Annotation	n	depth	station
GO:0008654	39509	2	98
GO:0051213	38969	2	98
GO:0005576	38931	2	98
GO:0015935	38912	2	98
GO:0004642	38701	2	98
GO:0009002	38246	2	98
GO:0004813	38002	2	98
GO:0050567	37986	2	98
GO:0006419	37827	2	98
GO:0009231	37643	2	98
GO:0009060	37570	2	98
GO:0043565	37563	2	98
GO:0004375	37257	2	98
GO:0003994	36778	2	98
GO:0016616	36751	2	98
GO:0003917	36702	2	98
GO:0070469	36613	2	98
GO:0004356	36260	2	98
GO:0047780	36139	2	98
GO:2001295	36064	2	98
GO:0016117	36007	2	98
GO:0016614	35949	2	98
GO:0044208	35777	2	98
GO:0009360	35552	2	98
GO:0008115	35331	2	98
GO:0008616	35153	2	98
GO:0015934	35139	2	98
GO:0006814	35036	2	98
GO:0006542	34977	2	98
GO:0003852	34857	2	98
GO:0016149	34829	2	98
GO:0097367	34692	2	98
GO:0006094	34506	2	98
GO:0046653	34265	2	98
GO:0004832	34113	2	98
GO:0006402	34113	2	98
GO:0006438	34096	2	98
GO:0015293	33777	2	98
GO:0004315	33454	2	98
GO:0006520	33412	2	98
GO:0016655	33299	2	98
GO:0006865	33198	2	98
GO:0004654	32855	2	98
GO:0031564	32765	2	98
GO:0009306	31925	2	98
GO:0070403	31639	2	98
GO:0006352	31459	2	98
GO:0015450	31422	2	98
GO:0004177	31413	2	98
GO:0004823	31401	2	98
GO:0006429	31290	2	98
GO:0045156	31164	2	98
GO:0004739	31123	2	98
GO:0006284	30670	2	98
GO:0003987	30625	2	98
GO:0015977	30542	2	98
GO:0009113	30431	2	98
GO:0008094	30359	2	98
GO:0004591	30200	2	98
GO:0006364	30111	2	98
GO:0004829	30035	2	98
GO:0008410	29971	2	98
GO:0044210	29951	2	98
GO:0008324	29908	2	98
GO:0006435	29906	2	98
GO:0008033	29701	2	98
GO:0003984	29658	2	98
GO:0002098	29513	2	98
GO:0009772	29485	2	98
GO:0016208	29390	2	98
GO:0019427	29390	2	98
GO:0006298	29331	2	98
GO:0000272	29205	2	98
GO:0045454	29153	2	98
GO:0030246	29092	2	98
GO:0030983	29022	2	98
GO:0004359	28888	2	98
GO:0005507	28765	2	98
GO:0009229	28697	2	98
GO:0042254	28528	2	98
GO:0006807	28434	2	98
GO:0004527	28182	2	98
GO:0006749	27907	2	98
GO:0006614	27826	2	98
GO:0008519	27681	2	98
GO:0004820	27626	2	98
GO:0004427	27585	2	98
GO:0015969	27553	2	98
GO:0055129	27491	2	98
GO:0006426	27487	2	98
GO:0000162	27452	2	98
GO:0006098	27446	2	98
GO:0008854	27439	2	98
GO:0016851	27439	2	98
GO:0031071	27351	2	98
GO:0019464	26867	2	98
GO:0030261	26763	2	98
GO:0007062	26589	2	98
GO:0008177	26578	2	98
GO:0047834	26335	2	98
GO:0043093	26334	2	98
GO:0004834	26329	2	98
GO:0004775	25943	2	98
GO:0009317	25755	2	98
GO:0003861	25715	2	98
GO:0006546	25353	2	98
GO:0015833	25211	2	98
GO:0015937	25101	2	98
GO:0009408	25021	2	98
GO:0016151	24978	2	98
GO:0004160	24960	2	98
GO:0004540	24890	2	98
GO:0003883	24824	2	98
GO:0006097	24746	2	98
GO:0000917	24636	2	98
GO:0015658	24549	2	98
GO:0006979	24524	2	98
GO:0009522	24054	2	98
GO:0008299	24038	2	98
GO:0004360	24025	2	98
GO:1901137	23943	2	98
GO:0009678	23902	2	98
GO:0008661	23782	2	98
GO:0006813	23771	2	98
GO:0004815	23667	2	98
GO:0006422	23591	2	98
GO:0004518	23432	2	98
GO:0009399	23136	2	98
GO:0000902	23101	2	98
GO:0006090	23081	2	98
GO:0003911	22956	2	98
GO:0004013	22864	2	98
GO:0004802	22699	2	98
GO:0001123	22637	2	98
GO:0052865	22582	2	98
GO:0016743	22578	2	98
GO:0004814	22475	2	98
GO:0006420	22349	2	98
GO:0016597	22338	2	98
GO:0019867	22261	2	98
GO:0004824	22177	2	98
GO:0006430	22102	2	98
GO:0019752	21963	2	98
GO:0050560	21864	2	98
GO:0032153	21744	2	98
GO:0000716	21698	2	98
GO:0015232	21650	2	98
GO:0004148	21610	2	98
GO:0042450	21453	2	98
GO:0008750	21441	2	98
GO:0022904	21368	2	98
GO:0006744	21289	2	98
GO:0015297	21130	2	98
GO:0004672	21065	2	98
GO:0006535	20983	2	98
GO:0030955	20878	2	98
GO:0008964	20696	2	98
GO:0006006	20644	2	98
GO:0019684	20566	2	98
GO:0050242	20431	2	98
GO:0009523	20382	2	98
GO:0045727	20328	2	98
GO:0004450	20268	2	98
GO:0004333	20233	2	98
GO:0034605	20195	2	98
GO:0009767	20184	2	98
GO:0009249	20134	2	98
GO:0006515	20105	2	98
GO:0004044	20025	2	98
GO:0004827	19930	2	98
GO:0043546	19894	2	98
GO:0050566	19812	2	98
GO:0006268	19810	2	98
GO:0006433	19779	2	98
GO:0071973	19714	2	98
GO:0015940	19628	2	98
GO:0050897	19540	2	98
GO:0001522	19391	2	98
GO:0006106	19328	2	98
GO:0045239	19328	2	98
GO:0006275	19276	2	98
GO:0008610	19265	2	98
GO:0005978	19236	2	98
GO:0003995	19218	2	98
GO:0002949	19193	2	98
GO:0004151	19187	2	98
GO:0004825	19160	2	98
GO:0016868	19146	2	98
GO:0003896	19092	2	98
GO:0004372	19066	2	98
GO:0019264	19065	2	98
GO:0006270	19035	2	98
GO:0016765	18974	2	98
GO:0016831	18971	2	98
GO:0006431	18747	2	98
GO:0003688	18713	2	98
GO:0042158	18709	2	98
GO:0000271	18598	2	98
GO:0042558	18590	2	98
GO:0016783	18481	2	98
GO:0004478	18438	2	98
GO:0006556	18415	2	98
GO:0004019	18384	2	98
GO:0006108	18335	2	98
GO:0000027	18284	2	98
GO:0003857	18263	2	98
GO:0009982	18250	2	98
GO:0015074	18195	2	98
GO:0004018	18183	2	98
GO:0046855	18173	2	98
GO:0003922	18002	2	98
GO:0022900	17976	2	98
GO:0016773	17958	2	98
GO:0008173	17954	2	98
GO:0016747	17925	2	98
GO:0004471	17908	2	98
GO:0006777	17882	2	98
GO:0016462	17825	2	98
GO:0006424	17749	2	98
GO:0008170	17743	2	98
GO:0046677	17717	2	98
GO:0070626	17623	2	98
GO:0009234	17588	2	98
GO:0004326	17567	2	98
GO:0008705	17566	2	98
GO:0006107	17425	2	98
GO:0004072	17321	2	98
GO:0035596	17249	2	98
GO:0032977	17247	2	98
GO:0008186	17246	2	98
GO:0009378	17228	2	98
GO:0006783	17210	2	98
GO:0004817	17146	2	98
GO:0004791	17107	2	98
GO:0003961	17106	2	98
GO:0006423	17103	2	98
GO:0036068	16990	2	98
GO:0008295	16958	2	98
GO:0030956	16931	2	98
GO:0016791	16789	2	98
GO:0050136	16783	2	98
GO:0051258	16772	2	98
GO:0045263	16757	2	98
GO:0046654	16751	2	98
GO:0005315	16749	2	98
GO:0048500	16701	2	98
GO:0008312	16681	2	98
GO:0009190	16627	2	98
GO:0008080	16442	2	98
GO:0004075	16440	2	98
GO:0008643	16428	2	98
GO:0004096	16418	2	98
GO:0004818	16387	2	98
GO:0042744	16363	2	98
GO:0003849	16361	2	98
GO:0003952	16274	2	98
GO:0007059	16256	2	98
GO:0035556	16237	2	98
GO:0044237	16210	2	98
GO:0006564	16168	2	98
GO:0006635	16134	2	98
GO:0046429	15959	2	98
GO:0008795	15943	2	98
GO:0009521	15908	2	98
GO:0003862	15877	2	98
GO:0004181	15844	2	98
GO:0016041	15840	2	98
GO:0004634	15747	2	98
GO:0000015	15735	2	98
GO:0004049	15679	2	98
GO:0016209	15665	2	98
GO:0004107	15653	2	98
GO:0015562	15594	2	98
GO:0003937	15534	2	98
GO:0015035	15528	2	98
GO:0015095	15519	2	98
GO:0008686	15508	2	98
GO:0004643	15446	2	98
GO:0009986	15374	2	98
GO:0006534	15343	2	98
GO:0009263	15324	2	98
GO:0004399	15280	2	98
GO:0016992	15250	2	98
GO:0047456	15245	2	98
GO:0004821	15234	2	98
GO:0004831	15212	2	98
GO:0006164	15207	2	98
GO:0004355	15188	2	98
GO:0004180	15171	2	98
GO:0102552	15159	2	98
GO:0102553	15159	2	98
GO:0006071	15155	2	98
GO:0006231	15138	2	98
GO:0004055	15123	2	98
GO:0006437	15040	2	98
GO:0015299	14960	2	98
GO:0006427	14920	2	98
GO:0070475	14874	2	98
GO:0009376	14838	2	98
GO:0016636	14780	2	98
GO:0006119	14718	2	98
GO:0042910	14684	2	98
GO:0004455	14660	2	98
GO:0004749	14542	2	98
GO:0015990	14530	2	98
GO:0009165	14502	2	98
GO:0019430	14500	2	98
GO:0008963	14370	2	98
GO:0008134	14352	2	98
GO:0008121	14330	2	98
GO:0006166	14329	2	98
GO:0043335	14278	2	98
GO:0008863	14277	2	98
GO:0004828	14178	2	98
GO:0006434	14167	2	98
GO:0008915	14051	2	98
GO:0005198	9582	2	98
GO:0008760	9280	2	98
GO:0004830	4732	2	98
GO:0006436	4699	2	98
