Annotation	n	depth	station
GO:0071973	5570	3	64
GO:0006090	5566	3	64
GO:0019288	5543	3	64
GO:0006629	5504	3	64
GO:0006284	5492	3	64
GO:0047780	5480	3	64
GO:0046653	5473	3	64
GO:0044208	5463	3	64
GO:0015930	5426	3	64
GO:0008955	5405	3	64
GO:0006429	5385	3	64
GO:0008080	5337	3	64
GO:0004518	5332	3	64
GO:0004527	5319	3	64
GO:0047834	5277	3	64
GO:0017038	5264	3	64
GO:0003917	5238	3	64
GO:0050242	5196	3	64
GO:0019346	5190	3	64
GO:0006269	5179	3	64
GO:0008324	5097	3	64
GO:0019877	5073	3	64
GO:0004829	5062	3	64
GO:0009113	5026	3	64
GO:0003896	4999	3	64
GO:0006865	4986	3	64
GO:0071897	4972	3	64
GO:0003987	4954	3	64
GO:0044210	4952	3	64
GO:0004820	4919	3	64
GO:0030163	4876	3	64
GO:0006435	4871	3	64
GO:0009002	4816	3	64
GO:0003697	4793	3	64
GO:0019752	4781	3	64
GO:0016765	4773	3	64
GO:0003989	4759	3	64
GO:0006426	4758	3	64
GO:0004427	4751	3	64
GO:0006814	4687	3	64
GO:0004775	4674	3	64
GO:0009306	4638	3	64
GO:0004814	4579	3	64
GO:0006420	4573	3	64
GO:0004739	4563	3	64
GO:0009678	4558	3	64
GO:0004834	4542	3	64
GO:0004591	4510	3	64
GO:0003984	4504	3	64
GO:0008094	4486	3	64
GO:0009360	4462	3	64
GO:0016811	4455	3	64
GO:0006352	4448	3	64
GO:0000271	4444	3	64
GO:0004825	4436	3	64
GO:0035556	4425	3	64
GO:0009190	4419	3	64
GO:0004497	4399	3	64
GO:0004360	4368	3	64
GO:0004160	4345	3	64
GO:0015299	4332	3	64
GO:0016597	4327	3	64
GO:0004359	4310	3	64
GO:0004355	4306	3	64
GO:0003995	4278	3	64
GO:0001522	4263	3	64
GO:0015297	4257	3	64
GO:0042777	4255	3	64
GO:0003883	4228	3	64
GO:0009229	4201	3	64
GO:0006268	4198	3	64
GO:0006097	4193	3	64
GO:0004315	4178	3	64
GO:0031564	4176	3	64
GO:0006813	4164	3	64
GO:0016149	4164	3	64
GO:0031071	4161	3	64
GO:0050136	4149	3	64
GO:0004824	4138	3	64
GO:0045454	4131	3	64
GO:0006431	4100	3	64
GO:0009399	4100	3	64
GO:0006402	4093	3	64
GO:0009234	4040	3	64
GO:0006364	4037	3	64
GO:0008616	4034	3	64
GO:0003861	4017	3	64
GO:0015450	3991	3	64
GO:0016208	3988	3	64
GO:0019427	3988	3	64
GO:0002098	3972	3	64
GO:0016879	3948	3	64
GO:0006313	3947	3	64
GO:0015232	3940	3	64
GO:0004654	3930	3	64
GO:0008863	3924	3	64
GO:0042026	3912	3	64
GO:0004815	3898	3	64
GO:0016209	3875	3	64
GO:0006744	3871	3	64
GO:0015658	3836	3	64
GO:0003922	3831	3	64
GO:2001295	3829	3	64
GO:0005198	3822	3	64
GO:0004072	3820	3	64
GO:0006422	3793	3	64
GO:0044237	3793	3	64
GO:1901137	3775	3	64
GO:0016747	3727	3	64
GO:0006424	3682	3	64
GO:0008134	3682	3	64
GO:0019867	3664	3	64
GO:0006430	3663	3	64
GO:0004494	3633	3	64
GO:0004802	3614	3	64
GO:0043093	3612	3	64
GO:0016773	3606	3	64
GO:0003857	3603	3	64
GO:0015293	3563	3	64
GO:0022904	3563	3	64
GO:0004795	3551	3	64
GO:0022900	3550	3	64
GO:0034605	3550	3	64
GO:0006298	3547	3	64
GO:0004013	3546	3	64
GO:0043758	3523	3	64
GO:0006515	3519	3	64
GO:0004818	3508	3	64
GO:0042254	3507	3	64
GO:0048500	3500	3	64
GO:0015969	3491	3	64
GO:0070469	3478	3	64
GO:0004827	3476	3	64
GO:0030151	3474	3	64
GO:0008312	3424	3	64
GO:0006979	3422	3	64
GO:0030983	3413	3	64
GO:0042910	3387	3	64
GO:0004372	3374	3	64
GO:0004049	3371	3	64
GO:0006631	3361	3	64
GO:0004400	3352	3	64
GO:0019264	3313	3	64
GO:0009408	3298	3	64
GO:0055129	3284	3	64
GO:0004540	3271	3	64
GO:0004817	3254	3	64
GO:0004066	3253	3	64
GO:0006529	3249	3	64
GO:0050560	3225	3	64
GO:0009982	3213	3	64
GO:0006231	3212	3	64
GO:0004375	3199	3	64
GO:0016628	3189	3	64
GO:0004018	3183	3	64
GO:0004803	3179	3	64
GO:0070626	3142	3	64
GO:0016462	3140	3	64
GO:0004332	3135	3	64
GO:0016783	3106	3	64
GO:0004056	3102	3	64
GO:0008519	3100	3	64
GO:0006749	3053	3	64
GO:0000178	3042	3	64
GO:0015562	3040	3	64
GO:0006275	3007	3	64
GO:0030261	3006	3	64
GO:0002949	3005	3	64
GO:0004399	2984	3	64
GO:0007062	2979	3	64
GO:0003985	2976	3	64
GO:0004450	2976	3	64
GO:0006401	2974	3	64
GO:0006635	2967	3	64
GO:0004478	2964	3	64
GO:0006556	2937	3	64
GO:0006433	2935	3	64
GO:0000917	2932	3	64
GO:0004828	2926	3	64
GO:0006423	2923	3	64
GO:0046855	2920	3	64
GO:0004634	2918	3	64
GO:0000015	2914	3	64
GO:0004831	2906	3	64
GO:0004019	2900	3	64
GO:0016639	2897	3	64
GO:0046677	2869	3	64
GO:0004672	2856	3	64
GO:0004180	2846	3	64
GO:0009288	2845	3	64
GO:0032153	2844	3	64
GO:0003951	2841	3	64
GO:0016798	2841	3	64
GO:0050797	2833	3	64
GO:0004148	2830	3	64
GO:0009376	2821	3	64
GO:0016903	2815	3	64
GO:0052654	2788	3	64
GO:0052655	2788	3	64
GO:0052656	2788	3	64
GO:0004044	2764	3	64
GO:0050897	2763	3	64
GO:0004151	2757	3	64
GO:0030955	2751	3	64
GO:0006434	2749	3	64
GO:0050566	2747	3	64
GO:0016868	2736	3	64
GO:0106029	2726	3	64
GO:0006935	2723	3	64
GO:0008186	2723	3	64
GO:0004055	2714	3	64
GO:0004075	2708	3	64
GO:0008963	2707	3	64
GO:0016655	2699	3	64
GO:0042158	2686	3	64
GO:0046654	2674	3	64
GO:0035596	2663	3	64
GO:0004181	2656	3	64
GO:0008615	2655	3	64
GO:0097056	2647	3	64
GO:0001123	2636	3	64
GO:0006464	2633	3	64
GO:0009326	2613	3	64
GO:0042558	2612	3	64
GO:0006564	2599	3	64
GO:0043335	2595	3	64
GO:0004637	2594	3	64
GO:0004821	2594	3	64
GO:0004070	2586	3	64
GO:0008170	2575	3	64
GO:0008661	2575	3	64
GO:0004474	2573	3	64
GO:0008705	2558	3	64
GO:0009317	2554	3	64
GO:0008173	2549	3	64
GO:0006825	2542	3	64
GO:0019878	2534	3	64
GO:0003871	2526	3	64
GO:0015940	2517	3	64
GO:0015942	2508	3	64
GO:0006164	2506	3	64
GO:0004830	2503	3	64
GO:0006546	2503	3	64
GO:0004333	2501	3	64
GO:0017000	2495	3	64
GO:0003911	2485	3	64
GO:0016151	2473	3	64
GO:0140078	2473	3	64
GO:0032977	2472	3	64
GO:0050048	2458	3	64
GO:0004612	2455	3	64
GO:0045727	2445	3	64
GO:0004812	2442	3	64
GO:0007059	2426	3	64
GO:0008686	2425	3	64
GO:0016260	2424	3	64
GO:0008177	2421	3	64
GO:0019464	2418	3	64
GO:0015977	2417	3	64
GO:0008966	2411	3	64
GO:0070573	2408	3	64
GO:0052865	2402	3	64
GO:0030956	2392	3	64
GO:0009986	2389	3	64
GO:0006166	2384	3	64
GO:0003938	2377	3	64
GO:0008612	2375	3	64
GO:0043165	2362	3	64
GO:0006427	2357	3	64
GO:0004674	2356	3	64
GO:0008883	2349	3	64
GO:0016651	2349	3	64
GO:0006535	2326	3	64
GO:0004329	2317	3	64
GO:0008610	2308	3	64
GO:0003862	2300	3	64
GO:0004107	2298	3	64
GO:0006437	2296	3	64
GO:0000034	2289	3	64
GO:0016788	2288	3	64
GO:0006534	2248	3	64
GO:0047150	2247	3	64
GO:0004073	2245	3	64
GO:0030288	2244	3	64
GO:0008964	2237	3	64
GO:0006270	2235	3	64
GO:0031072	2208	3	64
GO:0003688	2198	3	64
GO:0004749	2197	3	64
GO:0015078	2185	3	64
GO:0006436	2176	3	64
GO:0006106	2175	3	64
GO:0006146	82	3	64
GO:0004048	79	3	64
GO:0019509	77	3	64
GO:0052855	76	3	64
GO:0004791	74	3	64
GO:0009249	74	3	64
GO:0015079	74	3	64
GO:0019556	74	3	64
GO:0019557	74	3	64
GO:0004488	73	3	64
GO:0005315	72	3	64
GO:0070180	72	3	64
GO:0009102	71	3	64
GO:0070814	71	3	64
GO:0004300	70	3	64
GO:0004477	70	3	64
GO:0052856	70	3	64
GO:0052857	70	3	64
GO:0061711	70	3	64
GO:0017061	69	3	64
GO:0006817	68	3	64
GO:0019441	68	3	64
GO:0045892	68	3	64
