Annotation	n	depth	station
GO:0004360	73102	1	78
GO:0019464	72939	1	78
GO:0015833	72895	1	78
GO:1901137	72882	1	78
GO:0000902	72098	1	78
GO:0001522	71438	1	78
GO:0008750	71237	1	78
GO:0003883	71071	1	78
GO:0006119	70970	1	78
GO:0004775	70953	1	78
GO:0016597	70451	1	78
GO:0006090	70389	1	78
GO:0043546	69691	1	78
GO:0000716	69334	1	78
GO:0050560	69253	1	78
GO:0004518	69152	1	78
GO:0004802	69091	1	78
GO:0006268	69048	1	78
GO:0015990	69011	1	78
GO:0030955	68910	1	78
GO:0004013	68480	1	78
GO:0042450	68416	1	78
GO:0015940	68114	1	78
GO:0008964	68080	1	78
GO:0008643	67570	1	78
GO:0004824	67554	1	78
GO:0006430	67486	1	78
GO:0006006	67023	1	78
GO:0006817	66807	1	78
GO:0009678	66545	1	78
GO:0004148	66503	1	78
GO:0046654	66489	1	78
GO:0009982	66469	1	78
GO:0006535	65520	1	78
GO:0050566	65417	1	78
GO:0009408	65348	1	78
GO:0032153	65178	1	78
GO:0035596	65049	1	78
GO:0042158	64562	1	78
GO:0006275	64274	1	78
GO:0008410	63950	1	78
GO:0003896	63674	1	78
GO:0007059	63346	1	78
GO:0004180	63226	1	78
GO:0006270	63087	1	78
GO:0030246	62555	1	78
GO:0004825	62118	1	78
GO:0015035	61869	1	78
GO:0003688	61818	1	78
GO:0032977	61225	1	78
GO:0004450	61142	1	78
GO:0050242	61010	1	78
GO:0006813	60980	1	78
GO:0006431	60937	1	78
GO:0004333	60733	1	78
GO:0016773	60719	1	78
GO:0002949	60680	1	78
GO:0004827	60654	1	78
GO:0004372	60614	1	78
GO:0019264	60608	1	78
GO:0016462	60482	1	78
GO:0006433	60443	1	78
GO:0045727	60191	1	78
GO:0045263	60063	1	78
GO:0019867	59975	1	78
GO:0003922	59862	1	78
GO:0015232	59660	1	78
GO:0046855	59601	1	78
GO:0050897	59397	1	78
GO:0022900	59197	1	78
GO:0030956	59182	1	78
GO:0004044	59110	1	78
GO:0003911	59034	1	78
GO:0015074	58977	1	78
GO:0003857	58908	1	78
GO:0004018	58855	1	78
GO:0004019	58768	1	78
GO:0004478	58726	1	78
GO:0006556	58636	1	78
GO:0009249	58313	1	78
GO:0016783	58081	1	78
GO:0016868	57998	1	78
GO:0070626	57532	1	78
GO:0006107	57497	1	78
GO:0006106	57402	1	78
GO:0045239	57399	1	78
GO:0006783	57127	1	78
GO:0006108	56528	1	78
GO:0006777	55974	1	78
GO:0008173	55923	1	78
GO:0034605	55526	1	78
GO:0008854	55347	1	78
GO:0006515	55331	1	78
GO:0016851	54374	1	78
GO:0004821	54329	1	78
GO:0004072	53674	1	78
GO:0048500	53649	1	78
GO:0004471	53617	1	78
GO:0016791	53601	1	78
GO:0008312	53598	1	78
GO:0003995	53437	1	78
GO:0006427	52932	1	78
GO:0015562	52139	1	78
GO:0006424	51663	1	78
GO:0003937	51362	1	78
GO:0004643	51307	1	78
GO:0003862	50960	1	78
GO:0004817	50750	1	78
GO:0006423	50616	1	78
GO:0004818	50323	1	78
GO:0008966	50022	1	78
GO:0008080	49881	1	78
GO:0008134	49546	1	78
GO:0140078	49521	1	78
GO:0004634	49415	1	78
GO:0003952	49405	1	78
GO:0000015	49361	1	78
GO:0008686	49215	1	78
GO:0008615	49129	1	78
GO:0009986	48951	1	78
GO:0047456	48123	1	78
GO:0004831	48120	1	78
GO:0008795	48036	1	78
GO:0016765	47778	1	78
GO:0016209	47743	1	78
GO:0004075	47705	1	78
GO:0008186	47194	1	78
GO:0004049	47043	1	78
GO:0016410	46720	1	78
GO:0008121	46249	1	78
GO:0009263	46081	1	78
GO:0008863	45329	1	78
GO:0004399	43455	1	78
GO:0004474	43138	1	78
GO:0004151	42764	1	78
GO:0042910	42534	1	78
GO:0071973	41718	1	78
GO:0003849	40778	1	78
GO:0006635	40416	1	78
GO:0008170	40116	1	78
GO:0004096	39903	1	78
GO:0008963	39902	1	78
GO:0042744	39811	1	78
GO:0009522	39656	1	78
GO:0050136	39604	1	78
GO:0004791	39336	1	78
GO:0009376	39116	1	78
GO:0006231	39011	1	78
GO:0019684	38962	1	78
GO:0043165	38800	1	78
GO:0043335	38393	1	78
GO:0004107	37834	1	78
GO:0005978	37058	1	78
GO:0004455	36257	1	78
GO:0009523	35735	1	78
GO:0031317	35510	1	78
GO:0006437	35069	1	78
GO:0045892	34046	1	78
GO:0004056	34029	1	78
GO:0045277	33841	1	78
GO:0051258	33806	1	78
GO:0004174	33669	1	78
GO:0004055	33434	1	78
GO:0000271	33240	1	78
GO:0036068	32926	1	78
GO:0042558	32187	1	78
GO:0004070	31830	1	78
GO:0015095	31105	1	78
GO:0046429	31065	1	78
GO:0008705	31054	1	78
GO:0051116	30826	1	78
GO:0045275	30726	1	78
GO:0006534	30674	1	78
GO:0006164	30438	1	78
GO:0006235	30069	1	78
GO:0004491	29989	1	78
GO:0004325	29950	1	78
GO:0009234	29034	1	78
GO:0003961	28821	1	78
GO:0043714	28465	1	78
GO:0004749	28360	1	78
GO:0009165	28338	1	78
GO:0016747	28311	1	78
GO:0016818	28169	1	78
GO:0016636	28089	1	78
GO:0019509	28032	1	78
GO:0000107	27689	1	78
GO:0051992	27635	1	78
GO:0006166	27585	1	78
GO:0019685	27518	1	78
GO:0003844	27514	1	78
GO:0008295	26772	1	78
GO:0050797	26724	1	78
GO:0004828	26609	1	78
GO:0042372	26556	1	78
GO:0006434	26553	1	78
GO:0006071	26520	1	78
GO:0000027	26483	1	78
GO:0004830	26480	1	78
GO:0050487	26449	1	78
GO:0006436	26435	1	78
GO:0004047	26408	1	78
GO:0015379	26369	1	78
GO:0015079	26319	1	78
GO:0019529	26318	1	78
GO:0004329	26110	1	78
GO:0008760	26061	1	78
GO:0008479	25766	1	78
GO:0101030	25700	1	78
GO:0006015	25524	1	78
GO:0009378	25510	1	78
GO:0005198	25364	1	78
GO:0042274	24825	1	78
GO:0009190	24215	1	78
GO:0004109	24150	1	78
GO:0006564	24124	1	78
GO:0070475	23585	1	78
GO:0008915	23266	1	78
GO:0035556	23210	1	78
GO:0009425	23049	1	78
GO:0005829	22854	1	78
GO:0016041	22739	1	78
GO:0035435	22364	1	78
GO:0004332	21236	1	78
GO:0009117	20625	1	78
GO:0015299	20503	1	78
GO:0006464	19201	1	78
GO:0008976	18002	1	78
GO:0031470	17941	1	78
GO:0016730	17757	1	78
GO:0106029	17624	1	78
GO:0009102	17191	1	78
GO:0009039	16899	1	78
GO:0016992	16809	1	78
GO:0004181	16088	1	78
GO:0003910	15944	1	78
GO:0019829	15933	1	78
GO:0102752	15916	1	78
GO:0008276	15836	1	78
GO:0006086	15311	1	78
GO:0008184	15302	1	78
GO:0004743	15271	1	78
GO:0004521	15207	1	78
GO:0102250	15126	1	78
GO:0102499	15126	1	78
GO:0007623	14729	1	78
GO:0009767	14559	1	78
GO:0008271	14461	1	78
GO:0006799	14389	1	78
GO:0009358	14389	1	78
GO:0006779	14295	1	78
GO:0004364	14002	1	78
GO:0016831	13947	1	78
GO:0003904	13721	1	78
GO:0043169	13527	1	78
GO:0045910	13341	1	78
GO:0004347	13272	1	78
GO:0031119	13123	1	78
GO:0008817	13113	1	78
GO:0102552	13078	1	78
GO:0102553	13078	1	78
GO:0030001	13063	1	78
GO:0008998	13041	1	78
GO:0030435	12978	1	78
GO:0043419	12858	1	78
GO:0044780	12767	1	78
GO:0007155	12755	1	78
GO:0003951	12752	1	78
GO:0008763	3773	1	78
GO:0008765	3694	1	78
GO:0008836	3631	1	78
GO:0070615	431	1	78
GO:0006323	170	1	78
GO:0006313	161	1	78
GO:0004803	154	1	78
GO:0007165	152	1	78
GO:0006935	115	1	78
GO:0031418	115	1	78
GO:0016817	106	1	78
GO:0019012	105	1	78
GO:0019028	105	1	78
GO:0099000	104	1	78
GO:0039693	95	1	78
GO:0099002	94	1	78
GO:0009007	75	1	78
GO:0009635	74	1	78
GO:0009307	73	1	78
GO:0019073	73	1	78
GO:0030288	73	1	78
GO:0098009	73	1	78
GO:0009253	60	1	78
GO:0004673	58	1	78
GO:0051607	55	1	78
GO:0098027	53	1	78
GO:0019076	52	1	78
GO:0004888	51	1	78
GO:0008773	51	1	78
GO:0009103	51	1	78
GO:0019072	51	1	78
GO:0017108	50	1	78
GO:0033567	50	1	78
GO:0015627	46	1	78
GO:0003964	45	1	78
GO:0015628	45	1	78
GO:0015667	45	1	78
GO:0004352	43	1	78
GO:0019551	43	1	78
GO:0003774	42	1	78
GO:0016042	42	1	78
GO:0016788	41	1	78
GO:0039686	41	1	78
GO:0035438	40	1	78
GO:0000270	38	1	78
GO:0003842	38	1	78
GO:0006808	38	1	78
GO:0008081	38	1	78
GO:0015344	38	1	78
GO:0038023	38	1	78
GO:0008235	37	1	78
GO:0051205	37	1	78
GO:0071705	37	1	78
GO:0016811	36	1	78
GO:0006751	35	1	78
GO:0008833	35	1	78
GO:0016032	35	1	78
GO:0042908	35	1	78
GO:0102953	35	1	78
GO:0103068	35	1	78
GO:0006561	34	1	78
GO:0006811	34	1	78
GO:0008882	34	1	78
GO:0016998	34	1	78
GO:0036374	34	1	78
GO:0019679	33	1	78
GO:0000724	32	1	78
GO:0003796	32	1	78
GO:0008745	32	1	78
GO:0009401	32	1	78
GO:0003886	31	1	78
GO:0008933	31	1	78
GO:0046718	31	1	78
GO:0003724	30	1	78
GO:0004601	30	1	78
GO:0006527	30	1	78
GO:0031297	30	1	78
GO:0004657	29	1	78
GO:0036310	29	1	78
GO:0042834	29	1	78
GO:0003985	28	1	78
GO:0006139	28	1	78
GO:0009254	28	1	78
GO:0010133	28	1	78
GO:0019646	28	1	78
GO:0008446	26	1	78
GO:0009898	26	1	78
GO:0019673	26	1	78
GO:0019897	26	1	78
GO:0044781	26	1	78
GO:0051920	26	1	78
GO:0106310	26	1	78
GO:0106311	26	1	78
GO:0004300	25	1	78
GO:0004612	25	1	78
GO:0006304	25	1	78
GO:0006631	25	1	78
GO:0008859	25	1	78
GO:0008965	25	1	78
GO:0009288	25	1	78
GO:0016668	25	1	78
GO:0016709	25	1	78
GO:0044826	25	1	78
GO:0075713	25	1	78
GO:0006529	24	1	78
GO:0008734	24	1	78
GO:0009083	24	1	78
GO:0010033	24	1	78
GO:0015159	24	1	78
GO:0015920	24	1	78
GO:0019835	24	1	78
GO:0071897	24	1	78
GO:0004066	23	1	78
GO:0006306	23	1	78
GO:0008714	23	1	78
GO:0044318	23	1	78
GO:0098024	23	1	78
GO:0009338	22	1	78
GO:0009424	22	1	78
GO:0016832	22	1	78
GO:0018580	22	1	78
GO:0042742	22	1	78
GO:0045278	22	1	78
