Annotation	n	depth	station
GO:0019867	13462	1	111
GO:0045263	13368	1	111
GO:0016462	13357	1	111
GO:0047834	13337	1	111
GO:0050566	13299	1	111
GO:0008186	13260	1	111
GO:0008134	13201	1	111
GO:0006298	13186	1	111
GO:0004151	13151	1	111
GO:0042910	13132	1	111
GO:0006807	13086	1	111
GO:0004044	12988	1	111
GO:0030983	12960	1	111
GO:0046654	12956	1	111
GO:0003896	12950	1	111
GO:0016597	12925	1	111
GO:0031071	12919	1	111
GO:0004825	12891	1	111
GO:0004333	12881	1	111
GO:0009190	12862	1	111
GO:0008863	12856	1	111
GO:0007156	12851	1	111
GO:0004019	12838	1	111
GO:0000716	12825	1	111
GO:0006098	12800	1	111
GO:0004672	12764	1	111
GO:0008121	12761	1	111
GO:0004478	12699	1	111
GO:0016765	12699	1	111
GO:0004827	12697	1	111
GO:0006556	12673	1	111
GO:0006635	12655	1	111
GO:0003922	12632	1	111
GO:0008964	12588	1	111
GO:0006433	12571	1	111
GO:0006431	12558	1	111
GO:0045277	12517	1	111
GO:0006106	12449	1	111
GO:0045239	12449	1	111
GO:0035556	12447	1	111
GO:0006777	12428	1	111
GO:0043165	12370	1	111
GO:0003911	12275	1	111
GO:0006268	12270	1	111
GO:0009263	12265	1	111
GO:0046855	12241	1	111
GO:0004180	12103	1	111
GO:0009249	12089	1	111
GO:0030956	12075	1	111
GO:0042450	12047	1	111
GO:0004399	11929	1	111
GO:0004474	11752	1	111
GO:0016851	11722	1	111
GO:0004018	11697	1	111
GO:0016747	11655	1	111
GO:0008643	11627	1	111
GO:0009376	11627	1	111
GO:0008170	11568	1	111
GO:0006006	11529	1	111
GO:0006424	11450	1	111
GO:0015562	11435	1	111
GO:0051258	11383	1	111
GO:0006813	11341	1	111
GO:0043546	11293	1	111
GO:0050136	11269	1	111
GO:0016773	11264	1	111
GO:0008963	11191	1	111
GO:0004075	11178	1	111
GO:0070626	11161	1	111
GO:0002949	11154	1	111
GO:0009229	11133	1	111
GO:0004634	11058	1	111
GO:0031317	11036	1	111
GO:0000015	11032	1	111
GO:0003849	11005	1	111
GO:0004818	10992	1	111
GO:0003862	10926	1	111
GO:0004326	10917	1	111
GO:0005198	10865	1	111
GO:0005315	10863	1	111
GO:0006164	10850	1	111
GO:0009986	10789	1	111
GO:0004181	10785	1	111
GO:0004821	10739	1	111
GO:0016818	10722	1	111
GO:0016868	10719	1	111
GO:0004174	10610	1	111
GO:0042158	10597	1	111
GO:0016791	10566	1	111
GO:0015940	10556	1	111
GO:0004107	10530	1	111
GO:0004749	10524	1	111
GO:0046429	10506	1	111
GO:0009165	10473	1	111
GO:0006564	10456	1	111
GO:0015074	10448	1	111
GO:0006231	10424	1	111
GO:0008080	10412	1	111
GO:0006427	10401	1	111
GO:0004325	10381	1	111
GO:0050897	10370	1	111
GO:0048500	10349	1	111
GO:0008312	10345	1	111
GO:0004817	10311	1	111
GO:0019646	10303	1	111
GO:0071897	10300	1	111
GO:0006423	10295	1	111
GO:0004455	10257	1	111
GO:0016783	10251	1	111
GO:0004072	10228	1	111
GO:0008686	10197	1	111
GO:0000027	10135	1	111
GO:0009523	10128	1	111
GO:0015035	10126	1	111
GO:0003961	10095	1	111
GO:0045275	10039	1	111
GO:0140078	9885	1	111
GO:0015079	9881	1	111
GO:0008615	9870	1	111
GO:0004828	9852	1	111
GO:0006434	9830	1	111
GO:0009425	9828	1	111
GO:0004830	9777	1	111
GO:0008173	9767	1	111
GO:0045892	9744	1	111
GO:0006436	9712	1	111
GO:0006235	9674	1	111
GO:0003937	9649	1	111
GO:0004643	9632	1	111
GO:0004831	9593	1	111
GO:0015095	9587	1	111
GO:0004791	9482	1	111
GO:0006437	9454	1	111
GO:0004329	9448	1	111
GO:0009326	9410	1	111
GO:0016811	9392	1	111
GO:0051992	9368	1	111
GO:0016209	9362	1	111
GO:0016992	9272	1	111
GO:0004491	9240	1	111
GO:0000271	9238	1	111
GO:0004318	9200	1	111
GO:0009156	9168	1	111
GO:0031072	9158	1	111
GO:0102552	9136	1	111
GO:0102553	9136	1	111
GO:0006107	9119	1	111
GO:0030288	9040	1	111
GO:0016631	8970	1	111
GO:0050992	8939	1	111
