Annotation	n	depth	station
GO:0009423	78997	3	68
GO:0006520	78730	3	68
GO:0017004	77805	3	68
GO:0009088	76814	3	68
GO:0006730	76390	3	68
GO:0004129	75968	3	68
GO:0003755	75900	3	68
GO:0006542	75808	3	68
GO:0045261	75694	3	68
GO:0008654	74929	3	68
GO:0000272	74606	3	68
GO:0016614	73977	3	68
GO:0016616	73907	3	68
GO:0004177	73608	3	68
GO:0043546	72674	3	68
GO:0043022	70709	3	68
GO:0006807	70371	3	68
GO:0070403	69690	3	68
GO:0008033	69616	3	68
GO:0008658	69318	3	68
GO:0046961	68469	3	68
GO:0016779	68458	3	68
GO:0016831	67674	3	68
GO:0006207	67074	3	68
GO:0015833	66977	3	68
GO:0006094	66721	3	68
GO:0006782	66599	3	68
GO:0030246	65703	3	68
GO:0004822	65172	3	68
GO:0006353	64901	3	68
GO:0009228	64803	3	68
GO:0005507	64639	3	68
GO:0050567	64001	3	68
GO:0004826	63598	3	68
GO:0051538	63229	3	68
GO:0030145	62581	3	68
GO:0006777	62532	3	68
GO:0004642	62485	3	68
GO:0006428	62171	3	68
GO:0015930	61577	3	68
GO:0009435	61410	3	68
GO:0006629	60337	3	68
GO:0006432	59751	3	68
GO:0016987	58954	3	68
GO:0004813	56937	3	68
GO:0015935	56626	3	68
GO:0043952	55547	3	68
GO:0097367	55340	3	68
GO:0006814	54965	3	68
GO:0004832	54446	3	68
GO:0071973	54369	3	68
GO:0019288	54142	3	68
GO:0006419	54052	3	68
GO:0008115	53793	3	68
GO:0009245	52728	3	68
GO:0003994	52544	3	68
GO:0004823	52525	3	68
GO:0046653	52454	3	68
GO:0009060	52335	3	68
GO:0019346	52260	3	68
GO:0070006	52060	3	68
GO:0008324	52008	3	68
GO:0006438	51615	3	68
GO:0017038	51518	3	68
GO:0008955	50982	3	68
GO:0047780	50980	3	68
GO:0016818	50939	3	68
GO:0006614	50792	3	68
GO:0006269	50731	3	68
GO:0015934	50474	3	68
GO:0015074	50371	3	68
GO:0003852	50355	3	68
GO:0015937	50279	3	68
GO:0000162	50259	3	68
GO:0030163	50083	3	68
GO:0004497	49565	3	68
GO:0006865	49442	3	68
GO:0019877	48820	3	68
GO:0004775	48638	3	68
GO:0003917	48442	3	68
GO:0009231	48376	3	68
GO:0006284	48153	3	68
GO:0047834	48057	3	68
GO:0003989	47913	3	68
GO:0009113	47791	3	68
GO:0004518	47786	3	68
GO:0044208	47268	3	68
GO:0003995	47066	3	68
GO:0008080	46995	3	68
GO:0008299	46578	3	68
GO:0004315	46072	3	68
GO:0006429	45953	3	68
GO:0009306	45280	3	68
GO:0004527	44916	3	68
GO:0004829	44467	3	68
GO:0004427	44150	3	68
GO:0003697	44008	3	68
GO:0003987	43919	3	68
GO:0004739	43869	3	68
GO:0009002	43820	3	68
GO:0006090	43610	3	68
GO:0019752	43500	3	68
GO:0006435	43487	3	68
GO:0016811	43434	3	68
GO:0009360	43285	3	68
GO:0042450	43102	3	68
GO:0044237	43091	3	68
GO:0044210	43071	3	68
GO:0006402	42777	3	68
GO:0009190	42735	3	68
GO:0009678	42707	3	68
GO:0015658	42701	3	68
GO:0006097	42598	3	68
GO:0035556	42564	3	68
GO:0071897	42456	3	68
GO:0042026	41353	3	68
GO:0006813	41338	3	68
GO:0008616	41160	3	68
GO:0016747	41142	3	68
GO:0006352	40994	3	68
GO:0045454	40915	3	68
GO:0016765	40912	3	68
GO:0015450	40715	3	68
GO:0003984	40633	3	68
GO:0004820	40382	3	68
GO:0016149	40149	3	68
GO:0003896	39937	3	68
GO:0004591	39911	3	68
GO:0031564	39841	3	68
GO:0004834	39480	3	68
GO:0006426	39288	3	68
GO:0015232	38987	3	68
GO:0006268	38755	3	68
GO:0004654	38562	3	68
GO:0015297	38539	3	68
GO:0004160	38418	3	68
GO:0003861	38311	3	68
GO:0008094	38205	3	68
GO:0008863	38142	3	68
GO:0004814	37962	3	68
GO:2001295	37955	3	68
GO:0006420	37939	3	68
GO:0043093	37574	3	68
GO:0006364	37489	3	68
GO:0004359	37442	3	68
GO:0016597	37382	3	68
GO:0005198	37377	3	68
GO:0006298	37244	3	68
GO:0001522	37200	3	68
GO:0050242	37038	3	68
GO:0004355	36977	3	68
GO:0016208	36966	3	68
GO:0019427	36966	3	68
GO:0009234	36896	3	68
GO:0006744	36759	3	68
GO:0003883	36586	3	68
GO:0006313	36581	3	68
GO:0008134	36431	3	68
GO:0031071	36301	3	68
GO:0030983	36047	3	68
GO:0006631	35991	3	68
GO:0002098	35974	3	68
GO:0004360	35940	3	68
GO:0009229	35757	3	68
GO:0050136	35708	3	68
GO:0015293	35557	3	68
GO:0042777	35503	3	68
GO:0000271	35439	3	68
GO:0042254	35262	3	68
GO:0009399	35115	3	68
GO:0004824	34563	3	68
GO:0004815	34536	3	68
GO:0070469	34398	3	68
GO:0034605	34323	3	68
GO:0006424	34153	3	68
GO:0006515	33991	3	68
GO:0003857	33989	3	68
GO:0004825	33934	3	68
GO:0006422	33538	3	68
GO:1901137	33302	3	68
GO:0015969	33114	3	68
GO:0016209	33092	3	68
GO:0022904	32481	3	68
GO:0006430	32402	3	68
GO:0006431	32281	3	68
GO:0019867	32153	3	68
GO:0006749	32115	3	68
GO:0004013	32069	3	68
GO:0004802	32031	3	68
GO:0004827	31656	3	68
GO:0042910	31558	3	68
GO:0004494	31493	3	68
GO:0003922	31373	3	68
GO:0030955	31333	3	68
GO:0030151	31320	3	68
GO:0032153	31299	3	68
GO:0008519	31239	3	68
GO:0000917	31210	3	68
GO:0006935	31207	3	68
GO:0006979	31168	3	68
GO:0016903	31035	3	68
GO:0055129	30957	3	68
GO:0016773	30843	3	68
GO:0004375	30757	3	68
GO:0016655	30695	3	68
GO:0015299	30672	3	68
GO:0004181	30505	3	68
GO:0009408	30415	3	68
GO:0006635	29898	3	68
GO:0022900	29876	3	68
GO:0048500	29812	3	68
GO:0004540	29799	3	68
GO:0030261	29772	3	68
GO:0009982	29504	3	68
GO:0015948	29376	3	68
GO:0007062	29365	3	68
GO:0016783	29320	3	68
GO:0006433	28975	3	68
GO:0008312	28864	3	68
GO:0004803	28690	3	68
GO:0016462	28678	3	68
GO:0004372	28612	3	68
GO:0004795	28605	3	68
GO:0042558	28561	3	68
GO:0008705	28461	3	68
GO:0004072	28280	3	68
GO:0007059	28148	3	68
GO:0019264	28102	3	68
GO:0004180	27693	3	68
GO:0004818	27688	3	68
GO:0004817	27587	3	68
GO:0015942	27565	3	68
GO:0004148	27545	3	68
GO:0002949	27446	3	68
GO:0046855	27432	3	68
GO:0016628	27324	3	68
GO:0016879	27304	3	68
GO:0016868	27077	3	68
GO:0050560	27077	3	68
GO:0008186	27045	3	68
GO:0009288	27008	3	68
GO:0004044	26859	3	68
GO:0004332	26842	3	68
GO:0046677	26639	3	68
GO:0050897	26595	3	68
GO:0004018	26565	3	68
GO:0008235	26530	3	68
GO:0004399	26452	3	68
GO:0035596	26402	3	68
GO:0004478	26376	3	68
GO:0004151	26344	3	68
GO:0006275	26324	3	68
GO:0009317	26316	3	68
GO:0006556	26242	3	68
GO:0004450	26221	3	68
GO:0015562	26214	3	68
GO:0070626	26187	3	68
GO:0008177	26166	3	68
GO:0003951	26165	3	68
GO:0045727	26071	3	68
GO:0008661	25942	3	68
GO:0004333	25930	3	68
GO:0016639	25838	3	68
GO:0001123	25801	3	68
GO:0016798	25770	3	68
GO:0006423	25673	3	68
GO:0006564	25662	3	68
GO:0006231	25651	3	68
GO:0019464	25577	3	68
GO:0004049	25565	3	68
GO:0043165	25547	3	68
GO:0004672	25407	3	68
GO:0004634	25343	3	68
GO:0000015	25276	3	68
GO:0008615	25243	3	68
GO:0019556	25213	3	68
GO:0019557	25150	3	68
GO:0003911	25022	3	68
GO:0004019	25012	3	68
GO:0016788	24956	3	68
GO:0046654	24949	3	68
GO:0017000	24935	3	68
GO:0003985	24910	3	68
GO:0106029	24861	3	68
GO:0043335	24835	3	68
GO:0050566	24471	3	68
GO:0004831	24380	3	68
GO:0008173	24286	3	68
GO:0006164	24220	3	68
GO:0004056	24131	3	68
GO:0004828	24098	3	68
GO:0052865	24003	3	68
GO:0008963	23977	3	68
GO:0008610	23673	3	68
GO:0070573	23629	3	68
GO:0009063	23628	3	68
GO:0006529	23546	3	68
GO:0004066	23516	3	68
GO:0042158	23495	3	68
GO:0032977	23420	3	68
GO:0004329	23379	3	68
GO:0000902	23330	3	68
GO:0009376	23308	3	68
GO:0006751	23298	3	68
GO:0004821	23265	3	68
GO:0006434	23186	3	68
GO:0004075	23179	3	68
GO:0015940	23099	3	68
GO:0004637	23088	3	68
GO:0004474	23012	3	68
GO:0004300	22763	3	68
GO:0097056	22695	3	68
GO:0016743	22611	3	68
GO:0008081	22315	3	68
GO:0000027	22234	3	68
GO:0006270	22139	3	68
GO:0102953	22090	3	68
GO:0103068	22090	3	68
GO:0006535	21923	3	68
GO:0004674	21911	3	68
GO:0006006	21903	3	68
GO:0006427	21837	3	68
GO:0009986	21755	3	68
GO:0003938	21688	3	68
GO:0006817	21441	3	68
GO:0008170	21367	3	68
GO:0004612	21078	3	68
GO:0006437	21004	3	68
GO:0006401	20126	3	68
GO:0009326	19993	3	68
GO:0043758	19792	3	68
GO:0004055	19581	3	68
GO:0004400	18708	3	68
GO:0016151	18683	3	68
GO:0047150	18201	3	68
GO:0004070	18099	3	68
GO:0052654	18094	3	68
GO:0052655	18094	3	68
GO:0052656	18094	3	68
GO:0000178	18052	3	68
GO:0015977	17266	3	68
GO:0030956	17257	3	68
GO:0006464	17232	3	68
GO:0004830	17093	3	68
GO:0004471	16950	3	68
GO:0004107	16852	3	68
GO:0008750	16842	3	68
GO:0003862	16841	3	68
GO:0003688	16725	3	68
GO:0004491	16685	3	68
GO:0050048	16438	3	68
GO:0045263	16114	3	68
GO:0050797	12258	3	68
GO:0006534	11782	3	68
GO:0019509	11739	3	68
GO:0006166	11716	3	68
GO:0004455	11638	3	68
GO:0007165	11087	3	68
GO:0036374	10558	3	68
GO:0030288	10094	3	68
GO:0006546	9992	3	68
GO:0009425	9898	3	68
GO:0003774	9622	3	68
GO:0008239	5566	3	68
GO:0000716	5299	3	68
GO:0003937	5068	3	68
GO:0004326	5052	3	68
GO:0008854	4977	3	68
GO:0003871	4944	3	68
GO:0004643	4910	3	68
GO:0009378	4868	3	68
GO:0016052	4798	3	68
GO:0015079	4744	3	68
GO:0070475	4743	3	68
GO:0045892	4727	3	68
GO:0106311	4673	3	68
GO:0106310	4669	3	68
GO:0001514	4637	3	68
GO:0009249	4618	3	68
GO:0032324	4590	3	68
GO:0005315	4541	3	68
GO:0008234	4541	3	68
GO:0006106	4499	3	68
GO:0016260	4498	3	68
GO:0009103	4497	3	68
