Annotation	n	depth	station
GO:0009317	1954	1	112
GO:0006865	1939	1	112
GO:0004834	1938	1	112
GO:0008177	1917	1	112
GO:0070403	1911	1	112
GO:0006614	1902	1	112
GO:0015969	1899	1	112
GO:0008519	1897	1	112
GO:0003861	1895	1	112
GO:0043093	1879	1	112
GO:0008661	1865	1	112
GO:0004326	1845	1	112
GO:0015937	1838	1	112
GO:0016810	1832	1	112
GO:0006097	1818	1	112
GO:0004160	1812	1	112
GO:0016151	1809	1	112
GO:0052865	1786	1	112
GO:0000917	1784	1	112
GO:0004814	1781	1	112
GO:0006420	1771	1	112
GO:0004775	1746	1	112
GO:0006744	1741	1	112
GO:0004672	1739	1	112
GO:0016743	1732	1	112
GO:0004527	1724	1	112
GO:0004815	1713	1	112
GO:0006422	1711	1	112
GO:0001123	1703	1	112
GO:0015833	1698	1	112
GO:0009678	1686	1	112
GO:0008750	1685	1	112
GO:0003883	1684	1	112
GO:0022904	1675	1	112
GO:0071973	1674	1	112
GO:0008299	1673	1	112
GO:0000902	1671	1	112
GO:0030246	1660	1	112
GO:0008964	1658	1	112
GO:0015658	1657	1	112
GO:0006090	1643	1	112
GO:0000716	1637	1	112
GO:0004360	1624	1	112
GO:0006813	1622	1	112
GO:0006535	1621	1	112
GO:0030955	1619	1	112
GO:1901137	1619	1	112
GO:0042450	1616	1	112
GO:0009522	1614	1	112
GO:0008610	1611	1	112
GO:0008410	1603	1	112
GO:0050560	1586	1	112
GO:0004013	1576	1	112
GO:0015297	1576	1	112
GO:0019752	1569	1	112
GO:0046654	1566	1	112
GO:0019464	1559	1	112
GO:0004802	1554	1	112
GO:0032153	1549	1	112
GO:0006268	1531	1	112
GO:0005978	1528	1	112
GO:0006119	1520	1	112
GO:0015940	1516	1	112
GO:0016597	1513	1	112
GO:0019684	1509	1	112
GO:0008643	1505	1	112
GO:0015990	1493	1	112
GO:0004148	1485	1	112
GO:0004824	1483	1	112
GO:0006430	1479	1	112
GO:0004518	1476	1	112
GO:0009399	1474	1	112
GO:0045727	1472	1	112
GO:0019867	1471	1	112
GO:0050566	1469	1	112
GO:0001522	1463	1	112
GO:0042158	1458	1	112
GO:0003896	1443	1	112
GO:0009408	1430	1	112
GO:0034605	1430	1	112
GO:0006515	1423	1	112
GO:0015035	1415	1	112
GO:0016773	1409	1	112
GO:0004180	1402	1	112
GO:0004372	1396	1	112
GO:0019264	1396	1	112
GO:0015074	1395	1	112
GO:0006107	1391	1	112
GO:0004450	1389	1	112
GO:0035596	1389	1	112
GO:0046677	1389	1	112
GO:0009982	1385	1	112
GO:0022900	1378	1	112
GO:0004827	1376	1	112
GO:0009523	1374	1	112
GO:0004333	1373	1	112
GO:0015232	1367	1	112
GO:0006433	1361	1	112
GO:0042558	1361	1	112
GO:0006108	1353	1	112
GO:0050897	1353	1	112
GO:0005315	1352	1	112
GO:0032977	1352	1	112
GO:0050242	1352	1	112
GO:0006270	1350	1	112
GO:0004096	1349	1	112
GO:0006275	1349	1	112
GO:0042744	1346	1	112
GO:0004044	1342	1	112
GO:0006006	1333	1	112
GO:0007059	1330	1	112
GO:0046855	1327	1	112
GO:0003688	1319	1	112
GO:0004825	1317	1	112
GO:0008173	1317	1	112
GO:0003922	1313	1	112
GO:0009234	1313	1	112
GO:0006106	1309	1	112
GO:0008705	1309	1	112
GO:0016818	1309	1	112
GO:0045239	1309	1	112
GO:0015562	1308	1	112
GO:0045263	1307	1	112
GO:0004471	1305	1	112
GO:0004478	1302	1	112
GO:0006556	1300	1	112
GO:0036068	1300	1	112
GO:0016462	1295	1	112
GO:0006424	1292	1	112
GO:0002949	1289	1	112
GO:0006431	1288	1	112
GO:0004018	1283	1	112
GO:0016791	1282	1	112
GO:0003911	1269	1	112
GO:0004355	1269	1	112
GO:0030956	1266	1	112
GO:0004072	1260	1	112
GO:0004818	1255	1	112
GO:0009249	1255	1	112
GO:0004817	1253	1	112
GO:0009190	1252	1	112
GO:0006423	1250	1	112
GO:0016868	1247	1	112
GO:0070626	1246	1	112
GO:0006783	1245	1	112
GO:0008080	1235	1	112
GO:0000272	1233	1	112
GO:0003952	1228	1	112
GO:0003857	1226	1	112
GO:0008295	1224	1	112
GO:0016783	1223	1	112
GO:0004019	1217	1	112
GO:0048500	1215	1	112
GO:0008312	1211	1	112
GO:0009263	1190	1	112
GO:0008795	1189	1	112
GO:0035556	1189	1	112
GO:0016765	1188	1	112
GO:0051116	1187	1	112
GO:0003995	1183	1	112
GO:0008966	1157	1	112
GO:0000027	1155	1	112
GO:0051258	1153	1	112
GO:0003862	1151	1	112
GO:0016636	1146	1	112
GO:0003937	1141	1	112
GO:0004643	1132	1	112
GO:0042910	1131	1	112
GO:0008915	1129	1	112
GO:0070475	1129	1	112
GO:0047456	1128	1	112
GO:0008186	1127	1	112
GO:0003961	1126	1	112
GO:0003849	1122	1	112
GO:0004107	1117	1	112
GO:0005198	1117	1	112
GO:0008686	1114	1	112
GO:0008121	1112	1	112
GO:0008963	1112	1	112
GO:0016209	1111	1	112
GO:0004821	1109	1	112
GO:0043335	1108	1	112
GO:0006564	1106	1	112
GO:0008615	1103	1	112
GO:0006427	1100	1	112
GO:0006231	1099	1	112
GO:0004151	1095	1	112
GO:0009378	1095	1	112
GO:0004749	1093	1	112
GO:0004399	1091	1	112
GO:0004075	1089	1	112
GO:0009165	1087	1	112
GO:0006164	1086	1	112
GO:0004634	1084	1	112
GO:0000015	1083	1	112
GO:0015095	1082	1	112
GO:0140078	1082	1	112
GO:0004049	1081	1	112
GO:0004831	1076	1	112
GO:0009986	1076	1	112
GO:0050136	1073	1	112
GO:0008134	1072	1	112
GO:0005829	1070	1	112
GO:0019685	1070	1	112
GO:0006437	1066	1	112
GO:0004455	1059	1	112
GO:0003844	1058	1	112
GO:0004056	1057	1	112
GO:0043165	1057	1	112
GO:0015299	1054	1	112
GO:0004181	1052	1	112
GO:0016747	1036	1	112
GO:0008170	1033	1	112
GO:0004109	1032	1	112
GO:0004474	1028	1	112
GO:0004791	1028	1	112
GO:0004830	1028	1	112
GO:0042274	1027	1	112
GO:0004332	1025	1	112
GO:0006436	1022	1	112
GO:0006635	1020	1	112
GO:0016410	1020	1	112
GO:0046429	1018	1	112
GO:0042372	1013	1	112
GO:0009376	1010	1	112
GO:0016041	1007	1	112
GO:0006534	1004	1	112
