Annotation	n	depth	station
GO:0004823	98765	2	68
GO:0006364	98601	2	68
GO:0006429	98456	2	68
GO:0046653	97409	2	68
GO:0009113	96748	2	68
GO:0009306	95487	2	68
GO:0047780	95139	2	68
GO:0006749	94481	2	68
GO:0002098	94263	2	68
GO:0006298	93610	2	68
GO:0030983	92520	2	68
GO:0016149	91972	2	68
GO:0016614	91707	2	68
GO:0006402	91574	2	68
GO:0015937	91344	2	68
GO:0006352	91273	2	68
GO:0004739	91070	2	68
GO:0031564	88724	2	68
GO:0016117	88561	2	68
GO:0070469	87819	2	68
GO:0004672	87704	2	68
GO:0030246	87149	2	68
GO:0016818	87031	2	68
GO:0015450	86957	2	68
GO:0004654	86787	2	68
GO:0006614	86406	2	68
GO:0004829	86392	2	68
GO:0006435	86043	2	68
GO:0004527	85879	2	68
GO:0042254	85808	2	68
GO:0015977	85634	2	68
GO:0004591	85577	2	68
GO:0044210	85039	2	68
GO:0006865	84474	2	68
GO:0006807	83606	2	68
GO:0009229	82924	2	68
GO:0003852	82101	2	68
GO:0008410	81757	2	68
GO:0043546	81637	2	68
GO:0008094	81243	2	68
GO:0003987	81213	2	68
GO:0004518	79924	2	68
GO:0045156	79834	2	68
GO:0045454	79789	2	68
GO:0008519	79434	2	68
GO:0000162	79381	2	68
GO:0008299	78961	2	68
GO:0004427	78388	2	68
GO:0047834	78246	2	68
GO:0001522	77964	2	68
GO:0016208	77959	2	68
GO:0019427	77959	2	68
GO:0004820	77909	2	68
GO:0043093	77686	2	68
GO:0006426	77625	2	68
GO:0003984	77196	2	68
GO:0006979	76207	2	68
GO:0030261	75567	2	68
GO:0007062	75263	2	68
GO:0009772	75203	2	68
GO:0004775	74943	2	68
GO:0004359	74582	2	68
GO:0006546	73823	2	68
GO:0006744	73660	2	68
GO:0004540	73387	2	68
GO:0019464	73291	2	68
GO:0022904	73045	2	68
GO:0015969	72992	2	68
GO:0000917	72723	2	68
GO:0006813	72588	2	68
GO:0004834	72375	2	68
GO:0006097	72229	2	68
GO:0006268	71821	2	68
GO:0009317	71610	2	68
GO:0055129	71416	2	68
GO:0004814	71288	2	68
GO:0005634	71227	2	68
GO:0006777	71194	2	68
GO:0004815	70878	2	68
GO:0006420	70823	2	68
GO:0006422	70727	2	68
GO:0008854	70034	2	68
GO:0015833	69878	2	68
GO:0031071	69647	2	68
GO:0008177	69470	2	68
GO:0003883	69426	2	68
GO:0003861	69289	2	68
GO:0009399	69166	2	68
GO:0009982	68747	2	68
GO:0003896	68523	2	68
GO:0016831	68314	2	68
GO:0009678	68206	2	68
GO:0006090	67754	2	68
GO:0019752	67381	2	68
GO:0009408	67246	2	68
GO:0006098	67207	2	68
GO:0003995	66978	2	68
GO:0004360	66259	2	68
GO:1901137	66006	2	68
GO:0030955	65996	2	68
GO:0019867	65994	2	68
GO:0016773	65814	2	68
GO:0032153	65780	2	68
GO:0004160	65016	2	68
GO:0015232	64951	2	68
GO:0009522	64792	2	68
GO:0004181	64751	2	68
GO:0008661	64464	2	68
GO:0000902	63880	2	68
GO:0015074	63800	2	68
GO:0016597	63622	2	68
GO:0004013	63538	2	68
GO:0004824	63272	2	68
GO:0006430	63196	2	68
GO:0015658	63173	2	68
GO:0008080	62999	2	68
GO:0016151	62707	2	68
GO:0016851	62116	2	68
GO:0015297	61983	2	68
GO:0003911	61910	2	68
GO:0016743	61877	2	68
GO:0044237	61840	2	68
GO:0052865	61754	2	68
GO:0050560	61697	2	68
GO:0042450	61366	2	68
GO:0004148	61291	2	68
GO:0009523	61257	2	68
GO:0042558	60442	2	68
GO:0001123	60402	2	68
GO:0009507	60399	2	68
GO:0004044	60380	2	68
GO:0008610	60201	2	68
GO:0016747	60102	2	68
GO:0004802	60067	2	68
GO:0004825	60002	2	68
GO:0000716	59807	2	68
GO:0006535	59595	2	68
GO:0050897	59591	2	68
GO:0016462	59502	2	68
GO:0003922	58784	2	68
GO:0008750	58724	2	68
GO:0016765	58668	2	68
GO:0008705	58269	2	68
GO:0002949	58164	2	68
GO:0006431	58154	2	68
GO:0015940	57827	2	68
GO:0004151	57728	2	68
GO:0046654	57258	2	68
GO:0004827	57124	2	68
GO:0046855	56604	2	68
GO:0004333	56582	2	68
GO:0007059	56424	2	68
GO:0006433	56156	2	68
GO:0016209	56138	2	68
GO:0000272	56133	2	68
GO:0004450	56110	2	68
GO:0050242	55735	2	68
GO:0004372	55067	2	68
GO:0019264	55048	2	68
GO:0015562	54930	2	68
GO:0006108	54810	2	68
GO:0046677	54585	2	68
GO:0006424	54358	2	68
GO:0015035	54189	2	68
GO:0004355	54184	2	68
GO:0050566	53999	2	68
GO:0045727	53983	2	68
GO:0006275	53873	2	68
GO:0016868	53846	2	68
GO:0006270	53190	2	68
GO:0006106	52910	2	68
GO:0045239	52909	2	68
GO:0016783	52842	2	68
GO:0004018	52822	2	68
GO:0006515	52822	2	68
GO:0004478	52818	2	68
GO:0034605	52803	2	68
GO:0004019	52768	2	68
GO:0006556	52763	2	68
GO:0009249	52749	2	68
GO:0035596	52622	2	68
GO:0005315	52581	2	68
GO:0004180	52323	2	68
GO:0003857	52036	2	68
GO:0004471	51901	2	68
GO:0006006	51701	2	68
GO:0008863	51455	2	68
GO:0070626	51309	2	68
GO:0032977	51240	2	68
GO:0008173	51213	2	68
GO:0045263	51130	2	68
GO:0043165	51066	2	68
GO:0003937	50701	2	68
GO:0004643	50599	2	68
GO:0000271	50364	2	68
GO:0006635	50307	2	68
GO:0016791	50184	2	68
GO:0004072	50166	2	68
GO:0006119	50115	2	68
GO:0003688	49844	2	68
GO:0008312	49574	2	68
GO:0000027	49473	2	68
GO:0004818	49339	2	68
GO:0008964	49337	2	68
GO:0004817	49180	2	68
GO:0006564	48980	2	68
GO:0022900	48961	2	68
GO:0048500	48818	2	68
GO:0006423	48785	2	68
GO:0042158	48459	2	68
GO:0019684	48013	2	68
GO:0004821	47706	2	68
GO:0009234	47529	2	68
GO:0008134	47300	2	68
GO:0015990	47052	2	68
GO:0004332	46853	2	68
GO:0005978	46747	2	68
GO:0008643	46670	2	68
GO:0042910	46598	2	68
GO:0006783	46549	2	68
GO:0140078	46528	2	68
GO:0004326	46384	2	68
GO:0015299	46326	2	68
GO:0006164	46166	2	68
GO:0004634	45924	2	68
GO:0006427	45833	2	68
GO:0000015	45812	2	68
GO:0004075	44941	2	68
GO:0004399	44907	2	68
GO:0035556	44635	2	68
GO:0009378	44576	2	68
GO:0030956	44255	2	68
GO:0009986	44154	2	68
GO:0006107	43991	2	68
GO:0008186	43493	2	68
GO:0106029	43212	2	68
GO:0008295	43176	2	68
GO:0004107	41546	2	68
GO:0070475	41525	2	68
GO:0071897	41368	2	68
GO:0009190	40903	2	68
GO:0006464	40885	2	68
GO:0051258	40422	2	68
GO:0051116	40392	2	68
GO:0106311	40338	2	68
GO:0106310	40289	2	68
GO:0007156	40056	2	68
GO:0008915	39995	2	68
GO:0042274	39911	2	68
GO:0019829	39303	2	68
GO:0071973	39024	2	68
GO:0030089	39015	2	68
GO:0004831	38648	2	68
GO:0006486	38628	2	68
GO:0009117	38261	2	68
GO:0006437	38107	2	68
GO:0008615	38081	2	68
GO:0016879	38079	2	68
GO:0004049	37993	2	68
GO:0004109	37594	2	68
GO:0004055	37546	2	68
GO:0004056	37425	2	68
GO:0008976	37379	2	68
GO:0016811	37124	2	68
GO:0036068	37042	2	68
GO:0004096	36966	2	68
GO:0005829	36889	2	68
GO:0003952	36357	2	68
GO:0019556	35994	2	68
GO:0019557	35927	2	68
GO:0016628	35915	2	68
GO:0003951	35497	2	68
GO:0004828	34574	2	68
GO:0008239	33581	2	68
GO:0004791	33323	2	68
GO:0006631	33256	2	68
GO:0006434	30575	2	68
GO:0031119	29428	2	68
GO:0008081	29330	2	68
GO:0009536	25805	2	68
GO:0006313	17873	2	68
GO:0006231	15313	2	68
GO:0003849	15189	2	68
GO:0008963	14594	2	68
GO:0008121	13426	2	68
GO:0009535	12308	2	68
GO:0006534	10439	2	68
GO:0007018	10289	2	68
GO:0005874	10182	2	68
GO:0004674	9907	2	68
GO:0016041	9786	2	68
GO:0009767	9616	2	68
GO:0042744	9417	2	68
GO:0004047	9077	2	68
GO:0006401	9068	2	68
GO:0042777	7672	2	68
GO:0050136	7552	2	68
GO:0070615	7544	2	68
GO:0015095	7242	2	68
GO:0004474	6504	2	68
GO:0009376	6336	2	68
GO:0008852	6304	2	68
GO:0004491	6154	2	68
GO:0004174	6134	2	68
GO:0017000	6107	2	68
GO:0008170	6062	2	68
GO:0016903	6000	2	68
GO:0031317	5980	2	68
GO:0006935	5972	2	68
GO:0019430	5965	2	68
GO:0015942	5947	2	68
GO:0004329	5932	2	68
GO:0006751	5912	2	68
GO:0036374	5896	2	68
GO:0004749	5895	2	68
GO:0102953	5887	2	68
GO:0103068	5887	2	68
GO:0004455	5885	2	68
GO:0009165	5869	2	68
GO:0006235	5693	2	68
GO:0019646	5678	2	68
GO:0070180	5631	2	68
GO:0015655	5623	2	68
GO:0004451	5592	2	68
GO:0007165	5529	2	68
GO:0016639	5527	2	68
GO:0003985	5514	2	68
GO:0008495	5492	2	68
GO:0048034	5492	2	68
GO:0031072	5462	2	68
GO:0003961	5440	2	68
GO:0043335	5389	2	68
GO:0004803	5360	2	68
GO:0045277	5352	2	68
GO:0045275	5338	2	68
GO:0006071	5281	2	68
GO:0061711	5237	2	68
GO:0050487	5229	2	68
GO:0008235	5212	2	68
GO:0009263	5154	2	68
GO:0019529	5150	2	68
GO:0010133	5140	2	68
GO:0004494	5136	2	68
GO:0030288	5060	2	68
GO:0030060	5012	2	68
GO:0015379	4986	2	68
GO:0008966	4970	2	68
GO:0031470	3752	2	68
GO:0008763	2318	2	68
GO:0008795	2262	2	68
GO:0006799	2248	2	68
GO:0009358	2248	2	68
GO:0003844	2228	2	68
GO:0004795	2228	2	68
GO:0008998	131	2	68
GO:0039693	93	2	68
GO:0006323	92	2	68
GO:0019012	71	2	68
GO:0019028	65	2	68
GO:0031418	64	2	68
GO:0099002	56	2	68
GO:0051607	45	2	68
GO:0003910	44	2	68
GO:0099000	39	2	68
GO:0009253	35	2	68
GO:0015667	35	2	68
GO:0050797	33	2	68
GO:0009307	32	2	68
GO:0003886	31	2	68
GO:0016817	31	2	68
GO:0008446	30	2	68
GO:0019673	30	2	68
GO:0098027	28	2	68
GO:0016998	26	2	68
GO:0003796	24	2	68
GO:0009635	24	2	68
GO:0019835	24	2	68
GO:0042742	24	2	68
GO:0098024	21	2	68
GO:0046797	20	2	68
GO:0005198	19	2	68
GO:0019076	17	2	68
GO:0009411	16	2	68
GO:0019068	16	2	68
GO:0019073	16	2	68
GO:0031297	16	2	68
GO:0036310	16	2	68
GO:0098009	16	2	68
GO:0017108	15	2	68
GO:0033567	15	2	68
GO:0070401	15	2	68
GO:0008107	14	2	68
GO:0008833	14	2	68
GO:0016032	14	2	68
GO:0016051	14	2	68
GO:0039686	13	2	68
GO:0003682	12	2	68
GO:0006306	12	2	68
GO:0008745	11	2	68
GO:0019072	11	2	68
GO:0009007	10	2	68
GO:0000150	8	2	68
GO:0004170	8	2	68
GO:0004641	8	2	68
GO:0006226	8	2	68
GO:0007155	8	2	68
GO:0046081	8	2	68
GO:0004601	7	2	68
GO:0005923	7	2	68
GO:0016328	7	2	68
GO:0016539	7	2	68
GO:0016832	7	2	68
GO:0004014	6	2	68
GO:0004066	6	2	68
GO:0004673	6	2	68
GO:0006529	6	2	68
GO:0009103	6	2	68
GO:0016624	6	2	68
GO:0016702	6	2	68
GO:0016763	6	2	68
GO:0035435	6	2	68
GO:0042301	6	2	68
GO:1904047	6	2	68
GO:0003830	5	2	68
GO:0004190	5	2	68
GO:0004197	5	2	68
GO:0004523	5	2	68
GO:0004615	5	2	68
GO:0006487	5	2	68
GO:0009298	5	2	68
GO:0016840	5	2	68
GO:0019062	5	2	68
GO:0044780	5	2	68
GO:0046718	5	2	68
GO:0004352	4	2	68
GO:0004412	4	2	68
GO:0004713	4	2	68
GO:0004812	4	2	68
GO:0006139	4	2	68
GO:0008641	4	2	68
GO:0009102	4	2	68
GO:0015416	4	2	68
GO:0016260	4	2	68
GO:0016788	4	2	68
GO:0016798	4	2	68
GO:0019551	4	2	68
GO:0045226	4	2	68
GO:0051205	4	2	68
GO:0000270	3	2	68
GO:0000286	3	2	68
GO:0003842	3	2	68
GO:0003864	3	2	68
GO:0003919	3	2	68
GO:0003933	3	2	68
GO:0004040	3	2	68
GO:0004300	3	2	68
GO:0004370	3	2	68
GO:0004456	3	2	68
GO:0004521	3	2	68
GO:0004568	3	2	68
GO:0004639	3	2	68
GO:0004799	3	2	68
GO:0005337	3	2	68
GO:0005436	3	2	68
GO:0005451	3	2	68
GO:0006007	3	2	68
GO:0006032	3	2	68
GO:0006229	3	2	68
GO:0006418	3	2	68
GO:0006747	3	2	68
GO:0006796	3	2	68
GO:0006857	3	2	68
GO:0008460	3	2	68
GO:0008531	3	2	68
GO:0008829	3	2	68
GO:0008830	3	2	68
GO:0008836	3	2	68
GO:0008840	3	2	68
GO:0008859	3	2	68
GO:0008932	3	2	68
GO:0008965	3	2	68
GO:0009225	3	2	68
GO:0009255	3	2	68
GO:0009398	3	2	68
GO:0009401	3	2	68
GO:0009425	3	2	68
GO:0009898	3	2	68
GO:0015103	3	2	68
GO:0015112	3	2	68
GO:0015114	3	2	68
GO:0016668	3	2	68
GO:0016682	3	2	68
GO:0017150	3	2	68
GO:0019083	3	2	68
GO:0019305	3	2	68
GO:0019563	3	2	68
GO:0042128	3	2	68
GO:0042834	3	2	68
GO:0042853	3	2	68
GO:0043138	3	2	68
GO:0044341	3	2	68
GO:0046177	3	2	68
GO:0052547	3	2	68
GO:0052654	3	2	68
GO:0052655	3	2	68
GO:0052656	3	2	68
GO:0071266	3	2	68
GO:0071709	3	2	68
GO:0097056	3	2	68
GO:1901135	3	2	68
GO:1904680	3	2	68
