Annotation	n	depth	station
GO:0016021	2984945	1	98
GO:0005524	2878705	1	98
GO:0005737	2491119	1	98
GO:0046872	1683567	1	98
GO:0005886	1340007	1	98
GO:0003677	1003581	1	98
GO:0000287	634905	1	98
GO:0016787	542291	1	98
GO:0016491	501024	1	98
GO:0008270	480255	1	98
GO:0005525	326201	1	98
GO:0051539	324665	1	98
GO:0022857	312167	1	98
GO:0003723	308539	1	98
GO:0006412	300042	1	98
GO:0050660	290556	1	98
GO:0016887	286461	1	98
GO:0042626	285083	1	98
GO:0000049	282074	1	98
GO:0055085	280738	1	98
GO:0030170	265016	1	98
GO:0006099	262037	1	98
GO:0016740	256615	1	98
GO:0006260	254265	1	98
GO:0003924	238452	1	98
GO:0051287	237166	1	98
GO:0003735	236241	1	98
GO:0006281	235654	1	98
GO:0006541	230785	1	98
GO:0051301	229476	1	98
GO:0003824	226976	1	98
GO:0005975	225405	1	98
GO:0032259	214431	1	98
GO:0009252	209737	1	98
GO:0005840	194113	1	98
GO:0019843	190527	1	98
GO:0008360	189748	1	98
GO:0003676	184046	1	98
GO:0003899	172411	1	98
GO:0071555	167156	1	98
GO:0006351	167139	1	98
GO:0016829	164796	1	98
GO:0009432	163692	1	98
GO:0003887	162405	1	98
GO:0050661	158859	1	98
GO:0008168	157738	1	98
GO:0000166	153003	1	98
GO:0006265	149396	1	98
GO:0006189	149251	1	98
GO:0009279	143383	1	98
GO:0004252	138405	1	98
GO:0020037	134106	1	98
GO:0016301	133652	1	98
GO:0007049	132535	1	98
GO:0030976	127733	1	98
GO:0006633	127203	1	98
GO:0009097	125681	1	98
GO:0006457	125267	1	98
GO:0005887	124613	1	98
GO:0051082	123190	1	98
GO:0002161	118311	1	98
GO:0008408	117979	1	98
GO:0043190	115894	1	98
GO:0009058	115292	1	98
GO:0006355	114600	1	98
GO:0003678	113783	1	98
GO:0006289	113299	1	98
GO:0009380	112868	1	98
GO:0003918	110940	1	98
GO:0008137	110506	1	98
GO:0003746	110156	1	98
GO:0016020	109747	1	98
GO:0009055	108704	1	98
GO:0004222	107328	1	98
GO:0006526	106687	1	98
