Annotation	n	depth	station
GO:0016021	9229	2	112
GO:0005524	8384	2	112
GO:0005737	6888	2	112
GO:0046872	4780	2	112
GO:0005886	3385	2	112
GO:0003677	2935	2	112
GO:0000287	1714	2	112
GO:0016787	1497	2	112
GO:0008270	1347	2	112
GO:0016491	1315	2	112
GO:0051539	1013	2	112
GO:0016887	949	2	112
GO:0022857	920	2	112
GO:0005525	890	2	112
GO:0042626	887	2	112
GO:0003723	867	2	112
GO:0006412	831	2	112
GO:0030170	802	2	112
GO:0003824	792	2	112
GO:0000049	788	2	112
GO:0006260	758	2	112
GO:0055085	743	2	112
GO:0050660	723	2	112
GO:0016740	697	2	112
GO:0005975	667	2	112
GO:0051301	665	2	112
GO:0003735	659	2	112
GO:0003924	659	2	112
GO:0006099	634	2	112
GO:0006281	621	2	112
GO:0006541	618	2	112
GO:0032259	607	2	112
GO:0051287	597	2	112
GO:0009252	524	2	112
GO:0005840	520	2	112
GO:0008360	520	2	112
GO:0003676	519	2	112
GO:0020037	518	2	112
GO:0019843	517	2	112
GO:0031676	507	2	112
GO:0003899	473	2	112
GO:0000166	460	2	112
GO:0006351	460	2	112
GO:0071555	450	2	112
GO:0009055	446	2	112
GO:0009432	439	2	112
GO:0004252	432	2	112
GO:0003887	428	2	112
GO:0050661	424	2	112
GO:0006189	421	2	112
GO:0016301	416	2	112
GO:0016829	415	2	112
GO:0006265	414	2	112
GO:0008168	404	2	112
GO:0048038	400	2	112
GO:0006355	379	2	112
GO:0008137	375	2	112
GO:0005887	373	2	112
GO:0009058	371	2	112
GO:0003678	367	2	112
GO:0007049	359	2	112
GO:0009279	357	2	112
GO:0006633	348	2	112
GO:0043190	345	2	112
GO:0005506	338	2	112
GO:0051082	335	2	112
GO:0006289	334	2	112
GO:0006457	333	2	112
GO:0009380	331	2	112
GO:0016757	330	2	112
GO:0016020	325	2	112
GO:0004222	320	2	112
GO:0009097	314	2	112
GO:0006310	308	2	112
GO:0002161	301	2	112
GO:0003918	301	2	112
GO:0051536	298	2	112
GO:0008483	291	2	112
GO:0008408	287	2	112
GO:0030976	285	2	112
GO:0003746	280	2	112
GO:0015979	279	2	112
GO:0009381	273	2	112
GO:0006526	272	2	112
GO:0042773	272	2	112
GO:0018298	271	2	112
GO:0010181	268	2	112
GO:0006261	263	2	112
GO:0046933	262	2	112
GO:0005694	261	2	112
GO:0006605	257	2	112
GO:0003684	256	2	112
GO:0004176	253	2	112
GO:0044205	250	2	112
GO:0065002	248	2	112
GO:0009236	247	2	112
GO:0006396	239	2	112
GO:0008233	230	2	112
GO:0016620	228	2	112
GO:0009089	227	2	112
GO:0009098	220	2	112
GO:0003700	217	2	112
GO:0016114	216	2	112
GO:0016874	216	2	112
GO:0004386	214	2	112
GO:0051537	212	2	112
GO:0000155	205	2	112
GO:0016168	205	2	112
GO:0004129	204	2	112
GO:0009099	203	2	112
GO:0000105	201	2	112
GO:0045261	199	2	112
GO:0008237	198	2	112
GO:0006096	194	2	112
GO:0006537	191	2	112
GO:0009073	190	2	112
GO:0032549	190	2	112
GO:0071949	190	2	112
GO:0006400	187	2	112
GO:0004553	183	2	112
GO:0008652	183	2	112
GO:0004748	181	2	112
GO:0051538	181	2	112
GO:0016853	176	2	112
GO:0005509	175	2	112
GO:0015995	174	2	112
GO:0004519	173	2	112
GO:0016226	173	2	112
GO:0009088	172	2	112
GO:1990077	170	2	112
GO:0008658	166	2	112
GO:0046983	163	2	112
GO:0016746	162	2	112
GO:0006782	157	2	112
GO:0009082	157	2	112
GO:0009116	157	2	112
GO:0009423	157	2	112
GO:0004088	155	2	112
GO:0042597	153	2	112
GO:0009435	151	2	112
GO:0016627	149	2	112
GO:0030163	148	2	112
GO:0030145	147	2	112
GO:0031419	146	2	112
GO:0003743	144	2	112
GO:0046961	144	2	112
GO:0006353	143	2	112
GO:0019288	143	2	112
GO:0016987	142	2	112
GO:0016705	140	2	112
GO:0017004	139	2	112
GO:0015031	136	2	112
GO:0035999	136	2	112
GO:0009228	135	2	112
GO:0043952	135	2	112
GO:0008236	133	2	112
GO:0009086	133	2	112
GO:0006207	132	2	112
GO:0006730	132	2	112
GO:0009060	131	2	112
GO:0000160	130	2	112
GO:0019346	129	2	112
GO:0003989	128	2	112
GO:0008955	128	2	112
GO:0043565	128	2	112
GO:0003755	126	2	112
