Annotation	n	depth	station
GO:0006261	2831	3	112
GO:0006605	2819	3	112
GO:0000160	2805	3	112
GO:0003684	2788	3	112
GO:0009089	2760	3	112
GO:0016620	2751	3	112
GO:0016226	2677	3	112
GO:0006096	2656	3	112
GO:0006396	2645	3	112
GO:0042597	2638	3	112
GO:0009073	2626	3	112
GO:0008652	2617	3	112
GO:0004176	2615	3	112
GO:0051213	2615	3	112
GO:0046983	2516	3	112
GO:0008236	2494	3	112
GO:0065002	2481	3	112
GO:0003743	2398	3	112
GO:0009088	2398	3	112
GO:0005576	2359	3	112
GO:0006400	2353	3	112
GO:0015031	2344	3	112
GO:0032549	2344	3	112
GO:0008484	2330	3	112
GO:0006537	2326	3	112
GO:0015074	2323	3	112
GO:1990077	2316	3	112
GO:0005507	2254	3	112
GO:0009116	2229	3	112
GO:0006520	2193	3	112
GO:0009086	2186	3	112
GO:0004177	2151	3	112
GO:0004129	2144	3	112
GO:0008654	2143	3	112
GO:0035999	2142	3	112
GO:0004088	2135	3	112
GO:0003755	2132	3	112
GO:0006807	2125	3	112
GO:0016779	2119	3	112
GO:0004748	2068	3	112
GO:0016616	2066	3	112
GO:0009381	2053	3	112
GO:0006730	2035	3	112
GO:0008033	2025	3	112
GO:0004356	2004	3	112
GO:0009423	1991	3	112
GO:0009082	1958	3	112
GO:0006094	1930	3	112
GO:0008324	1925	3	112
GO:0008658	1916	3	112
GO:0005509	1884	3	112
GO:0006782	1878	3	112
GO:0017004	1874	3	112
GO:0015562	1862	3	112
GO:0016614	1855	3	112
GO:0070403	1845	3	112
GO:0006207	1833	3	112
GO:0008410	1803	3	112
GO:0009228	1801	3	112
GO:0016114	1777	3	112
GO:0004826	1758	3	112
GO:0000272	1734	3	112
GO:0043022	1711	3	112
GO:0004822	1706	3	112
GO:0009435	1704	3	112
GO:0004642	1701	3	112
GO:0046961	1693	3	112
GO:0006542	1689	3	112
GO:0016987	1689	3	112
GO:0045261	1678	3	112
GO:0051538	1652	3	112
GO:0050567	1649	3	112
GO:0006432	1620	3	112
GO:0006428	1606	3	112
GO:0004813	1602	3	112
GO:0030145	1590	3	112
GO:0006629	1577	3	112
GO:0006353	1573	3	112
GO:0004823	1570	3	112
GO:0015833	1562	3	112
GO:0016831	1552	3	112
GO:0097367	1487	3	112
GO:0008299	1484	3	112
GO:0006419	1481	3	112
GO:0004527	1474	3	112
GO:0016818	1470	3	112
GO:0008080	1468	3	112
GO:0015930	1461	3	112
GO:0043546	1448	3	112
GO:0009060	1447	3	112
GO:0000162	1438	3	112
GO:0015935	1435	3	112
GO:0015937	1426	3	112
GO:0015934	1407	3	112
GO:0043952	1403	3	112
GO:0006352	1391	3	112
GO:0004518	1388	3	112
GO:0047834	1387	3	112
GO:0004832	1385	3	112
GO:0003994	1380	3	112
GO:0008955	1378	3	112
GO:0006313	1367	3	112
GO:0017038	1360	3	112
GO:0071973	1354	3	112
GO:0047780	1347	3	112
GO:0006777	1342	3	112
GO:0009245	1342	3	112
GO:0006614	1334	3	112
GO:0006429	1323	3	112
GO:0006090	1311	3	112
GO:0009231	1302	3	112
GO:0003852	1300	3	112
GO:0042450	1291	3	112
GO:0070006	1284	3	112
GO:0006814	1276	3	112
GO:0006438	1269	3	112
GO:0003995	1257	3	112
GO:0009306	1255	3	112
GO:0006284	1254	3	112
GO:0003697	1235	3	112
GO:0030163	1232	3	112
GO:0071897	1221	3	112
GO:0006813	1219	3	112
GO:0004497	1215	3	112
GO:0019288	1213	3	112
GO:0044208	1207	3	112
GO:0044210	1205	3	112
GO:0003989	1200	3	112
GO:0019752	1196	3	112
GO:0006269	1194	3	112
GO:0016765	1187	3	112
GO:0019877	1187	3	112
GO:0003917	1179	3	112
GO:0008115	1175	3	112
GO:0004591	1170	3	112
GO:0003987	1165	3	112
GO:0019346	1165	3	112
GO:0003896	1164	3	112
GO:0004829	1164	3	112
GO:0004803	1158	3	112
GO:0015297	1157	3	112
GO:0015299	1145	3	112
GO:0045454	1142	3	112
GO:0004315	1141	3	112
GO:0004427	1138	3	112
GO:0046653	1133	3	112
GO:0004820	1132	3	112
GO:0009360	1130	3	112
GO:0016811	1130	3	112
GO:0050242	1125	3	112
GO:0008094	1124	3	112
GO:0008616	1122	3	112
GO:0009113	1120	3	112
GO:0009002	1119	3	112
GO:0003984	1113	3	112
GO:0006435	1112	3	112
GO:0004834	1108	3	112
GO:0000271	1099	3	112
GO:0004775	1099	3	112
GO:0004160	1097	3	112
GO:0019867	1097	3	112
GO:0008134	1094	3	112
GO:0006426	1088	3	112
GO:0001522	1082	3	112
GO:0006298	1082	3	112
GO:0006402	1077	3	112
GO:0006865	1073	3	112
GO:0035556	1072	3	112
GO:0016597	1071	3	112
GO:0009190	1068	3	112
GO:0004739	1067	3	112
GO:0004072	1062	3	112
GO:0016149	1056	3	112
GO:0030983	1056	3	112
GO:0016209	1052	3	112
GO:0009234	1047	3	112
GO:0004825	1045	3	112
GO:0004359	1044	3	112
GO:0009678	1043	3	112
GO:0004814	1033	3	112
GO:0006420	1033	3	112
GO:0016747	1032	3	112
GO:0004360	1031	3	112
GO:0006979	1030	3	112
GO:0004180	1017	3	112
GO:0031071	1011	3	112
GO:0006097	1009	3	112
GO:0003883	996	3	112
GO:0015450	994	3	112
GO:0003861	993	3	112
GO:0042777	990	3	112
GO:0004654	985	3	112
GO:0042026	984	3	112
GO:0009229	983	3	112
GO:0004355	982	3	112
GO:0006364	978	3	112
GO:0006431	975	3	112
GO:0005198	972	3	112
GO:0050136	972	3	112
GO:0031564	969	3	112
GO:2001295	956	3	112
GO:0006268	949	3	112
GO:0004824	942	3	112
GO:0002098	939	3	112
GO:0004815	938	3	112
GO:0016773	936	3	112
GO:0015658	930	3	112
GO:0016208	925	3	112
GO:0019427	925	3	112
GO:0070469	920	3	112
GO:0034605	914	3	112
GO:0009399	912	3	112
GO:0006422	911	3	112
GO:0004494	910	3	112
GO:0006515	901	3	112
GO:0008863	901	3	112
GO:0004795	900	3	112
GO:0006424	898	3	112
GO:0042910	894	3	112
GO:0015232	888	3	112
GO:0015293	888	3	112
GO:0003922	878	3	112
GO:0043093	878	3	112
GO:0016879	867	3	112
GO:0022900	867	3	112
GO:1901137	867	3	112
GO:0003857	863	3	112
GO:0055129	858	3	112
GO:0004375	850	3	112
GO:0016798	848	3	112
GO:0022904	846	3	112
GO:0042254	844	3	112
GO:0015969	841	3	112
GO:0004827	837	3	112
GO:0009982	832	3	112
GO:0004802	830	3	112
GO:0006430	830	3	112
GO:0016655	830	3	112
GO:0006631	826	3	112
GO:0009408	824	3	112
GO:0008170	817	3	112
GO:0043758	817	3	112
GO:0004013	816	3	112
GO:0004066	813	3	112
GO:0004818	812	3	112
GO:0006529	810	3	112
GO:0044237	806	3	112
GO:0008519	805	3	112
GO:0006749	804	3	112
GO:0004049	789	3	112
GO:0016628	781	3	112
GO:0006935	777	3	112
GO:0004332	776	3	112
GO:0048500	772	3	112
GO:0006744	771	3	112
GO:0030151	769	3	112
GO:0000917	766	3	112
GO:0004400	766	3	112
GO:0019829	763	3	112
GO:0004540	759	3	112
GO:0008312	759	3	112
GO:0000178	757	3	112
GO:0032153	752	3	112
GO:0004372	750	3	112
GO:0006231	746	3	112
GO:0004817	739	3	112
GO:0016639	737	3	112
GO:0030955	737	3	112
GO:0019264	736	3	112
GO:0050560	733	3	112
GO:0004601	731	3	112
GO:0006635	726	3	112
GO:0004181	725	3	112
GO:0016462	725	3	112
GO:0006401	722	3	112
GO:0003985	721	3	112
GO:0016783	720	3	112
GO:0016788	715	3	112
GO:0004450	713	3	112
GO:0006433	707	3	112
GO:0009007	705	3	112
GO:0004831	699	3	112
GO:0046855	699	3	112
GO:0004148	698	3	112
GO:0009288	695	3	112
GO:0004478	694	3	112
GO:0006275	689	3	112
GO:0015940	687	3	112
GO:0004056	686	3	112
GO:0016903	683	3	112
GO:0004018	682	3	112
GO:0004828	681	3	112
GO:0006825	681	3	112
GO:0019464	681	3	112
GO:0006464	679	3	112
GO:0006556	677	3	112
GO:0052654	677	3	112
GO:0052655	677	3	112
GO:0052656	677	3	112
GO:0004672	676	3	112
GO:0070626	674	3	112
GO:0003871	673	3	112
GO:0008235	672	3	112
GO:0046677	671	3	112
GO:0004399	670	3	112
GO:0008963	670	3	112
GO:0106029	668	3	112
GO:0004019	667	3	112
GO:0004055	667	3	112
GO:0004075	667	3	112
GO:0004612	665	3	112
GO:0003951	664	3	112
GO:0002949	662	3	112
GO:0009317	658	3	112
GO:0004096	657	3	112
GO:0046654	656	3	112
GO:0042558	655	3	112
GO:0006423	651	3	112
GO:0003938	647	3	112
GO:0004070	647	3	112
GO:0008173	645	3	112
GO:0016868	644	3	112
GO:0042744	644	3	112
GO:0008186	642	3	112
GO:0008705	642	3	112
GO:0050897	640	3	112
GO:0006434	638	3	112
GO:0004634	637	3	112
GO:0000015	636	3	112
GO:0030261	635	3	112
GO:0009307	634	3	112
GO:0035596	633	3	112
GO:0008610	630	3	112
GO:0001123	629	3	112
GO:0016151	629	3	112
GO:0070573	629	3	112
GO:0050797	627	3	112
GO:0004044	625	3	112
GO:0004821	625	3	112
GO:0045727	623	3	112
GO:0007062	620	3	112
GO:0004412	618	3	112
GO:0004637	617	3	112
GO:0006751	615	3	112
GO:0019878	612	3	112
GO:0050048	611	3	112
GO:0008883	610	3	112
GO:0004151	609	3	112
GO:0003911	607	3	112
GO:0043335	605	3	112
GO:0004830	604	3	112
GO:0009376	604	3	112
GO:0050566	603	3	112
GO:0097056	602	3	112
GO:0004781	600	3	112
GO:0006164	600	3	112
GO:0006535	595	3	112
GO:0042158	594	3	112
GO:0006546	593	3	112
GO:0007059	591	3	112
GO:0102953	590	3	112
GO:0103068	590	3	112
GO:0004333	588	3	112
GO:0008661	588	3	112
GO:0004474	587	3	112
GO:0005315	586	3	112
GO:0036374	586	3	112
GO:0043165	586	3	112
GO:0008177	583	3	112
GO:0006564	579	3	112
GO:0006817	579	3	112
GO:0003862	574	3	112
GO:0004749	573	3	112
GO:0006534	573	3	112
GO:0008966	571	3	112
GO:0009326	568	3	112
GO:0004107	567	3	112
GO:0009063	567	3	112
GO:0017000	567	3	112
GO:0006427	566	3	112
GO:0004674	565	3	112
GO:0004455	563	3	112
GO:0032977	561	3	112
GO:0009165	558	3	112
GO:0019646	558	3	112
GO:0030288	557	3	112
GO:0004073	555	3	112
GO:0004471	554	3	112
GO:0016743	554	3	112
GO:0004812	552	3	112
GO:0052865	552	3	112
GO:0019556	550	3	112
