Annotation	n	depth	station
GO:0004129	32632	3	78
GO:0017004	32504	3	78
GO:0005507	32407	3	78
GO:0009086	32331	3	78
GO:0009088	32242	3	78
GO:0032549	32069	3	78
GO:0008658	32029	3	78
GO:0009116	31963	3	78
GO:0008033	31841	3	78
GO:0008410	31770	3	78
GO:0016114	31768	3	78
GO:0003755	31005	3	78
GO:0043022	30870	3	78
GO:0009082	30762	3	78
GO:0009423	30762	3	78
GO:0035999	30587	3	78
GO:0006782	30532	3	78
GO:0004088	30266	3	78
GO:0071973	30123	3	78
GO:0016987	29851	3	78
GO:0004748	29256	3	78
GO:0006094	29065	3	78
GO:0030145	28995	3	78
GO:0043546	28966	3	78
GO:0009228	28965	3	78
GO:0045261	28845	3	78
GO:0006629	28790	3	78
GO:0003743	28786	3	78
GO:0006520	28709	3	78
GO:0070403	27965	3	78
GO:0006730	27941	3	78
GO:0008654	27814	3	78
GO:0004356	27622	3	78
GO:0009306	27606	3	78
GO:0008080	27379	3	78
GO:0051538	27110	3	78
GO:0006807	27042	3	78
GO:0016616	26964	3	78
GO:0008955	26822	3	78
GO:0003994	26527	3	78
GO:0047780	26133	3	78
GO:0004527	26102	3	78
GO:0008134	25973	3	78
GO:0009435	25942	3	78
GO:0016779	25692	3	78
GO:0046961	25298	3	78
GO:0006814	25153	3	78
GO:0006542	24792	3	78
GO:0016831	24596	3	78
GO:0000272	24468	3	78
GO:0006353	24277	3	78
GO:0009002	24014	3	78
GO:0006207	23968	3	78
GO:0004826	23933	3	78
GO:0043952	23331	3	78
GO:0097367	23188	3	78
GO:0004822	23159	3	78
GO:0015833	22969	3	78
GO:0006432	22865	3	78
GO:0006813	22831	3	78
GO:0009060	22706	3	78
GO:0004642	22604	3	78
GO:0006777	22533	3	78
GO:0015930	22472	3	78
GO:0006744	22352	3	78
GO:0006428	22175	3	78
GO:0009245	22086	3	78
GO:0030163	22063	3	78
GO:0070006	22054	3	78
GO:0019288	21843	3	78
GO:0019877	21434	3	78
GO:0015297	21391	3	78
GO:0050567	21291	3	78
GO:0045454	21262	3	78
GO:0003697	21238	3	78
GO:0004813	21096	3	78
GO:0006284	20685	3	78
GO:0006352	20672	3	78
GO:0016747	20519	3	78
GO:0004497	20488	3	78
GO:0006749	20218	3	78
GO:0006419	20052	3	78
GO:0017038	19942	3	78
GO:0016818	19913	3	78
GO:0009231	19742	3	78
GO:0006269	19741	3	78
GO:0015935	19738	3	78
GO:0004315	19717	3	78
GO:0043093	19642	3	78
GO:0000162	19511	3	78
GO:0047834	19499	3	78
GO:0004823	19307	3	78
GO:0006614	19298	3	78
GO:0004518	19218	3	78
GO:0003917	19150	3	78
GO:0004832	19130	3	78
GO:0016811	19012	3	78
GO:0006364	18917	3	78
GO:0019346	18623	3	78
GO:0042026	18549	3	78
GO:0015937	18526	3	78
GO:0003995	18510	3	78
GO:0006979	18452	3	78
GO:0015293	18295	3	78
GO:0008299	18248	3	78
GO:0006438	18233	3	78
GO:0015934	18207	3	78
GO:0019829	18203	3	78
GO:0006097	18098	3	78
GO:0003852	18058	3	78
GO:0006402	18052	3	78
GO:0003989	17998	3	78
GO:0009360	17993	3	78
GO:0008616	17936	3	78
GO:0006865	17915	3	78
GO:0015450	17595	3	78
GO:0008115	17559	3	78
GO:0022904	17547	3	78
GO:0043165	17487	3	78
GO:0006298	17420	3	78
GO:0006635	17291	3	78
GO:0015299	17220	3	78
GO:0006429	17218	3	78
GO:0044208	17191	3	78
GO:0005198	17182	3	78
GO:0046653	17124	3	78
GO:0009229	17071	3	78
GO:0006090	16987	3	78
GO:0003857	16873	3	78
GO:0009113	16819	3	78
GO:0006268	16751	3	78
GO:0004814	16660	3	78
GO:0006420	16643	3	78
GO:0030983	16635	3	78
GO:0001522	16623	3	78
GO:0019752	16462	3	78
GO:0004739	16283	3	78
GO:0042450	16277	3	78
GO:0004820	16247	3	78
GO:0016149	16214	3	78
GO:0046677	16205	3	78
GO:0003987	16151	3	78
GO:0000271	16119	3	78
GO:0044210	16019	3	78
GO:0070469	15930	3	78
GO:0006426	15893	3	78
GO:0003984	15864	3	78
GO:0004775	15772	3	78
GO:0004829	15761	3	78
GO:0031564	15603	3	78
GO:0006435	15443	3	78
GO:0004355	15335	3	78
GO:0008094	15249	3	78
GO:0004591	15200	3	78
GO:0007059	15185	3	78
GO:0016655	15143	3	78
GO:0002098	14999	3	78
GO:0032153	14977	3	78
GO:0015232	14975	3	78
GO:0004160	14885	3	78
GO:0004359	14865	3	78
GO:2001295	14851	3	78
GO:0015969	14843	3	78
GO:0004180	14802	3	78
GO:0003896	14772	3	78
GO:0019867	14702	3	78
GO:0042910	14604	3	78
GO:0004654	14538	3	78
GO:0016765	14421	3	78
GO:0004834	14356	3	78
GO:0009408	14228	3	78
GO:0031177	14199	3	78
GO:0009982	14195	3	78
GO:0031071	14179	3	78
GO:0003861	14159	3	78
GO:0030151	14123	3	78
GO:0015658	14062	3	78
GO:0042254	14028	3	78
GO:0055129	13998	3	78
GO:0000917	13959	3	78
GO:0004427	13958	3	78
GO:0016208	13858	3	78
GO:0019427	13858	3	78
GO:0009399	13845	3	78
GO:0016773	13724	3	78
GO:0006424	13662	3	78
GO:0022900	13623	3	78
GO:0044237	13574	3	78
GO:0016597	13530	3	78
GO:0004360	13529	3	78
GO:0016788	13450	3	78
GO:0004824	13432	3	78
GO:0008863	13372	3	78
GO:0003883	13371	3	78
GO:0004072	13286	3	78
GO:0071897	13198	3	78
GO:0004825	13092	3	78
GO:0009190	13073	3	78
GO:0008170	13048	3	78
GO:0035556	13007	3	78
GO:0008615	12958	3	78
GO:0015627	12836	3	78
GO:0008610	12832	3	78
GO:0004672	12805	3	78
GO:0034605	12732	3	78
GO:1901137	12667	3	78
GO:0006430	12554	3	78
GO:0006431	12500	3	78
GO:0004815	12489	3	78
GO:0006515	12336	3	78
GO:0015628	12241	3	78
GO:0016151	12208	3	78
GO:0009007	12197	3	78
GO:0006422	12187	3	78
GO:0004375	12161	3	78
GO:0004674	12129	3	78
GO:0001123	12124	3	78
GO:0044780	12120	3	78
GO:0006631	12113	3	78
GO:0004802	12040	3	78
GO:0009234	12029	3	78
GO:0016783	11911	3	78
GO:0004888	11703	3	78
GO:0004827	11607	3	78
GO:0046654	11568	3	78
GO:0016209	11536	3	78
GO:0015940	11507	3	78
GO:0008519	11473	3	78
GO:0042558	11432	3	78
GO:0038023	11319	3	78
GO:0015344	11316	3	78
GO:0043335	11282	3	78
GO:0030261	11267	3	78
GO:0004372	11249	3	78
GO:0008705	11207	3	78
GO:0007062	11182	3	78
GO:0019264	11074	3	78
GO:0005315	11036	3	78
GO:0009288	10984	3	78
GO:0006564	10977	3	78
GO:0050897	10965	3	78
GO:0004540	10816	3	78
GO:0042908	10806	3	78
GO:0046855	10671	3	78
GO:0004333	10669	3	78
GO:0030288	10657	3	78
GO:0042158	10620	3	78
GO:0006433	10614	3	78
GO:0002949	10596	3	78
GO:0003951	10540	3	78
GO:0006401	10509	3	78
GO:0008854	10502	3	78
GO:0004066	10499	3	78
GO:0006529	10458	3	78
GO:0015977	10395	3	78
GO:0030955	10378	3	78
GO:0006825	10356	3	78
GO:0004450	10339	3	78
GO:0008177	10295	3	78
GO:0004148	10249	3	78
GO:0006751	10211	3	78
GO:0045727	10183	3	78
GO:0000902	10169	3	78
GO:0016639	10143	3	78
GO:0008661	10025	3	78
GO:0006535	9996	3	78
GO:0070814	9976	3	78
GO:0009317	9948	3	78
GO:0035596	9879	3	78
GO:0106029	9835	3	78
GO:0016903	9834	3	78
GO:0004471	9737	3	78
GO:0016798	9730	3	78
GO:0008235	9585	3	78
GO:0004474	9563	3	78
GO:0006270	9530	3	78
GO:0008173	9491	3	78
GO:0070475	9384	3	78
GO:0006006	9309	3	78
GO:0009307	9306	3	78
GO:0006098	9300	3	78
GO:0009425	9273	3	78
GO:0019464	9247	3	78
GO:0000724	9045	3	78
GO:0006817	8916	3	78
GO:0003724	8811	3	78
GO:0050242	8791	3	78
GO:0004601	8135	3	78
GO:0004096	8098	3	78
GO:0009678	8096	3	78
GO:0003964	8040	3	78
GO:0042744	7995	3	78
GO:0016791	7894	3	78
GO:0071705	7758	3	78
GO:0018298	7717	3	78
GO:0042777	7712	3	78
GO:0102953	7711	3	78
GO:0103068	7711	3	78
GO:0003774	7710	3	78
GO:0036374	7689	3	78
GO:0004300	7570	3	78
GO:0015035	7491	3	78
GO:0009103	7407	3	78
GO:0008081	7295	3	78
GO:0004181	7248	3	78
GO:0009063	7178	3	78
GO:0008773	7073	3	78
GO:0050136	7053	3	78
GO:0019556	7047	3	78
GO:0019557	7044	3	78
GO:0003922	6985	3	78
GO:0000027	6932	3	78
GO:0016743	6844	3	78
GO:0017000	6708	3	78
GO:0016879	6572	3	78
GO:0051205	6545	3	78
GO:0006808	6521	3	78
GO:0048500	6468	3	78
GO:0004818	6329	3	78
GO:0008312	6325	3	78
GO:0000716	6301	3	78
GO:0019646	6259	3	78
GO:0006139	6186	3	78
GO:0004013	6175	3	78
GO:0000103	6166	3	78
GO:0009338	6156	3	78
GO:0004817	6113	3	78
GO:0004352	6101	3	78
GO:0004795	6088	3	78
GO:0019551	6082	3	78
GO:0009424	6062	3	78
GO:0006231	6018	3	78
GO:0042834	5990	3	78
GO:0004049	5974	3	78
GO:0045892	5954	3	78
GO:0050560	5939	3	78
GO:0006072	5926	3	78
GO:0016462	5896	3	78
GO:0004494	5889	3	78
GO:0005978	5828	3	78
GO:0004056	5814	3	78
GO:0007155	5792	3	78
GO:0006119	5755	3	78
GO:0035438	5748	3	78
GO:0004332	5713	3	78
GO:0004018	5699	3	78
GO:0070615	5677	3	78
GO:0050566	5664	3	78
GO:0004400	5643	3	78
GO:0043758	5643	3	78
GO:0070626	5641	3	78
GO:0008643	5628	3	78
GO:0006275	5627	3	78
GO:0004399	5599	3	78
GO:0016628	5554	3	78
GO:0006423	5522	3	78
GO:0004055	5505	3	78
GO:0070573	5478	3	78
GO:0003842	5444	3	78
GO:0031676	5443	3	78
GO:0010133	5428	3	78
GO:0004190	5390	3	78
GO:0004478	5386	3	78
GO:0004831	5375	3	78
GO:0006304	5368	3	78
GO:0007156	5349	3	78
GO:0006556	5348	3	78
GO:0046656	5322	3	78
GO:0042128	5319	3	78
GO:0004109	5307	3	78
GO:0006011	5270	3	78
GO:0050797	5242	3	78
GO:0004151	5240	3	78
GO:0009117	5230	3	78
GO:0008948	5193	3	78
GO:0006527	5192	3	78
GO:0004634	5171	3	78
GO:0000015	5165	3	78
GO:0008186	5152	3	78
GO:1901135	5151	3	78
GO:0004044	5145	3	78
GO:0016868	5145	3	78
GO:0009326	5124	3	78
GO:0004657	5102	3	78
GO:0004019	5100	3	78
GO:0009102	5096	3	78
GO:0015942	5089	3	78
GO:0030244	5046	3	78
GO:0004828	5038	3	78
GO:0008963	5031	3	78
GO:0008239	5011	3	78
GO:0009898	5011	3	78
GO:0000178	5002	3	78
GO:0003985	4991	3	78
GO:0009331	4982	3	78
GO:0000156	4980	3	78
GO:0004821	4927	3	78
GO:0004491	4917	3	78
GO:0052654	4893	3	78
GO:0052655	4893	3	78
GO:0052656	4893	3	78
GO:0004673	4881	3	78
GO:0008964	4876	3	78
GO:0004075	4870	3	78
GO:0009376	4866	3	78
GO:0032977	4859	3	78
GO:0006561	4857	3	78
GO:0009401	4849	3	78
GO:0006434	4811	3	78
GO:0009254	4791	3	78
GO:0030956	4789	3	78
GO:0016024	4776	3	78
GO:0019679	4768	3	78
GO:0005829	4754	3	78
GO:0009035	4733	3	78
GO:0004070	4690	3	78
GO:0052865	4690	3	78
GO:0003911	4667	3	78
GO:0006164	4643	3	78
GO:0003871	4636	3	78
GO:0003862	4631	3	78
GO:0004830	4599	3	78
GO:0004637	4598	3	78
GO:0006464	4568	3	78
GO:0140078	4556	3	78
GO:0006427	4543	3	78
GO:0045263	4531	3	78
GO:0004107	4510	3	78
GO:0003688	4483	3	78
GO:0050048	4481	3	78
GO:0097056	4476	3	78
GO:0008966	4455	3	78
GO:0006437	4447	3	78
GO:0006534	4426	3	78
GO:0004812	4390	3	78
GO:0047150	4374	3	78
GO:0004329	4363	3	78
GO:0009986	4357	3	78
GO:0006546	4341	3	78
GO:0000107	4340	3	78
GO:0019509	4333	3	78
GO:0004326	4221	3	78
GO:0003938	4195	3	78
GO:0004455	2318	3	78
GO:0016260	2262	3	78
GO:0008612	2089	3	78
GO:0006166	2057	3	78
GO:0008686	2051	3	78
GO:0006436	2037	3	78
GO:0008883	2032	3	78
GO:0004073	1977	3	78
GO:0004633	1961	3	78
GO:0004632	1953	3	78
GO:0004174	1943	3	78
GO:0008998	1928	3	78
GO:0070180	1923	3	78
