Annotation	n	depth	station
GO:0016021	5819724	3	111
GO:0005524	4624731	3	111
GO:0005737	3378331	3	111
GO:0046872	3163137	3	111
GO:0005886	2164533	3	111
GO:0003677	1569052	3	111
GO:0016491	1240977	3	111
GO:0016787	1215929	3	111
GO:0000287	892214	3	111
GO:0008270	806883	3	111
GO:0003824	677823	3	111
GO:0051539	662509	3	111
GO:0022857	649170	3	111
GO:0005525	572769	3	111
GO:0016740	566582	3	111
GO:0055085	510153	3	111
GO:0030170	490021	3	111
GO:0042626	485300	3	111
GO:0032259	482273	3	111
GO:0016887	479823	3	111
GO:0006412	459253	3	111
GO:0050660	450593	3	111
GO:0003723	431610	3	111
GO:0006260	404414	3	111
GO:0000049	402089	3	111
GO:0003924	395363	3	111
GO:0051536	385292	3	111
GO:0005975	384753	3	111
GO:0051287	376822	3	111
GO:0003735	356784	3	111
GO:0006281	350124	3	111
GO:0009055	339529	3	111
GO:0020037	336622	3	111
GO:0008168	335742	3	111
GO:0006099	324066	3	111
GO:0003676	321785	3	111
GO:0000166	317129	3	111
GO:0006541	315257	3	111
GO:0005840	298960	3	111
GO:0016301	282665	3	111
GO:0003899	281943	3	111
GO:0008483	275765	3	111
GO:0004252	266140	3	111
GO:0051301	258961	3	111
GO:0006351	254002	3	111
GO:0019843	249183	3	111
GO:0008137	247445	3	111
GO:0016020	245175	3	111
GO:0009279	229540	3	111
GO:0006189	227378	3	111
GO:0050661	222976	3	111
GO:0016829	221520	3	111
GO:0009058	221340	3	111
GO:0003887	220808	3	111
GO:0009252	220403	3	111
GO:0030976	220159	3	111
GO:0043190	218365	3	111
GO:0006265	215671	3	111
GO:0051537	205922	3	111
GO:0003678	202908	3	111
GO:0006457	201334	3	111
GO:0008360	200143	3	111
GO:0003746	199506	3	111
GO:0016874	195066	3	111
GO:0002161	187821	3	111
GO:0005506	187511	3	111
GO:0051082	185724	3	111
GO:0042773	180505	3	111
GO:0071555	179982	3	111
GO:0006355	177857	3	111
GO:0048038	175719	3	111
GO:0006310	170550	3	111
GO:0005887	168554	3	111
GO:0009432	167767	3	111
GO:0004222	166313	3	111
GO:0016853	164338	3	111
GO:0006633	163649	3	111
GO:0003918	160284	3	111
GO:0009097	160120	3	111
GO:0016757	159296	3	111
GO:0031419	155386	3	111
GO:0005694	155304	3	111
GO:0003700	154812	3	111
GO:0007049	153608	3	111
GO:0016810	153228	3	111
GO:0008233	150954	3	111
GO:0008408	149708	3	111
GO:0004386	149326	3	111
GO:0016627	144573	3	111
GO:0006289	139154	3	111
GO:0006526	138004	3	111
GO:0044205	137870	3	111
GO:0009380	137316	3	111
GO:0008237	136320	3	111
GO:0046933	135876	3	111
GO:0000105	133007	3	111
GO:0010181	132310	3	111
GO:0016620	129074	3	111
GO:0008484	127793	3	111
GO:0006261	125080	3	111
GO:0009098	123837	3	111
GO:0071949	123418	3	111
GO:0006605	120386	3	111
GO:0042597	118538	3	111
GO:0004176	118522	3	111
GO:0006096	118270	3	111
GO:0009099	117662	3	111
GO:0004553	115366	3	111
GO:0016705	114502	3	111
GO:0016746	113692	3	111
GO:0043565	113303	3	111
GO:0003684	111672	3	111
GO:0065002	111135	3	111
GO:0006396	110339	3	111
GO:0043546	109352	3	111
GO:0005509	107300	3	111
GO:0009073	106382	3	111
GO:0008652	106337	3	111
GO:0016226	105818	3	111
GO:0051213	105427	3	111
GO:0000155	105182	3	111
GO:0032549	103460	3	111
GO:0009236	102816	3	111
GO:0006400	102422	3	111
GO:0009089	101294	3	111
GO:1990077	101111	3	111
GO:0004129	100190	3	111
GO:0006537	97277	3	111
GO:0003743	97041	3	111
GO:0009116	97011	3	111
GO:0009381	96385	3	111
GO:0035999	96341	3	111
GO:0004519	96211	3	111
GO:0046983	95971	3	111
GO:0005576	94676	3	111
GO:0004748	94306	3	111
GO:0015031	93811	3	111
GO:0008236	93373	3	111
GO:0009086	92062	3	111
GO:0004088	91824	3	111
GO:0006520	89819	3	111
GO:0004356	89482	3	111
GO:0006730	87727	3	111
GO:0009423	86672	3	111
GO:0009082	86304	3	111
GO:0003755	86026	3	111
GO:0045261	85162	3	111
GO:0000272	85111	3	111
GO:0009088	85013	3	111
GO:0016114	84683	3	111
GO:0030246	84501	3	111
GO:0017004	83015	3	111
GO:0005507	82880	3	111
GO:0000160	82715	3	111
GO:0006094	82074	3	111
GO:0008654	81516	3	111
GO:0006542	80366	3	111
GO:0046961	80170	3	111
GO:0008658	78023	3	111
GO:0004822	77730	3	111
GO:0006807	77251	3	111
GO:0070403	77006	3	111
GO:0006782	75918	3	111
GO:0008033	75266	3	111
GO:0016779	74983	3	111
GO:0006207	74515	3	111
GO:0043022	73860	3	111
GO:0004177	73223	3	111
GO:0016616	73156	3	111
GO:0009228	72862	3	111
GO:0050567	72673	3	111
GO:0006428	71917	3	111
GO:0006353	71686	3	111
GO:0015833	71131	3	111
GO:0004642	70870	3	111
GO:0016614	70525	3	111
GO:0015930	69933	3	111
GO:0009060	67734	3	111
GO:0006777	67635	3	111
GO:0030145	67351	3	111
GO:0008410	67009	3	111
GO:0004826	66607	3	111
GO:0051538	65708	3	111
GO:0009435	65601	3	111
GO:0016831	65272	3	111
GO:0016987	64613	3	111
GO:0015935	64514	3	111
GO:0006629	63420	3	111
GO:0004813	63220	3	111
GO:0004832	63201	3	111
GO:0071973	62479	3	111
GO:0006432	62270	3	111
GO:0043952	61638	3	111
GO:0009245	61367	3	111
GO:0097367	61325	3	111
GO:0019346	60479	3	111
GO:0006814	60298	3	111
GO:0006438	59620	3	111
GO:0004823	59530	3	111
GO:0006419	59456	3	111
GO:0016818	59286	3	111
GO:0015934	57807	3	111
GO:0003994	57516	3	111
GO:0019288	57164	3	111
GO:0003852	57035	3	111
GO:0008955	56140	3	111
GO:0008115	56008	3	111
GO:0017038	55996	3	111
GO:0047780	55964	3	111
GO:0030163	55659	3	111
GO:0006269	55655	3	111
GO:0009306	55629	3	111
GO:0006614	55532	3	111
GO:0070006	55370	3	111
GO:0006090	55004	3	111
GO:0003995	54965	3	111
GO:0003989	54675	3	111
GO:0003917	54646	3	111
GO:0009113	54554	3	111
GO:0046653	54259	3	111
GO:0006865	54182	3	111
GO:0004518	54043	3	111
GO:0000162	53953	3	111
GO:0008324	53574	3	111
GO:0015937	53048	3	111
GO:0009190	52953	3	111
GO:0035556	52923	3	111
GO:0008299	52807	3	111
GO:0044210	51871	3	111
GO:0009231	51665	3	111
GO:0004427	51437	3	111
GO:0006284	50992	3	111
GO:0044208	50990	3	111
GO:0006429	50450	3	111
GO:0004315	50155	3	111
GO:0004775	50093	3	111
GO:0009678	50014	3	111
GO:0019752	49987	3	111
GO:0015074	49977	3	111
GO:0071897	49873	3	111
GO:0008863	49489	3	111
GO:0003987	49177	3	111
GO:0004829	49146	3	111
GO:0042450	48666	3	111
GO:0009002	48425	3	111
GO:0004497	48256	3	111
GO:0019877	47962	3	111
GO:0016811	47803	3	111
GO:0006435	47628	3	111
GO:0006813	47269	3	111
GO:0003697	46999	3	111
GO:0003896	46784	3	111
GO:0004834	46544	3	111
GO:0006352	46360	3	111
GO:0015658	46113	3	111
GO:0004591	46063	3	111
GO:0008080	45928	3	111
GO:0004160	45817	3	111
GO:0042026	45758	3	111
GO:0008616	45752	3	111
GO:0016149	45530	3	111
GO:0009360	45482	3	111
GO:0004375	45416	3	111
GO:0047834	45342	3	111
GO:0016765	45134	3	111
GO:0004820	45095	3	111
GO:0004527	44806	3	111
GO:0015450	44668	3	111
GO:0003984	44476	3	111
GO:0006268	44383	3	111
GO:0008094	44271	3	111
GO:0004739	44133	3	111
GO:0003883	44017	3	111
GO:0006426	43832	3	111
GO:0016597	43602	3	111
GO:0006402	43539	3	111
GO:0031564	43312	3	111
GO:2001295	43194	3	111
GO:0050242	43040	3	111
GO:0034605	42871	3	111
GO:0045454	42852	3	111
GO:0031071	42813	3	111
GO:0008519	42775	3	111
GO:0006515	42546	3	111
GO:0070469	42522	3	111
GO:0042777	42251	3	111
GO:0006097	42248	3	111
