Annotation	n	depth	station
GO:0004823	118716	2	78
GO:0006402	118344	2	78
GO:0006429	117953	2	78
GO:0004315	117609	2	78
GO:0015937	117179	2	78
GO:0003852	116793	2	78
GO:0008616	116206	2	78
GO:0004591	113862	2	78
GO:0042026	113759	2	78
GO:0015450	112460	2	78
GO:0031564	112085	2	78
GO:2001295	111777	2	78
GO:0004829	110386	2	78
GO:0004654	110247	2	78
GO:0006435	109743	2	78
GO:0030246	109676	2	78
GO:0004739	109592	2	78
GO:0016149	109173	2	78
GO:0000162	108686	2	78
GO:0009113	108199	2	78
GO:0006807	108111	2	78
GO:0004518	106458	2	78
GO:0043546	105947	2	78
GO:0006749	105178	2	78
GO:0009306	104751	2	78
GO:0006298	104514	2	78
GO:0006364	104011	2	78
GO:0044210	104008	2	78
GO:0004527	103913	2	78
GO:0004820	103877	2	78
GO:0004359	103855	2	78
GO:0042254	103347	2	78
GO:0030983	103319	2	78
GO:0006426	103171	2	78
GO:0002098	102385	2	78
GO:0047834	101877	2	78
GO:0006614	101408	2	78
GO:0008519	101405	2	78
GO:0008299	101325	2	78
GO:0006090	101298	2	78
GO:0003987	100287	2	78
GO:0006352	100203	2	78
GO:0004427	100107	2	78
GO:0015995	99494	2	78
GO:0045454	99274	2	78
GO:0008094	98493	2	78
GO:0004814	98309	2	78
GO:0015833	98197	2	78
GO:0004775	98018	2	78
GO:0006420	97587	2	78
GO:0003984	97533	2	78
GO:0006744	97085	2	78
GO:0070469	96111	2	78
GO:0055129	95609	2	78
GO:0016208	95573	2	78
GO:0019427	95572	2	78
GO:0030261	95058	2	78
GO:0016168	94913	2	78
GO:0005315	94303	2	78
GO:0007062	94301	2	78
GO:0008324	94245	2	78
GO:0003861	93571	2	78
GO:0015969	92764	2	78
GO:0009678	92702	2	78
GO:0043093	91964	2	78
GO:0004834	91617	2	78
GO:0008177	91327	2	78
GO:0006546	91303	2	78
GO:0009399	90916	2	78
GO:0015232	90521	2	78
GO:0009229	89835	2	78
GO:0016818	88852	2	78
GO:0015297	88588	2	78
GO:0006777	88518	2	78
GO:0016117	87943	2	78
GO:0022904	87869	2	78
GO:0006097	87653	2	78
GO:0009317	87222	2	78
GO:0050242	86721	2	78
GO:0004540	86179	2	78
GO:0016831	86059	2	78
GO:0004815	86041	2	78
GO:0031071	85816	2	78
GO:0006422	85736	2	78
GO:0008610	85159	2	78
GO:0019752	85094	2	78
GO:0003883	85053	2	78
GO:0042450	84951	2	78
GO:0000917	84779	2	78
GO:0004360	84736	2	78
GO:0004160	84551	2	78
GO:0001522	84543	2	78
GO:1901137	84279	2	78
GO:0004355	83824	2	78
GO:0003896	83725	2	78
GO:0006979	83467	2	78
GO:0006268	83424	2	78
GO:0016597	82743	2	78
GO:0003995	82666	2	78
GO:0016765	82100	2	78
GO:0004672	82036	2	78
GO:0019464	81306	2	78
GO:0004824	81119	2	78
GO:0006430	80889	2	78
GO:0008080	80341	2	78
GO:0015940	80143	2	78
GO:0015658	79743	2	78
GO:0001123	79455	2	78
GO:0015977	79394	2	78
GO:0030955	78408	2	78
GO:0000716	77877	2	78
GO:0004825	77703	2	78
GO:0045727	77635	2	78
GO:0032153	77490	2	78
GO:0004326	77035	2	78
GO:0004013	76454	2	78
GO:0019867	76281	2	78
GO:0016747	75946	2	78
GO:0016151	75809	2	78
GO:0009408	75584	2	78
GO:0006431	75466	2	78
GO:0009982	75342	2	78
GO:0004148	75043	2	78
GO:0034605	74973	2	78
GO:0006515	74688	2	78
GO:0008661	74636	2	78
GO:0050560	74577	2	78
GO:0046677	74154	2	78
GO:0016743	73787	2	78
GO:0003911	73622	2	78
GO:0035596	73545	2	78
GO:0006817	73362	2	78
GO:0006275	73139	2	78
GO:0016209	71950	2	78
GO:0002949	71650	2	78
GO:0004018	71578	2	78
GO:0004827	71158	2	78
GO:0006813	70968	2	78
GO:0052865	70823	2	78
GO:0071897	70405	2	78
GO:0006433	70195	2	78
GO:0046855	70178	2	78
GO:0050566	70066	2	78
GO:0004372	70035	2	78
GO:0019264	70015	2	78
GO:0070626	69919	2	78
GO:0016773	69913	2	78
GO:0006424	69863	2	78
GO:0004802	69438	2	78
GO:0003922	69209	2	78
GO:0006270	69194	2	78
GO:0000902	69045	2	78
GO:0044237	69015	2	78
GO:0006108	68963	2	78
GO:0016868	68706	2	78
GO:0008750	68478	2	78
GO:0015074	68471	2	78
GO:0016462	68412	2	78
GO:0004044	68401	2	78
GO:0046654	68305	2	78
GO:0004333	68000	2	78
GO:0004471	67975	2	78
GO:0004151	67601	2	78
GO:0009190	67523	2	78
GO:0042158	67521	2	78
GO:0003688	67037	2	78
GO:0008173	66657	2	78
GO:0007059	66535	2	78
GO:0006535	66473	2	78
GO:0035556	66435	2	78
GO:0004019	66257	2	78
GO:0004450	66143	2	78
GO:0016783	66105	2	78
GO:0004478	66065	2	78
GO:0006556	65951	2	78
GO:0000271	65446	2	78
GO:0009234	65347	2	78
GO:0003857	65086	2	78
GO:0032977	65084	2	78
GO:0050897	64714	2	78
GO:0009249	64330	2	78
GO:0015035	63811	2	78
GO:0042910	63798	2	78
GO:0004818	63777	2	78
GO:0004817	63721	2	78
GO:0006106	63628	2	78
GO:0045239	63623	2	78
GO:0006423	63245	2	78
GO:0015562	62811	2	78
GO:0004180	62682	2	78
GO:0045263	62492	2	78
GO:0004821	61885	2	78
GO:0008312	61537	2	78
GO:0048500	61294	2	78
GO:0008134	61270	2	78
GO:0016811	60828	2	78
GO:0004072	60797	2	78
GO:0006119	60337	2	78
GO:0006427	60130	2	78
GO:0004634	60094	2	78
GO:0000015	59989	2	78
GO:0004181	59820	2	78
GO:0030956	59814	2	78
GO:0003937	59751	2	78
GO:0008964	59751	2	78
GO:0004643	59450	2	78
GO:0016791	58538	2	78
GO:0015990	58513	2	78
GO:0006635	58357	2	78
GO:0009986	58109	2	78
GO:0004399	57837	2	78
GO:0043165	57038	2	78
GO:0070475	56240	2	78
GO:0140078	56206	2	78
GO:0003952	55994	2	78
GO:0006783	55925	2	78
GO:0004831	55763	2	78
GO:0008963	55526	2	78
GO:0008854	55189	2	78
GO:0006164	55047	2	78
GO:0006437	54885	2	78
GO:0004049	54825	2	78
GO:0106029	54598	2	78
GO:0008795	54520	2	78
GO:0008686	53978	2	78
GO:0004828	53820	2	78
GO:0006434	53425	2	78
GO:0022900	52335	2	78
GO:0003951	52227	2	78
GO:0006534	52199	2	78
GO:0004332	51663	2	78
GO:0006098	51482	2	78
GO:0004056	51030	2	78
GO:0071973	49037	2	78
GO:0045156	48387	2	78
GO:0050136	47643	2	78
GO:0008863	46411	2	78
GO:0008186	45817	2	78
GO:0009772	45262	2	78
GO:0016851	44602	2	78
GO:0016879	41702	2	78
GO:0042777	41256	2	78
GO:0042558	40981	2	78
GO:0006006	39803	2	78
GO:0008705	39122	2	78
GO:0009376	38878	2	78
GO:0004474	38876	2	78
GO:0008121	38068	2	78
GO:0008643	37860	2	78
GO:0006231	37839	2	78
GO:0004107	36912	2	78
GO:0008170	36817	2	78
GO:0051258	36538	2	78
GO:0003849	35894	2	78
GO:0004096	35699	2	78
GO:0043335	35532	2	78
GO:0042744	35514	2	78
GO:0006235	35363	2	78
GO:0004749	34784	2	78
GO:0009165	34671	2	78
GO:0004830	34343	2	78
GO:0004455	34242	2	78
GO:0006436	34061	2	78
GO:0004055	33642	2	78
GO:0000027	33562	2	78
GO:0006071	32966	2	78
GO:0006564	32863	2	78
GO:0106311	32861	2	78
GO:0106310	32848	2	78
GO:0004075	32812	2	78
GO:0015942	32510	2	78
GO:0005198	32315	2	78
GO:0003862	31976	2	78
GO:0009522	31857	2	78
GO:0015299	30918	2	78
GO:0004070	30136	2	78
GO:0008852	29218	2	78
GO:0006464	28129	2	78
GO:0008615	27632	2	78
GO:0009263	26916	2	78
GO:0019684	26868	2	78
GO:0009378	26586	2	78
GO:0005978	25068	2	78
GO:0016628	24807	2	78
GO:0004174	24430	2	78
GO:0043714	24001	2	78
GO:0006631	23845	2	78
GO:0009523	23597	2	78
GO:0031317	23564	2	78
GO:0046429	23460	2	78
GO:0097056	23350	2	78
GO:0016903	23343	2	78
GO:0045892	23206	2	78
GO:0008295	23205	2	78
GO:0006166	22849	2	78
GO:0006221	22831	2	78
GO:0004491	22809	2	78
GO:0008966	22702	2	78
GO:0015079	22643	2	78
GO:0004494	22413	2	78
GO:0015379	22389	2	78
GO:0052654	22341	2	78
GO:0052655	22341	2	78
GO:0052656	22341	2	78
GO:0017000	22319	2	78
GO:0000107	22302	2	78
GO:0006107	22240	2	78
GO:0051116	22076	2	78
GO:0050048	21969	2	78
GO:0019829	21129	2	78
GO:0036068	21014	2	78
GO:0042274	20524	2	78
GO:0004109	20450	2	78
GO:0016041	20332	2	78
GO:0008915	20047	2	78
GO:0005829	20016	2	78
GO:0006313	19656	2	78
GO:0009117	19317	2	78
GO:0009102	19081	2	78
GO:0016410	18994	2	78
GO:0008276	18899	2	78
GO:0003844	18866	2	78
GO:0031119	18672	2	78
GO:0008239	18578	2	78
GO:0016992	18467	2	78
GO:0042372	18383	2	78
GO:0008976	18378	2	78
GO:0102552	18316	2	78
GO:0102553	18316	2	78
GO:0007155	18220	2	78
GO:0004791	18017	2	78
GO:0016788	17927	2	78
GO:0005634	11407	2	78
GO:0030151	10496	2	78
GO:0008081	10157	2	78
GO:0004674	9820	2	78
GO:0009425	2051	2	78
