Annotation	n	depth	station
GO:0009635	29110	1	65
GO:0006323	29074	1	65
GO:0017038	28913	1	65
GO:0006428	28863	1	65
GO:0006546	28285	1	65
GO:0019877	28281	1	65
GO:0019288	28265	1	65
GO:0098027	28226	1	65
GO:0006269	28118	1	65
GO:0006006	27977	1	65
GO:0039686	27883	1	65
GO:0008236	27876	1	65
GO:0008654	27805	1	65
GO:0050797	27382	1	65
GO:0006865	27253	1	65
GO:0015935	27052	1	65
GO:0070006	26751	1	65
GO:0004642	26520	1	65
GO:0000160	26413	1	65
GO:0070403	26395	1	65
GO:0006520	26370	1	65
GO:0004356	26248	1	65
GO:0006284	26202	1	65
GO:0050567	26169	1	65
GO:0008033	26052	1	65
GO:0009245	26015	1	65
GO:0008484	26001	1	65
GO:0009236	25881	1	65
GO:0005576	25822	1	65
GO:0009360	25588	1	65
GO:0004591	25558	1	65
GO:0044208	25541	1	65
GO:0009231	25444	1	65
GO:0004813	25409	1	65
GO:0097367	25347	1	65
GO:0006542	25256	1	65
GO:0006419	25136	1	65
GO:0003917	25105	1	65
GO:0009228	24982	1	65
GO:0009060	24625	1	65
GO:0004497	24471	1	65
GO:0006782	24426	1	65
GO:0003994	24279	1	65
GO:0015934	24240	1	65
GO:0031676	24202	1	65
GO:0015667	24106	1	65
GO:0015293	24077	1	65
GO:0005507	24074	1	65
GO:0006744	23741	1	65
GO:0006094	23722	1	65
GO:0047780	23585	1	65
GO:0004739	23530	1	65
GO:0030246	23220	1	65
GO:0006402	23216	1	65
GO:0003852	23173	1	65
GO:0019346	22751	1	65
GO:0015074	22708	1	65
GO:0019073	22678	1	65
GO:0098009	22672	1	65
GO:0004359	22623	1	65
GO:2001295	22254	1	65
GO:0004177	22195	1	65
GO:0004654	22107	1	65
GO:0016614	21965	1	65
GO:0004829	21891	1	65
GO:0009523	21784	1	65
GO:0004315	21771	1	65
GO:0015450	21741	1	65
GO:0006098	21679	1	65
GO:0006435	21662	1	65
GO:0031564	21563	1	65
GO:0016817	21298	1	65
GO:0016655	21101	1	65
GO:0006090	21051	1	65
GO:0004832	21032	1	65
GO:0004823	21026	1	65
GO:0006438	21017	1	65
GO:0006429	20883	1	65
GO:0009190	20864	1	65
GO:0008998	20774	1	65
GO:0035556	20752	1	65
GO:0004427	20723	1	65
GO:0008177	20546	1	65
GO:0015937	20394	1	65
GO:0004820	20378	1	65
GO:0008616	20268	1	65
GO:0008519	20219	1	65
GO:0000162	20207	1	65
GO:0006426	20160	1	65
GO:0015232	19979	1	65
GO:0004814	19958	1	65
GO:0043546	19952	1	65
GO:0006420	19747	1	65
GO:0009113	19733	1	65
GO:0006364	19667	1	65
GO:0004355	19649	1	65
GO:0004775	19568	1	65
GO:0002098	19539	1	65
GO:0042254	19093	1	65
GO:0019012	19084	1	65
GO:0022904	19057	1	65
GO:0015297	18981	1	65
GO:0009678	18949	1	65
GO:0015979	18885	1	65
GO:0004672	18835	1	65
GO:0015035	18831	1	65
GO:0008299	18730	1	65
GO:0044210	18720	1	65
GO:0019464	18698	1	65
GO:0009399	18622	1	65
GO:0015833	18502	1	65
GO:0006807	18456	1	65
GO:0008610	18430	1	65
GO:0003987	18421	1	65
GO:0016149	18285	1	65
GO:0050242	18217	1	65
GO:0006275	18023	1	65
GO:0006777	17932	1	65
GO:0043093	17914	1	65
GO:0006614	17828	1	65
GO:0099002	17813	1	65
GO:0045454	17797	1	65
GO:0015940	17755	1	65
GO:0070469	17751	1	65
GO:0006097	17691	1	65
GO:0004345	17672	1	65
GO:0030261	17547	1	65
GO:0006979	17428	1	65
GO:0017108	17397	1	65
GO:0001522	17378	1	65
GO:0006749	17374	1	65
GO:0033567	17299	1	65
GO:0003984	17175	1	65
GO:0008410	17077	1	65
GO:0009317	17059	1	65
GO:0006108	17027	1	65
GO:0009306	16818	1	65
GO:0055129	16805	1	65
GO:0016208	16680	1	65
GO:0019427	16680	1	65
GO:0000272	16628	1	65
GO:0000917	16515	1	65
GO:0016765	16472	1	65
GO:0071897	16382	1	65
GO:0001123	16342	1	65
GO:0045727	16267	1	65
GO:0007062	16258	1	65
GO:0004815	16254	1	65
GO:0004471	16247	1	65
GO:0006422	16231	1	65
GO:0003883	16160	1	65
GO:0046677	16074	1	65
GO:0015969	16066	1	65
GO:0015658	16024	1	65
GO:0000271	15988	1	65
GO:0003861	15946	1	65
GO:0019752	15878	1	65
GO:0003911	15865	1	65
GO:0006515	15696	1	65
GO:0004834	15690	1	65
GO:0046654	15681	1	65
GO:0034605	15653	1	65
GO:0016818	15276	1	65
GO:0004540	15182	1	65
GO:0047834	15109	1	65
GO:0003995	14997	1	65
GO:0005634	14902	1	65
GO:0050897	14874	1	65
GO:0008863	14780	1	65
GO:0006270	14621	1	65
GO:0006268	14604	1	65
GO:0003952	14525	1	65
GO:0004824	14481	1	65
GO:0004013	14459	1	65
GO:0006430	14452	1	65
GO:0006298	14409	1	65
GO:0030955	14319	1	65
GO:0031418	14263	1	65
GO:0030983	14229	1	65
GO:0044237	14186	1	65
GO:0032153	14123	1	65
GO:0004160	14016	1	65
GO:0016743	13992	1	65
GO:0008080	13876	1	65
GO:0051607	13851	1	65
GO:0004360	13801	1	65
GO:0009408	13792	1	65
GO:0008661	13785	1	65
GO:0004372	13753	1	65
GO:0019264	13750	1	65
GO:1901137	13741	1	65
GO:0016597	13711	1	65
GO:0004825	13665	1	65
GO:0004148	13652	1	65
GO:0009982	13631	1	65
GO:0004326	13574	1	65
GO:0050560	13544	1	65
GO:0016832	13501	1	65
GO:0008446	13435	1	65
GO:0022900	13420	1	65
GO:0019673	13406	1	65
GO:0006431	13385	1	65
GO:0006235	13243	1	65
GO:0019867	13130	1	65
GO:0008121	13111	1	65
GO:0004450	13106	1	65
GO:0008795	12994	1	65
GO:0052865	12947	1	65
GO:0007059	12912	1	65
GO:0016773	12847	1	65
GO:0035596	12825	1	65
GO:0009916	12790	1	65
GO:0004019	12742	1	65
GO:0032977	12704	1	65
GO:0042450	12627	1	65
GO:0003688	12601	1	65
GO:0004018	12570	1	65
GO:0042910	12491	1	65
GO:0050136	12485	1	65
GO:0031071	12481	1	65
GO:0004151	12442	1	65
GO:0008324	12396	1	65
GO:0004044	12334	1	65
GO:0008186	12334	1	65
GO:0016117	12334	1	65
GO:0050566	12325	1	65
GO:0004333	12275	1	65
GO:0070626	12191	1	65
GO:0004827	12104	1	65
GO:0008750	12087	1	65
GO:0008173	11949	1	65
GO:0003937	11937	1	65
GO:0016462	11903	1	65
GO:0004643	11897	1	65
GO:0043165	11864	1	65
GO:0006433	11823	1	65
GO:0000716	11800	1	65
GO:0002949	11770	1	65
GO:0006424	11766	1	65
GO:0003857	11716	1	65
GO:0006119	11685	1	65
GO:0046855	11677	1	65
GO:0003922	11653	1	65
GO:0016868	11626	1	65
GO:0005315	11614	1	65
GO:0042158	11602	1	65
GO:0006106	11578	1	65
GO:0045239	11578	1	65
GO:0016747	11575	1	65
GO:0004802	11506	1	65
GO:0015990	11402	1	65
GO:0045263	11334	1	65
GO:0004474	11333	1	65
GO:0006164	11318	1	65
GO:0008107	11314	1	65
GO:0004821	11239	1	65
GO:0019521	11239	1	65
GO:0004616	11227	1	65
GO:0008134	11209	1	65
GO:0009376	11170	1	65
GO:0004181	11142	1	65
GO:0004478	11100	1	65
GO:0006556	11089	1	65
GO:0015562	11042	1	65
GO:0000902	10987	1	65
GO:0006427	10948	1	65
GO:0004818	10922	1	65
GO:0009229	10887	1	65
GO:0030956	10877	1	65
GO:0071973	10860	1	65
GO:0043335	10841	1	65
GO:0003910	10832	1	65
GO:0009249	10786	1	65
GO:0006783	10759	1	65
GO:0016791	10721	1	65
GO:0140078	10626	1	65
GO:0004817	10597	1	65
GO:0006535	10588	1	65
GO:0006423	10532	1	65
GO:0045275	10460	1	65
GO:0003682	10449	1	65
GO:0009007	10449	1	65
GO:0004634	10439	1	65
GO:0008963	10433	1	65
GO:0000015	10421	1	65
GO:0004399	10343	1	65
GO:0016209	10329	1	65
GO:0016783	10323	1	65
GO:0006635	10309	1	65
GO:0004180	10284	1	65
GO:0016151	10182	1	65
GO:0004096	10165	1	65
GO:0004749	10164	1	65
GO:0008643	10150	1	65
GO:0042744	10101	1	65
GO:0009165	10094	1	65
GO:0015977	10088	1	65
GO:0008312	10036	1	65
GO:0051258	10020	1	65
GO:0003849	9972	1	65
GO:0009986	9947	1	65
GO:0048500	9939	1	65
GO:0031317	9886	1	65
GO:0004174	9844	1	65
GO:0006817	9843	1	65
GO:0006813	9703	1	65
GO:0016831	9692	1	65
GO:0004831	9661	1	65
GO:0016811	9506	1	65
GO:0015942	9498	1	65
GO:0006437	9496	1	65
GO:0008615	9448	1	65
GO:0030151	9303	1	65
GO:0106029	9273	1	65
GO:0004072	9250	1	65
GO:0004107	9235	1	65
GO:0045892	9228	1	65
GO:0008081	9222	1	65
GO:0004075	9191	1	65
GO:0009234	9180	1	65
GO:0004830	9172	1	65
GO:0004828	9157	1	65
GO:0006071	9141	1	65
GO:0006434	9106	1	65
GO:0006436	9075	1	65
GO:0042777	9031	1	65
GO:0015079	9024	1	65
GO:0003862	9010	1	65
GO:0006166	9008	1	65
GO:0008686	8995	1	65
GO:0004049	8894	1	65
GO:0043714	8861	1	65
GO:0006631	8852	1	65
GO:0045277	8716	1	65
GO:0046429	8702	1	65
GO:0051992	8645	1	65
GO:0070475	8570	1	65
GO:0006534	8554	1	65
GO:0015995	8554	1	65
GO:0009307	8531	1	65
GO:0004455	8505	1	65
GO:0019646	8500	1	65
GO:0098024	8335	1	65
GO:0070401	7260	1	65
GO:0009507	6985	1	65
GO:0004332	6716	1	65
GO:0004491	6406	1	65
GO:0008964	6394	1	65
GO:0019083	6373	1	65
GO:0008184	6266	1	65
GO:0102250	6231	1	65
GO:0102499	6231	1	65
GO:0008966	6220	1	65
GO:0004055	6196	1	65
GO:0006464	5920	1	65
GO:0003886	5646	1	65
GO:0016628	5604	1	65
GO:0004674	5371	1	65
GO:0046718	5193	1	65
GO:0006306	5159	1	65
GO:0019062	5049	1	65
GO:0009253	5034	1	65
GO:0018193	4863	1	65
GO:0008833	4603	1	65
GO:0016032	4575	1	65
GO:0006486	4482	1	65
GO:0009411	4426	1	65
GO:0008295	4165	1	65
GO:0003864	4053	1	65
GO:0003979	4031	1	65
GO:0004014	3993	1	65
GO:0016788	3919	1	65
GO:0007156	3891	1	65
GO:0004066	3827	1	65
GO:0006529	3826	1	65
GO:0030288	3801	1	65
GO:0035435	3736	1	65
GO:0042301	3711	1	65
GO:0009536	3707	1	65
GO:0005874	3545	1	65
GO:0004812	3518	1	65
GO:0042732	3331	1	65
GO:0048040	3243	1	65
GO:0010242	3236	1	65
GO:0003934	3185	1	65
GO:0006418	3173	1	65
GO:0035998	3173	1	65
GO:0000400	3155	1	65
GO:0016624	3101	1	65
GO:0016998	3074	1	65
GO:0004525	3056	1	65
GO:0003796	3022	1	65
GO:0019594	2981	1	65
GO:0010024	2938	1	65
GO:0016636	2936	1	65
GO:0070897	2931	1	65
GO:0017025	2878	1	65
GO:0031297	2876	1	65
GO:0036310	2872	1	65
GO:0016075	2864	1	65
GO:0030337	2800	1	65
GO:0004040	2736	1	65
GO:0019835	2722	1	65
GO:0015114	2715	1	65
GO:0046782	2707	1	65
GO:0005436	2705	1	65
GO:0044341	2705	1	65
GO:1901135	2700	1	65
GO:0003920	2618	1	65
GO:0006226	2606	1	65
GO:0042742	2586	1	65
GO:0042351	2546	1	65
GO:0050577	2532	1	65
GO:0006397	2497	1	65
GO:1902560	2479	1	65
GO:0004484	2428	1	65
GO:0046797	2415	1	65
GO:0016539	2405	1	65
GO:0004170	2394	1	65
GO:0007155	2390	1	65
GO:0046081	2390	1	65
GO:0009579	2290	1	65
GO:0015379	2278	1	65
GO:0016051	2261	1	65
GO:0004482	2234	1	65
GO:0042586	2231	1	65
GO:0106311	2150	1	65
GO:0007017	2106	1	65
GO:0008745	2064	1	65
GO:0004601	2048	1	65
GO:0006163	2041	1	65
GO:0106310	2025	1	65
GO:0008829	1965	1	65
GO:0004641	1908	1	65
GO:0006229	1905	1	65
GO:0016682	1900	1	65
GO:0005200	1897	1	65
GO:0003933	1884	1	65
GO:0006220	1864	1	65
GO:0006370	1792	1	65
GO:0106306	1784	1	65
GO:0106307	1784	1	65
GO:0008676	1779	1	65
GO:0009103	1775	1	65
GO:0004132	1705	1	65
GO:0070118	1620	1	65
GO:0016758	1614	1	65
GO:0004523	1536	1	65
GO:0016763	1519	1	65
GO:0007018	1478	1	65
GO:0008417	1476	1	65
GO:0044209	1436	1	65
GO:0004784	1419	1	65
GO:0009226	1404	1	65
GO:0000150	1403	1	65
GO:0009378	1382	1	65
GO:0016702	1381	1	65
GO:0009298	1330	1	65
GO:0004615	1322	1	65
GO:0004799	1320	1	65
GO:0003978	1251	1	65
GO:0004797	1245	1	65
GO:0070497	1211	1	65
GO:0008017	1164	1	65
GO:0019068	1164	1	65
GO:0004651	1125	1	65
GO:0006313	378	1	65
GO:0004803	365	1	65
GO:0007165	287	1	65
GO:0006935	247	1	65
GO:0019829	160	1	65
GO:0004888	111	1	65
GO:0044780	105	1	65
GO:0071705	82	1	65
GO:0015344	68	1	65
GO:0038023	68	1	65
GO:0015299	67	1	65
GO:0009425	63	1	65
GO:0009035	59	1	65
GO:0042128	59	1	65
GO:0008854	58	1	65
GO:0006139	57	1	65
GO:0003985	56	1	65
GO:0006304	55	1	65
GO:0008773	55	1	65
GO:0000156	54	1	65
GO:0015627	53	1	65
GO:0015628	53	1	65
GO:0004109	52	1	65
GO:0004673	52	1	65
GO:0008705	51	1	65
GO:0009898	51	1	65
GO:0042558	51	1	65
GO:0006808	50	1	65
GO:0042908	50	1	65
GO:0070814	49	1	65
GO:0009424	48	1	65
GO:0003774	46	1	65
GO:0004300	45	1	65
GO:0004781	44	1	65
GO:0008948	44	1	65
GO:0015655	44	1	65
GO:0044781	44	1	65
GO:0000270	41	1	65
GO:0009401	41	1	65
GO:0016668	41	1	65
GO:0051205	41	1	65
GO:0000724	39	1	65
GO:0006527	39	1	65
GO:0006564	39	1	65
GO:0006811	39	1	65
GO:0004521	38	1	65
GO:0009102	38	1	65
GO:0016410	38	1	65
GO:0000103	37	1	65
GO:0008271	37	1	65
GO:0008882	37	1	65
GO:0042834	37	1	65
GO:0045226	37	1	65
GO:0006751	36	1	65
GO:0006779	36	1	65
GO:0008984	36	1	65
GO:0003724	35	1	65
GO:0004499	35	1	65
GO:0007154	35	1	65
GO:1904047	35	1	65
GO:0004352	34	1	65
GO:0005829	34	1	65
GO:0008933	34	1	65
GO:0019551	34	1	65
GO:0003842	33	1	65
GO:0003951	33	1	65
GO:0003964	33	1	65
GO:0004657	33	1	65
GO:0006561	32	1	65
GO:0055072	32	1	65
GO:0010133	31	1	65
GO:0004721	30	1	65
GO:0009338	30	1	65
GO:0004866	7	1	65
GO:0008235	6	1	65
GO:0008965	6	1	65
GO:0042274	6	1	65
GO:0002935	5	1	65
GO:0003935	5	1	65
GO:0004124	5	1	65
GO:0004325	5	1	65
GO:0008792	5	1	65
GO:0008995	5	1	65
GO:0009244	5	1	65
GO:0009254	5	1	65
GO:0015416	5	1	65
GO:0016639	5	1	65
GO:0051920	5	1	65
GO:0070040	5	1	65
GO:0000027	4	1	65
GO:0004165	4	1	65
GO:0004347	4	1	65
GO:0005615	4	1	65
GO:0006065	4	1	65
GO:0006508	4	1	65
GO:0008692	4	1	65
GO:0008757	4	1	65
GO:0016024	4	1	65
GO:0016645	4	1	65
GO:0016709	4	1	65
GO:0030001	4	1	65
GO:0030254	4	1	65
GO:0030257	4	1	65
GO:0032196	4	1	65
GO:0036125	4	1	65
GO:0036374	4	1	65
GO:0042953	4	1	65
GO:0043842	4	1	65
GO:0102953	4	1	65
GO:0103068	4	1	65
GO:0000104	3	1	65
GO:0000302	3	1	65
GO:0004017	3	1	65
GO:0004794	3	1	65
GO:0006878	3	1	65
GO:0008276	3	1	65
GO:0008763	3	1	65
GO:0008785	3	1	65
GO:0008800	3	1	65
GO:0008802	3	1	65
GO:0009032	3	1	65
GO:0009039	3	1	65
GO:0016830	3	1	65
GO:0034227	3	1	65
GO:0046873	3	1	65
GO:0071266	3	1	65
GO:0102552	3	1	65
GO:0102553	3	1	65
GO:1904680	3	1	65
