Annotation	n	depth	station
GO:0006119	81345	1	76
GO:0030955	81044	1	76
GO:0019867	81034	1	76
GO:0046654	80871	1	76
GO:0015562	80710	1	76
GO:0008643	80364	1	76
GO:0006535	80190	1	76
GO:0001522	79565	1	76
GO:0042158	79407	1	76
GO:0004355	79043	1	76
GO:0004013	78860	1	76
GO:0004824	78685	1	76
GO:0006430	78422	1	76
GO:0015833	77699	1	76
GO:0003896	77526	1	76
GO:0004518	77477	1	76
GO:0015035	77344	1	76
GO:0015990	76911	1	76
GO:0015232	76746	1	76
GO:0032153	76469	1	76
GO:0034605	75500	1	76
GO:0006107	75467	1	76
GO:0004148	75448	1	76
GO:0006515	74988	1	76
GO:0050566	74859	1	76
GO:0035596	74854	1	76
GO:0009982	74744	1	76
GO:0045727	74722	1	76
GO:0007059	73894	1	76
GO:0009408	73795	1	76
GO:0004827	72280	1	76
GO:0008173	72231	1	76
GO:0003922	72050	1	76
GO:0006275	71983	1	76
GO:0004825	71906	1	76
GO:0004450	71829	1	76
GO:0008080	71789	1	76
GO:0006433	71674	1	76
GO:0016462	71617	1	76
GO:0006270	71334	1	76
GO:0009249	71133	1	76
GO:0008410	70960	1	76
GO:0016773	70841	1	76
GO:0046855	70775	1	76
GO:0006817	70654	1	76
GO:0032977	70565	1	76
GO:0006431	70563	1	76
GO:0004372	70532	1	76
GO:0019264	70523	1	76
GO:0004333	70507	1	76
GO:0045263	69629	1	76
GO:0009234	69541	1	76
GO:0003688	69392	1	76
GO:0004044	69254	1	76
GO:0016783	68886	1	76
GO:0004018	68380	1	76
GO:0050897	68376	1	76
GO:0016868	67958	1	76
GO:0004019	67677	1	76
GO:0003857	67530	1	76
GO:0002949	67271	1	76
GO:0003911	67117	1	76
GO:0030956	66846	1	76
GO:0070626	66299	1	76
GO:0045239	66221	1	76
GO:0006106	66217	1	76
GO:0004478	65895	1	76
GO:0006556	65826	1	76
GO:0043546	64520	1	76
GO:0006783	64151	1	76
GO:0006424	63633	1	76
GO:0047456	63450	1	76
GO:0004072	62893	1	76
GO:0008134	62201	1	76
GO:0003995	62158	1	76
GO:0003937	62145	1	76
GO:0004643	61978	1	76
GO:0008686	61120	1	76
GO:0009522	61072	1	76
GO:0043165	61071	1	76
GO:0003952	60833	1	76
GO:0048500	60770	1	76
GO:0004818	60669	1	76
GO:0008312	60568	1	76
GO:0004399	60567	1	76
GO:0004332	60538	1	76
GO:0004817	60508	1	76
GO:0009190	60436	1	76
GO:0006423	60255	1	76
GO:0008966	60016	1	76
GO:0008795	59559	1	76
GO:0004821	59387	1	76
GO:0019684	59382	1	76
GO:0005978	59346	1	76
GO:0003862	59129	1	76
GO:0008615	59055	1	76
GO:0071973	59012	1	76
GO:0006427	58477	1	76
GO:0140078	58270	1	76
GO:0035556	58043	1	76
GO:0016209	57780	1	76
GO:0016410	57680	1	76
GO:0004831	57164	1	76
GO:0004634	57149	1	76
GO:0000015	57079	1	76
GO:0009986	56742	1	76
GO:0006437	56625	1	76
GO:0004049	55904	1	76
GO:0009117	55749	1	76
GO:0004075	55609	1	76
GO:0004791	54688	1	76
GO:0006464	54546	1	76
GO:0009523	52071	1	76
GO:0042558	51338	1	76
GO:0006313	50950	1	76
GO:0036068	50768	1	76
GO:0008705	49966	1	76
GO:0051116	47206	1	76
GO:0050242	46861	1	76
GO:0016818	46766	1	76
GO:0004803	44117	1	76
GO:0003844	44116	1	76
GO:0008295	43980	1	76
GO:0022900	43722	1	76
GO:0006108	42203	1	76
GO:0019829	41630	1	76
GO:0016636	41625	1	76
GO:0042372	41025	1	76
GO:0004471	39700	1	76
GO:0019685	39673	1	76
GO:0015299	39461	1	76
GO:0016041	39403	1	76
GO:0005829	39169	1	76
GO:0009378	38636	1	76
GO:0000027	37995	1	76
GO:0042274	37610	1	76
GO:0004109	37352	1	76
GO:0005198	37076	1	76
GO:0004096	36161	1	76
GO:0009102	36104	1	76
GO:0042744	36089	1	76
GO:0008915	35921	1	76
GO:0008186	35899	1	76
GO:0070475	35605	1	76
GO:0006564	35545	1	76
GO:0016765	34627	1	76
GO:0003910	34610	1	76
GO:0102752	34450	1	76
GO:0004181	34310	1	76
GO:0006777	34242	1	76
GO:0009376	33871	1	76
GO:0003849	33758	1	76
GO:0008976	33448	1	76
GO:0004474	33387	1	76
GO:0050136	33367	1	76
GO:0008121	33211	1	76
GO:0042910	32851	1	76
GO:0035435	32840	1	76
GO:0009263	32803	1	76
GO:0004151	32558	1	76
GO:0004743	32498	1	76
GO:0031470	32292	1	76
GO:0016730	31936	1	76
GO:0008184	31666	1	76
GO:0008276	31529	1	76
GO:0009425	31409	1	76
GO:0102250	31067	1	76
GO:0102499	31067	1	76
GO:0006935	31041	1	76
GO:0006779	30929	1	76
GO:0003904	30838	1	76
GO:0009358	30803	1	76
GO:0006799	30802	1	76
GO:0004521	30502	1	76
GO:0009039	30367	1	76
GO:0008170	30218	1	76
GO:0008963	30126	1	76
GO:0106029	30078	1	76
GO:0016831	30033	1	76
GO:0016992	29677	1	76
GO:0031317	29646	1	76
GO:0102552	29510	1	76
GO:0102553	29510	1	76
GO:0007623	29489	1	76
GO:0051258	29292	1	76
GO:0043335	29245	1	76
GO:0006635	29226	1	76
GO:0006086	28887	1	76
GO:0003951	28853	1	76
GO:0004107	28825	1	76
GO:0006231	28796	1	76
GO:0004174	27911	1	76
GO:0046429	27586	1	76
GO:0015095	27556	1	76
GO:0008863	27388	1	76
GO:0045277	26999	1	76
GO:0006235	26863	1	76
GO:0016747	26286	1	76
GO:0006164	26198	1	76
GO:0004455	26062	1	76
GO:0003961	25954	1	76
GO:0019509	25935	1	76
GO:0004056	25741	1	76
GO:0004491	25595	1	76
GO:0004749	25398	1	76
GO:0009165	25209	1	76
GO:0051992	25153	1	76
GO:0006166	25131	1	76
GO:0043714	24946	1	76
GO:0045275	24875	1	76
GO:0000107	24770	1	76
GO:0006534	24727	1	76
GO:0004055	24626	1	76
GO:0004828	24601	1	76
GO:0006434	24374	1	76
GO:0045892	24131	1	76
GO:0004070	24079	1	76
GO:0004830	23880	1	76
GO:0006436	23825	1	76
GO:0004325	23722	1	76
GO:0000271	23547	1	76
GO:0006071	23467	1	76
GO:0019646	23396	1	76
GO:0019430	23357	1	76
GO:0008479	23259	1	76
GO:0101030	23241	1	76
GO:0009507	1309	1	76
GO:0009536	1122	1	76
GO:0008760	736	1	76
GO:0044780	572	1	76
GO:0019277	563	1	76
GO:0004412	545	1	76
GO:0008763	539	1	76
GO:0004073	175	1	76
GO:0008836	169	1	76
GO:0046656	167	1	76
GO:0071266	167	1	76
GO:0008765	164	1	76
GO:0047480	163	1	76
GO:0043023	158	1	76
GO:0004357	157	1	76
GO:0070615	84	1	76
GO:0007165	29	1	76
GO:0009307	28	1	76
GO:0004673	27	1	76
GO:0009007	25	1	76
GO:0019012	21	1	76
GO:0099002	21	1	76
GO:0006323	20	1	76
GO:0009253	20	1	76
GO:0016817	20	1	76
GO:0030288	20	1	76
GO:0099000	20	1	76
GO:0031418	19	1	76
GO:0000150	18	1	76
GO:0019028	16	1	76
GO:0039693	16	1	76
GO:0098027	16	1	76
GO:0044826	15	1	76
GO:0046718	15	1	76
GO:0075713	15	1	76
GO:0008235	14	1	76
GO:0003796	13	1	76
GO:0004601	13	1	76
GO:0008998	13	1	76
GO:0016998	13	1	76
GO:0051205	13	1	76
GO:0004352	12	1	76
GO:0006811	12	1	76
GO:0015344	12	1	76
GO:0016788	12	1	76
GO:0016798	12	1	76
GO:0019551	12	1	76
GO:0019835	12	1	76
GO:0038023	12	1	76
GO:0005992	11	1	76
GO:0006306	11	1	76
GO:0042742	11	1	76
GO:0042908	11	1	76
GO:0051607	11	1	76
GO:0003774	10	1	76
GO:0003985	10	1	76
GO:0016668	10	1	76
GO:0016811	10	1	76
GO:0017000	10	1	76
GO:0035438	10	1	76
GO:0050313	10	1	76
GO:0004888	9	1	76
GO:0006561	9	1	76
GO:0006751	9	1	76
GO:0006808	9	1	76
GO:0008081	9	1	76
GO:0009103	9	1	76
GO:0009635	9	1	76
GO:0017108	9	1	76
GO:0033567	9	1	76
GO:0036374	9	1	76
GO:0102953	9	1	76
GO:0103068	9	1	76
GO:0004494	8	1	76
GO:0004499	8	1	76
GO:0006072	8	1	76
GO:0008199	8	1	76
GO:0008271	8	1	76
GO:0008446	8	1	76
GO:0008948	8	1	76
GO:0009035	8	1	76
GO:0019673	8	1	76
GO:0019897	8	1	76
GO:0039686	8	1	76
GO:0045900	8	1	76
GO:0051920	8	1	76
GO:0071897	8	1	76
GO:0003886	7	1	76
GO:0004149	7	1	76
GO:0004190	7	1	76
GO:0004300	7	1	76
GO:0006304	7	1	76
GO:0006478	7	1	76
GO:0006508	7	1	76
GO:0008476	7	1	76
GO:0008716	7	1	76
GO:0008745	7	1	76
GO:0008773	7	1	76
GO:0015655	7	1	76
GO:0015667	7	1	76
GO:0031072	7	1	76
GO:0033890	7	1	76
GO:0042780	7	1	76
GO:0042834	7	1	76
GO:0000156	6	1	76
GO:0000746	6	1	76
GO:0003842	6	1	76
GO:0003860	6	1	76
GO:0003941	6	1	76
GO:0004473	6	1	76
GO:0004582	6	1	76
GO:0004617	6	1	76
GO:0004637	6	1	76
GO:0004644	6	1	76
GO:0004657	6	1	76
GO:0008176	6	1	76
GO:0008833	6	1	76
GO:0008882	6	1	76
GO:0009037	6	1	76
GO:0009331	6	1	76
GO:0009401	6	1	76
GO:0009898	6	1	76
GO:0010133	6	1	76
GO:0016310	6	1	76
GO:0016758	6	1	76
GO:0016772	6	1	76
GO:0016832	6	1	76
GO:0032300	6	1	76
GO:0046873	6	1	76
GO:0070401	6	1	76
GO:0070573	6	1	76
GO:1990961	6	1	76
