Annotation	n	depth	station
GO:0019288	80703	2	111
GO:0003697	80694	2	111
GO:0003743	79869	2	111
GO:0009086	79817	2	111
GO:0031419	79728	2	111
GO:0046653	79067	2	111
GO:0017004	77746	2	111
GO:0015930	77175	2	111
GO:0006782	76101	2	111
GO:0003989	75993	2	111
GO:0006207	75623	2	111
GO:0043565	75472	2	111
GO:0009245	74882	2	111
GO:0019877	74839	2	111
GO:0009435	73333	2	111
GO:0006814	73138	2	111
GO:0004822	72875	2	111
GO:0003755	72396	2	111
GO:0004826	72233	2	111
GO:0017038	72094	2	111
GO:0006432	72049	2	111
GO:0016810	71956	2	111
GO:0006428	71834	2	111
GO:0009002	71695	2	111
GO:0008236	70833	2	111
GO:0070006	70546	2	111
GO:0006269	70343	2	111
GO:0005576	70293	2	111
GO:0009228	69954	2	111
GO:0019346	69431	2	111
GO:0000160	69124	2	111
GO:0004356	68917	2	111
GO:0051213	68902	2	111
GO:0016779	68551	2	111
GO:0015995	68485	2	111
GO:0009060	68463	2	111
GO:0004642	68296	2	111
GO:0008654	68037	2	111
GO:0006629	67820	2	111
GO:0016616	66819	2	111
GO:0006542	66571	2	111
GO:0003994	66030	2	111
GO:0004813	65902	2	111
GO:0006419	65652	2	111
GO:0042026	65585	2	111
GO:0015935	65390	2	111
GO:0006865	65281	2	111
GO:0050567	65259	2	111
GO:0047780	64952	2	111
GO:0009360	64798	2	111
GO:0004497	64430	2	111
GO:0009231	63897	2	111
GO:0044208	63163	2	111
GO:0003917	63009	2	111
GO:0015293	62626	2	111
GO:0097367	62479	2	111
GO:0008484	62442	2	111
GO:0015934	61856	2	111
GO:0004591	61531	2	111
GO:2001295	61166	2	111
GO:0004527	60907	2	111
GO:0004375	60782	2	111
GO:0006520	60566	2	111
GO:0006402	60109	2	111
GO:0016655	59766	2	111
GO:0006284	59588	2	111
GO:0006094	59360	2	111
GO:0004832	58748	2	111
GO:0006438	58734	2	111
GO:0070469	58510	2	111
GO:0016614	58390	2	111
GO:0003852	58213	2	111
GO:0070403	58114	2	111
GO:0004654	58062	2	111
GO:0004315	57899	2	111
GO:0031564	57821	2	111
GO:0008616	57278	2	111
GO:0004739	57055	2	111
GO:0015450	55816	2	111
GO:0004177	55590	2	111
GO:0004823	54871	2	111
GO:0006429	54653	2	111
GO:0008094	54622	2	111
GO:0002098	54018	2	111
GO:0008033	53668	2	111
GO:0016149	53660	2	111
GO:0004829	53464	2	111
GO:0006435	53261	2	111
GO:0009306	51916	2	111
GO:0004775	51635	2	111
GO:0003987	51494	2	111
GO:0009113	51477	2	111
GO:0044210	51199	2	111
GO:0005507	50934	2	111
GO:0016117	50819	2	111
GO:0009399	49914	2	111
GO:0016208	49867	2	111
GO:0019427	49867	2	111
GO:0030246	49820	2	111
GO:0008177	49766	2	111
GO:0004427	48920	2	111
GO:0003984	48852	2	111
GO:0019464	48707	2	111
GO:0045454	48665	2	111
GO:0006744	48557	2	111
GO:0008519	48215	2	111
GO:0006364	48142	2	111
GO:0015969	47652	2	111
GO:0006614	47309	2	111
GO:0042254	47221	2	111
GO:0006352	46873	2	111
GO:0004820	46767	2	111
GO:0006426	46464	2	111
GO:0006749	46447	2	111
GO:0006979	46211	2	111
GO:0000162	46205	2	111
GO:0004359	45863	2	111
GO:0030261	45779	2	111
GO:0009408	45741	2	111
GO:0007062	45544	2	111
GO:0004834	44974	2	111
GO:0006090	44972	2	111
GO:0055129	44843	2	111
GO:0009678	44616	2	111
GO:0043093	44399	2	111
GO:0015937	44381	2	111
GO:0009317	43960	2	111
GO:0004518	43860	2	111
GO:0015833	43834	2	111
GO:0015297	43631	2	111
GO:0006097	43570	2	111
GO:0003911	43186	2	111
GO:0022904	43084	2	111
GO:0003883	43080	2	111
GO:0003861	42780	2	111
GO:0031071	42454	2	111
GO:0015232	42313	2	111
GO:0000917	42311	2	111
GO:0015977	42258	2	111
GO:0001123	42247	2	111
GO:0019752	42088	2	111
GO:0004540	41993	2	111
GO:0006298	41908	2	111
GO:0009229	41886	2	111
GO:0008299	41643	2	111
GO:0004814	41601	2	111
GO:0030983	41525	2	111
GO:0008324	41449	2	111
GO:0006420	41363	2	111
GO:0004815	40975	2	111
GO:0006422	40906	2	111
GO:0008661	40359	2	111
GO:0008610	40332	2	111
GO:0004360	40210	2	111
GO:1901137	40076	2	111
GO:0045727	40052	2	111
GO:0004160	39741	2	111
GO:0004824	39578	2	111
GO:0006807	39549	2	111
GO:0006430	39514	2	111
GO:0004013	39312	2	111
GO:0045156	39222	2	111
GO:0047834	38780	2	111
GO:0034605	38750	2	111
GO:0006515	38631	2	111
GO:0050242	38617	2	111
GO:0016743	38516	2	111
GO:0015658	38302	2	111
GO:0052865	38270	2	111
GO:0019867	38043	2	111
GO:0004148	37792	2	111
GO:0006108	37693	2	111
GO:0050560	37466	2	111
GO:0006546	37392	2	111
GO:0032153	37181	2	111
GO:0009772	36943	2	111
GO:0016597	36660	2	111
GO:0004802	36480	2	111
GO:0008854	36464	2	111
GO:0008410	36425	2	111
GO:0001522	36380	2	111
GO:0006098	36235	2	111
GO:0004471	36199	2	111
GO:0000902	36183	2	111
GO:0008170	35594	2	111
GO:0004450	35342	2	111
GO:0006268	35334	2	111
GO:0046677	35169	2	111
GO:0004825	35168	2	111
GO:0004151	35156	2	111
GO:0030955	35063	2	111
GO:0016765	34771	2	111
GO:0004044	34696	2	111
GO:0003995	34502	2	111
GO:0050566	34489	2	111
GO:0043546	34488	2	111
GO:0004333	34240	2	111
GO:0006431	34222	2	111
GO:0006275	34138	2	111
GO:0008750	34109	2	111
GO:0006777	34071	2	111
GO:0002949	33968	2	111
GO:0004827	33918	2	111
GO:0000271	33721	2	111
GO:0003857	33685	2	111
GO:0006433	33614	2	111
GO:0006270	33507	2	111
GO:0004372	33488	2	111
GO:0019264	33488	2	111
GO:0009249	33391	2	111
GO:0009982	33349	2	111
GO:0006106	33249	2	111
GO:0045239	33249	2	111
GO:0042158	33248	2	111
GO:0022900	33222	2	111
GO:0042450	33031	2	111
GO:0003688	32991	2	111
GO:0006535	32880	2	111
GO:0016868	32838	2	111
GO:0004355	32816	2	111
GO:0003896	32755	2	111
GO:0006813	32688	2	111
GO:0032977	32668	2	111
GO:0004019	32529	2	111
GO:0006783	32461	2	111
GO:0004018	32452	2	111
GO:0000272	32409	2	111
GO:0071973	32198	2	111
GO:0008964	32144	2	111
GO:0007059	32081	2	111
GO:0050897	31892	2	111
GO:0008186	31832	2	111
GO:0009263	31780	2	111
GO:0004478	31633	2	111
GO:0006556	31603	2	111
GO:0000716	31553	2	111
GO:0004096	31470	2	111
GO:0015074	31355	2	111
GO:0042744	31346	2	111
GO:0016462	31340	2	111
GO:0016851	31282	2	111
GO:0070626	31120	2	111
GO:0009522	31093	2	111
GO:0008863	31058	2	111
GO:0006006	30836	2	111
GO:0046855	30762	2	111
GO:0016773	30759	2	111
GO:0035596	30744	2	111
GO:0042910	30645	2	111
GO:0006635	30629	2	111
GO:0003922	30606	2	111
GO:0006164	30331	2	111
GO:0050136	30264	2	111
GO:0016783	30152	2	111
GO:0015940	30137	2	111
GO:0008173	30084	2	111
GO:0016747	30074	2	111
GO:0008121	30025	2	111
GO:0045263	29932	2	111
GO:0004672	29841	2	111
GO:0046654	29752	2	111
GO:0006424	29686	2	111
GO:0015562	29549	2	111
GO:0000027	29461	2	111
GO:0006119	29317	2	111
GO:0044237	29133	2	111
GO:0009767	28903	2	111
GO:0015990	28833	2	111
GO:0004181	28734	2	111
GO:0003937	28729	2	111
GO:0009376	28650	2	111
GO:0004643	28604	2	111
GO:0008080	28491	2	111
GO:0030956	28474	2	111
GO:0004817	28361	2	111
GO:0008963	28323	2	111
GO:0006423	28299	2	111
GO:0004072	28173	2	111
GO:0006231	28037	2	111
GO:0004075	28004	2	111
GO:0008312	27997	2	111
GO:0048500	27991	2	111
GO:0004399	27864	2	111
GO:0004818	27854	2	111
GO:0004791	27625	2	111
GO:0003862	27601	2	111
GO:0051258	27526	2	111
GO:0043335	27451	2	111
GO:0004634	27425	2	111
GO:0004326	27401	2	111
GO:0000015	27400	2	111
GO:0016791	27348	2	111
GO:0004107	27345	2	111
GO:0008134	27144	2	111
GO:0003849	27022	2	111
GO:0009190	27014	2	111
GO:0004821	26708	2	111
GO:0008643	26578	2	111
GO:0008686	26482	2	111
GO:0035556	26440	2	111
GO:0009986	26399	2	111
GO:0015095	26398	2	111
GO:0016831	26224	2	111
GO:0006534	26120	2	111
GO:0006427	26107	2	111
GO:0043165	26103	2	111
GO:0006107	26065	2	111
GO:0140078	26062	2	111
GO:0004474	26043	2	111
GO:0004174	26024	2	111
GO:0008295	25895	2	111
GO:0006564	25882	2	111
GO:0003952	25873	2	111
GO:0004749	25714	2	111
GO:0003961	25605	2	111
GO:0009165	25605	2	111
GO:0046429	25522	2	111
GO:0016209	25480	2	111
GO:0009378	25474	2	111
GO:0008795	25389	2	111
GO:0016992	25337	2	111
GO:0070475	25333	2	111
GO:0047456	25313	2	111
GO:0004049	25302	2	111
GO:0004180	25248	2	111
GO:0004831	25198	2	111
GO:0102552	25069	2	111
GO:0102553	25069	2	111
GO:0015035	24984	2	111
GO:0016151	24951	2	111
GO:0004055	24860	2	111
GO:0006437	24774	2	111
GO:0016811	24753	2	111
GO:0004455	24602	2	111
GO:0005315	24588	2	111
GO:0042558	24572	2	111
GO:0009234	24513	2	111
GO:0004325	24477	2	111
GO:0009523	24474	2	111
GO:0051992	24423	2	111
GO:0008615	24391	2	111
GO:0045892	24300	2	111
GO:0006235	24244	2	111
GO:0016410	24216	2	111
GO:0019646	24165	2	111
GO:0007156	24103	2	111
GO:0019684	24101	2	111
GO:0004830	23985	2	111
GO:0030151	23963	2	111
