Annotation	n	depth	station
GO:0006605	64719	3	65
GO:0009073	64199	3	65
GO:0008652	63553	3	65
GO:0003684	62758	3	65
GO:0016746	62678	3	65
GO:0042597	62615	3	65
GO:0016226	62593	3	65
GO:0004176	61047	3	65
GO:0009089	61039	3	65
GO:0004519	59874	3	65
GO:0006396	59365	3	65
GO:0065002	58767	3	65
GO:0003743	57874	3	65
GO:0008484	57766	3	65
GO:1990077	56833	3	65
GO:0032549	56029	3	65
GO:0006400	55654	3	65
GO:0046983	55387	3	65
GO:0035999	53942	3	65
GO:0000160	53639	3	65
GO:0006537	52941	3	65
GO:0005576	52260	3	65
GO:0009116	51843	3	65
GO:0015031	51641	3	65
GO:0009086	51490	3	65
GO:0009381	51475	3	65
GO:0004748	50871	3	65
GO:0009088	50764	3	65
GO:0006520	50744	3	65
GO:0004356	50406	3	65
GO:0008236	50277	3	65
GO:0004088	50067	3	65
GO:0009423	49713	3	65
GO:0009082	48956	3	65
GO:0006730	48724	3	65
GO:0005507	48367	3	65
GO:0005509	48300	3	65
GO:0004129	48195	3	65
GO:0008033	47877	3	65
GO:0016114	47719	3	65
GO:0008654	47439	3	65
GO:0003755	46741	3	65
GO:0006807	45705	3	65
GO:0030246	45611	3	65
GO:0004177	45253	3	65
GO:0017004	45115	3	65
GO:0006542	44767	3	65
GO:0016616	44760	3	65
GO:0006094	43978	3	65
GO:0045261	43854	3	65
GO:0050567	43761	3	65
GO:0006782	43565	3	65
GO:0016779	43328	3	65
GO:0006207	43294	3	65
GO:0004822	43256	3	65
GO:0009228	43195	3	65
GO:0046961	42975	3	65
GO:0008658	42625	3	65
GO:0070403	42259	3	65
GO:0004826	41406	3	65
GO:0000272	41206	3	65
GO:0008410	41036	3	65
GO:0016614	40717	3	65
GO:0006428	40657	3	65
GO:0043546	40323	3	65
GO:0015074	40146	3	65
GO:0043022	39899	3	65
GO:0009435	39669	3	65
GO:0004642	39171	3	65
GO:0016831	38751	3	65
GO:0015833	38583	3	65
GO:0006432	38521	3	65
GO:0006353	38171	3	65
GO:0051538	38112	3	65
GO:0004813	37646	3	65
GO:0030145	36708	3	65
GO:0004823	35980	3	65
GO:0015935	35699	3	65
GO:0016818	35533	3	65
GO:0006777	35513	3	65
GO:0097367	35462	3	65
GO:0016987	35454	3	65
GO:0006419	35001	3	65
GO:0004832	34710	3	65
GO:0000162	34115	3	65
GO:0008324	34104	3	65
GO:0015937	33754	3	65
GO:0015930	33592	3	65
GO:0003994	33539	3	65
GO:0009060	33523	3	65
GO:0003852	33491	3	65
GO:0006629	33476	3	65
GO:0015934	32769	3	65
GO:0006614	32676	3	65
GO:0019288	32670	3	65
GO:0008299	32658	3	65
GO:0047780	32630	3	65
GO:0043952	32594	3	65
GO:0006438	32089	3	65
GO:0071973	31986	3	65
GO:0008115	31919	3	65
GO:0008955	31687	3	65
GO:0070006	31593	3	65
GO:0006090	31465	3	65
GO:0009245	31329	3	65
GO:0047834	31160	3	65
GO:0009231	31155	3	65
GO:0042450	31093	3	65
GO:0008080	30919	3	65
GO:0017038	30799	3	65
GO:0046653	30775	3	65
GO:0004518	30678	3	65
GO:0044208	30594	3	65
GO:0006284	30439	3	65
GO:0004527	30149	3	65
GO:0006429	29926	3	65
GO:0006269	29900	3	65
GO:0004497	29852	3	65
GO:0019346	29608	3	65
GO:0003917	29381	3	65
GO:0006814	29351	3	65
GO:0009113	29061	3	65
GO:0071897	28869	3	65
GO:0003987	28766	3	65
GO:0044210	28649	3	65
GO:0030163	28300	3	65
GO:0019877	28252	3	65
GO:0009306	28016	3	65
GO:0019752	27907	3	65
GO:0003896	27874	3	65
GO:0050242	27846	3	65
GO:0004427	27816	3	65
GO:0004829	27776	3	65
GO:0003989	27622	3	65
GO:0004775	27523	3	65
GO:0016765	27444	3	65
GO:0006313	27112	3	65
GO:0009002	27090	3	65
GO:0004820	27081	3	65
GO:0006865	27051	3	65
GO:0003984	26976	3	65
GO:0006352	26939	3	65
GO:0006435	26865	3	65
GO:0003995	26622	3	65
GO:0009678	26518	3	65
GO:0004739	26357	3	65
GO:0016811	26250	3	65
GO:0006426	26170	3	65
GO:0003697	25822	3	65
GO:0006813	25788	3	65
GO:0004160	25583	3	65
GO:0004591	25562	3	65
GO:0004315	25549	3	65
GO:0004814	25549	3	65
GO:0006420	25537	3	65
GO:0042777	25525	3	65
GO:0000271	25363	3	65
GO:0004834	25280	3	65
GO:0035556	25265	3	65
GO:0045454	25236	3	65
GO:0009190	25101	3	65
GO:0016149	25073	3	65
GO:0031071	25023	3	65
GO:0015299	24984	3	65
GO:0009360	24972	3	65
GO:0004359	24944	3	65
GO:0008094	24678	3	65
GO:0016597	24506	3	65
GO:0042026	24506	3	65
GO:0006097	24439	3	65
GO:0016747	24413	3	65
GO:0006268	24233	3	65
GO:0003883	24157	3	65
GO:0001522	24113	3	65
GO:0004360	24107	3	65
GO:0006402	24045	3	65
GO:0003861	23830	3	65
GO:0008863	23752	3	65
GO:0004825	23676	3	65
GO:0009229	23589	3	65
GO:0016208	23588	3	65
GO:0019427	23585	3	65
GO:0015450	23563	3	65
GO:0015297	23543	3	65
GO:0008616	23170	3	65
GO:0015658	23154	3	65
GO:0031564	23092	3	65
GO:0004815	23027	3	65
GO:0009234	23017	3	65
GO:0008134	22919	3	65
GO:0015232	22888	3	65
GO:0004824	22755	3	65
GO:0050136	22595	3	65
GO:0044237	22545	3	65
GO:0004803	22511	3	65
GO:0006364	22493	3	65
GO:0009399	22439	3	65
GO:0006422	22434	3	65
GO:0006431	22287	3	65
GO:0004355	22258	3	65
GO:0004654	21928	3	65
GO:0006979	21831	3	65
GO:0002098	21776	3	65
GO:0015293	21660	3	65
GO:0043093	21632	3	65
GO:0004494	21485	3	65
GO:2001295	21414	3	65
GO:0022904	21409	3	65
GO:1901137	21373	3	65
GO:0005198	21335	3	65
GO:0006424	21321	3	65
GO:0004072	21285	3	65
GO:0003857	21241	3	65
GO:0006744	21195	3	65
GO:0070469	21060	3	65
GO:0006298	20835	3	65
GO:0004802	20815	3	65
GO:0016209	20773	3	65
GO:0022900	20764	3	65
GO:0042254	20714	3	65
GO:0015562	20697	3	65
GO:0003922	20681	3	65
GO:0019867	20635	3	65
GO:0030151	20488	3	65
GO:0034605	20480	3	65
GO:0016879	20372	3	65
GO:0006631	20357	3	65
GO:0006515	20318	3	65
GO:0006430	20221	3	65
GO:0016773	20181	3	65
GO:0030983	20129	3	65
GO:0004827	20064	3	65
GO:0004795	19960	3	65
GO:0004013	19845	3	65
GO:0015969	19682	3	65
GO:0004818	19506	3	65
GO:0009408	19472	3	65
GO:0008519	19418	3	65
GO:0048500	19141	3	65
GO:0043758	19065	3	65
GO:0016628	19014	3	65
GO:0004372	18839	3	65
GO:0004375	18838	3	65
GO:0042910	18670	3	65
GO:0008312	18623	3	65
GO:0019264	18450	3	65
GO:0006749	18388	3	65
GO:0055129	18383	3	65
GO:0050560	18342	3	65
GO:0009982	18261	3	65
GO:0006635	18191	3	65
GO:0004049	18156	3	65
GO:0004817	18143	3	65
GO:0004332	18064	3	65
GO:0004181	17945	3	65
GO:0004018	17846	3	65
GO:0006231	17840	3	65
GO:0032153	17804	3	65
GO:0004066	17803	3	65
GO:0006529	17765	3	65
GO:0006935	17706	3	65
GO:0004180	17656	3	65
GO:0003985	17582	3	65
GO:0070626	17499	3	65
GO:0016462	17497	3	65
GO:0030261	17462	3	65
GO:0006433	17446	3	65
GO:0016783	17411	3	65
GO:0016639	17400	3	65
GO:0000917	17377	3	65
GO:0007062	17290	3	65
GO:0000178	17153	3	65
GO:0016655	17091	3	65
GO:0003951	17068	3	65
GO:0046677	17068	3	65
GO:0004400	17064	3	65
GO:0046855	17017	3	65
GO:0006401	17002	3	65
GO:0030955	16983	3	65
GO:0004478	16918	3	65
GO:0006556	16841	3	65
GO:0004672	16806	3	65
GO:0050897	16800	3	65
GO:0004540	16697	3	65
GO:0004399	16645	3	65
GO:0004056	16632	3	65
GO:0004148	16587	3	65
GO:0016903	16525	3	65
GO:0004634	16512	3	65
GO:0002949	16500	3	65
GO:0004831	16486	3	65
GO:0000015	16484	3	65
GO:0004019	16397	3	65
GO:0004450	16364	3	65
GO:0006423	16341	3	65
GO:0006275	16127	3	65
GO:0004075	16061	3	65
GO:0008186	16051	3	65
GO:0004055	15963	3	65
GO:0006564	15929	3	65
GO:0042558	15880	3	65
GO:0016868	15874	3	65
GO:0004044	15811	3	65
GO:0004828	15791	3	65
GO:0008705	15665	3	65
GO:0016798	15659	3	65
GO:0052654	15635	3	65
GO:0052655	15635	3	65
GO:0052656	15635	3	65
GO:0008963	15536	3	65
GO:0016151	15510	3	65
GO:0050566	15460	3	65
GO:0004151	15435	3	65
GO:0106029	15431	3	65
GO:0008661	15377	3	65
GO:0007059	15372	3	65
GO:0035596	15302	3	65
GO:0008170	15274	3	65
GO:0009326	15273	3	65
GO:0009317	15263	3	65
GO:0019464	15194	3	65
GO:0008177	15185	3	65
GO:0001123	15142	3	65
GO:0009288	15141	3	65
GO:0050797	15116	3	65
GO:0008615	15094	3	65
GO:0046654	14995	3	65
GO:0004637	14935	3	65
GO:0006464	14935	3	65
GO:0015942	14895	3	65
GO:0017000	14866	3	65
GO:0006434	14854	3	65
GO:0004333	14846	3	65
GO:0008235	14775	3	65
GO:0006164	14756	3	65
GO:0043165	14756	3	65
GO:0004474	14752	3	65
GO:0003938	14699	3	65
GO:0009376	14687	3	65
GO:0045727	14660	3	65
GO:0004612	14618	3	65
GO:0042158	14601	3	65
GO:0006825	14595	3	65
GO:0004070	14549	3	65
GO:0070573	14538	3	65
GO:0008173	14446	3	65
GO:0043335	14429	3	65
GO:0004821	14413	3	65
GO:0052865	14407	3	65
GO:0004830	14406	3	65
GO:0003871	14396	3	65
GO:0003911	14314	3	65
GO:0097056	14283	3	65
GO:0016788	14219	3	65
GO:0008610	14202	3	65
GO:0050048	14168	3	65
GO:0015940	14093	3	65
GO:0032977	13947	3	65
GO:0016651	13936	3	65
GO:0004812	13925	3	65
GO:0009986	13873	3	65
GO:0006534	13765	3	65
GO:0008966	13739	3	65
GO:0004674	13676	3	65
GO:0019556	13667	3	65
GO:0019557	13645	3	65
GO:0004107	13604	3	65
GO:0005315	13602	3	65
GO:0006546	13583	3	65
GO:0006751	13533	3	65
GO:0006817	13525	3	65
GO:0030288	13511	3	65
GO:0003862	13442	3	65
GO:0019878	13407	3	65
GO:0015977	13352	3	65
GO:0004096	13346	3	65
GO:0030956	13344	3	65
GO:0004300	13342	3	65
GO:0006535	13298	3	65
GO:0140078	13258	3	65
GO:0004749	13256	3	65
GO:0004601	13232	3	65
GO:0047150	13167	3	65
GO:0004329	13135	3	65
GO:0006427	9406	3	65
GO:0006436	9326	3	65
GO:0008883	9236	3	65
GO:0006741	9084	3	65
GO:0070814	9054	3	65
GO:0009165	9046	3	65
GO:0006437	9033	3	65
GO:0019829	4527	3	65
GO:0015948	4257	3	65
GO:0042744	4128	3	65
GO:0102953	4055	3	65
GO:0103068	4055	3	65
GO:0004455	4051	3	65
GO:0036374	4038	3	65
