Annotation	n	depth	station
GO:0006520	24455	1	64
GO:0051213	24449	1	64
GO:0015977	24448	1	64
GO:0006298	24247	1	64
GO:0030983	24022	1	64
GO:0004654	23956	1	64
GO:0006284	23953	1	64
GO:0004823	23947	1	64
GO:0005576	23896	1	64
GO:0006429	23834	1	64
GO:0004832	23733	1	64
GO:0006438	23730	1	64
GO:0004315	23700	1	64
GO:0045156	23619	1	64
GO:0016810	23583	1	64
GO:0031564	23511	1	64
GO:0003852	23469	1	64
GO:0097367	23426	1	64
GO:0015450	23423	1	64
GO:0004820	23238	1	64
GO:0006426	23002	1	64
GO:0006546	22710	1	64
GO:0002098	22663	1	64
GO:0016614	22546	1	64
GO:0008854	22500	1	64
GO:0004829	22477	1	64
GO:0006352	22456	1	64
GO:0030261	22414	1	64
GO:0009306	22392	1	64
GO:0009772	22312	1	64
GO:0006807	22278	1	64
GO:0007062	22277	1	64
GO:0006435	22184	1	64
GO:0006865	22102	1	64
GO:0004540	22015	1	64
GO:0042254	21948	1	64
GO:0015937	21868	1	64
GO:0004591	21865	1	64
GO:0009113	21788	1	64
GO:0006098	21770	1	64
GO:0008094	21722	1	64
GO:0008324	21616	1	64
GO:0003987	21615	1	64
GO:0045454	21535	1	64
GO:0016851	21518	1	64
GO:0070469	21486	1	64
GO:0004359	21107	1	64
GO:0055129	21103	1	64
GO:0004672	21056	1	64
GO:0031071	20955	1	64
GO:0016208	20947	1	64
GO:0019427	20947	1	64
GO:0009229	20932	1	64
GO:0008519	20811	1	64
GO:0000162	20571	1	64
GO:0004326	20570	1	64
GO:0003984	20457	1	64
GO:0044210	20421	1	64
GO:0008484	20390	1	64
GO:0005507	20256	1	64
GO:0070403	20173	1	64
GO:0047834	19911	1	64
GO:0015969	19720	1	64
GO:0006614	19711	1	64
GO:0016151	19694	1	64
GO:0004427	19610	1	64
GO:0009317	19472	1	64
GO:0004814	19458	1	64
GO:0006420	19240	1	64
GO:0006744	18879	1	64
GO:0008177	18769	1	64
GO:0004834	18576	1	64
GO:0008299	18535	1	64
GO:0000716	18445	1	64
GO:0004518	18343	1	64
GO:0043093	18244	1	64
GO:0000917	18119	1	64
GO:0003861	18043	1	64
GO:0004527	17990	1	64
GO:0006097	17904	1	64
GO:0019464	17836	1	64
GO:0004775	17641	1	64
GO:0008661	17627	1	64
GO:0004815	17404	1	64
GO:0004160	17401	1	64
GO:0006422	17392	1	64
GO:0006979	17388	1	64
GO:0009399	17236	1	64
GO:0001123	17206	1	64
GO:0000902	17134	1	64
GO:0016818	17030	1	64
GO:0019752	16992	1	64
GO:0016743	16888	1	64
GO:0030955	16888	1	64
GO:0008750	16838	1	64
GO:0001522	16831	1	64
GO:0004360	16831	1	64
GO:0003883	16812	1	64
GO:0052865	16784	1	64
GO:1901137	16745	1	64
GO:0043546	16727	1	64
GO:0004355	16708	1	64
GO:0003896	16651	1	64
GO:0009678	16648	1	64
GO:0015940	16572	1	64
GO:0022904	16556	1	64
GO:0006813	16555	1	64
GO:0006090	16519	1	64
GO:0015658	16505	1	64
GO:0030246	16498	1	64
GO:0006268	16477	1	64
GO:0015833	16185	1	64
GO:0016597	16127	1	64
GO:0004824	16041	1	64
GO:0008643	16029	1	64
GO:0006430	16001	1	64
GO:0004013	15980	1	64
GO:0050560	15884	1	64
GO:0008610	15810	1	64
GO:0009522	15738	1	64
GO:0015232	15690	1	64
GO:0008964	15658	1	64
GO:0019684	15644	1	64
GO:0004148	15642	1	64
GO:0015297	15526	1	64
GO:0006535	15470	1	64
GO:0009249	15448	1	64
GO:0015035	15401	1	64
GO:0004802	15372	1	64
GO:0019867	15257	1	64
GO:0042558	15251	1	64
GO:0006777	15234	1	64
GO:0004180	15226	1	64
GO:0042158	15125	1	64
GO:0009982	15094	1	64
GO:0032153	15090	1	64
GO:0005978	15086	1	64
GO:0004825	15026	1	64
GO:0042450	15026	1	64
GO:0008410	14874	1	64
GO:0046654	14871	1	64
GO:0000272	14868	1	64
GO:0008173	14860	1	64
GO:0004827	14799	1	64
GO:0006275	14774	1	64
GO:0006431	14747	1	64
GO:0008705	14709	1	64
GO:0009234	14705	1	64
GO:0050566	14670	1	64
GO:0035596	14649	1	64
GO:0009408	14641	1	64
GO:0045727	14601	1	64
GO:0005315	14577	1	64
GO:0006006	14562	1	64
GO:0006119	14501	1	64
GO:0006433	14484	1	64
GO:0006270	14470	1	64
GO:0050897	14438	1	64
GO:0009523	14326	1	64
GO:0003911	14323	1	64
GO:0006108	14277	1	64
GO:0015990	14265	1	64
GO:0004450	14167	1	64
GO:0004333	14162	1	64
GO:0051116	14147	1	64
GO:0004372	14116	1	64
GO:0019264	14115	1	64
GO:0046855	14114	1	64
GO:0003922	14091	1	64
GO:0050242	14071	1	64
GO:0046677	14048	1	64
GO:0004044	14026	1	64
GO:0003688	13993	1	64
GO:0016783	13914	1	64
GO:0016462	13857	1	64
GO:0004018	13842	1	64
GO:0006515	13739	1	64
GO:0016868	13723	1	64
GO:0034605	13721	1	64
GO:0004019	13659	1	64
GO:0006424	13656	1	64
GO:0032977	13648	1	64
GO:0045263	13625	1	64
GO:0004471	13611	1	64
GO:0006106	13593	1	64
GO:0045239	13593	1	64
GO:0006107	13584	1	64
GO:0008080	13580	1	64
GO:0070626	13551	1	64
GO:0016791	13407	1	64
GO:0016765	13369	1	64
GO:0002949	13345	1	64
GO:0004181	13317	1	64
GO:0036068	13163	1	64
GO:0022900	13094	1	64
GO:0004818	13079	1	64
GO:0004478	13073	1	64
GO:0006556	13058	1	64
GO:0016773	13043	1	64
GO:0007059	12948	1	64
GO:0030956	12916	1	64
GO:0003937	12813	1	64
GO:0004643	12782	1	64
GO:0008295	12757	1	64
GO:0003995	12610	1	64
GO:0006783	12504	1	64
GO:0004817	12502	1	64
GO:0006423	12444	1	64
GO:0004332	12428	1	64
GO:0004072	12352	1	64
GO:0004821	12301	1	64
GO:0016209	12260	1	64
GO:0015074	12219	1	64
GO:0044237	12097	1	64
GO:0003862	12050	1	64
GO:0008686	12046	1	64
GO:0004634	12037	1	64
GO:0006427	12034	1	64
GO:0008312	12018	1	64
GO:0000015	12010	1	64
GO:0008863	12000	1	64
GO:0003952	11970	1	64
GO:0048500	11947	1	64
GO:0009986	11793	1	64
GO:0140078	11700	1	64
GO:0047456	11661	1	64
GO:0004399	11635	1	64
GO:0008795	11630	1	64
GO:0051258	11607	1	64
GO:0016992	11604	1	64
GO:0003849	11569	1	64
GO:0004831	11545	1	64
GO:0102552	11529	1	64
GO:0102553	11529	1	64
GO:0008186	11519	1	64
GO:0004151	11447	1	64
GO:0015562	11427	1	64
GO:0070475	11406	1	64
GO:0006437	11338	1	64
GO:0016831	11337	1	64
GO:0006564	11302	1	64
GO:0004107	11247	1	64
GO:0009263	11219	1	64
GO:0046429	11190	1	64
GO:0004791	11175	1	64
GO:0050136	11141	1	64
GO:0003844	11128	1	64
GO:0106029	11097	1	64
GO:0005829	11051	1	64
GO:0006464	11051	1	64
GO:0004075	11000	1	64
GO:0008966	10988	1	64
GO:0016410	10945	1	64
GO:0000027	10934	1	64
GO:0009117	10916	1	64
GO:0042910	10901	1	64
GO:0003857	10896	1	64
GO:0006231	10851	1	64
GO:0009378	10826	1	64
GO:0004049	10780	1	64
GO:0004828	10766	1	64
GO:0016636	10710	1	64
GO:0006434	10702	1	64
GO:0008615	10687	1	64
GO:0016747	10604	1	64
GO:0004109	10543	1	64
GO:0008121	10398	1	64
GO:0004096	10357	1	64
GO:0006534	10315	1	64
GO:0008915	10267	1	64
GO:0042274	10260	1	64
GO:0008963	10206	1	64
GO:0006164	10191	1	64
GO:0003951	10125	1	64
GO:0019829	9931	1	64
GO:0004455	9826	1	64
GO:0019685	9708	1	64
GO:0006071	9682	1	64
GO:0004749	6976	1	64
GO:0008760	6951	1	64
GO:0005634	6849	1	64
GO:0003961	6497	1	64
GO:0006166	6476	1	64
GO:0004743	6355	1	64
GO:0008170	4040	1	64
GO:0016041	3964	1	64
GO:0042744	3948	1	64
GO:0004830	3941	1	64
GO:0015095	3429	1	64
GO:0042372	3297	1	64
GO:0019430	639	1	64
GO:0006436	620	1	64
GO:0009165	610	1	64
GO:0004070	602	1	64
GO:0019277	601	1	64
GO:0004474	600	1	64
GO:0004325	586	1	64
GO:0043023	586	1	64
GO:0070615	326	1	64
GO:0009635	186	1	64
GO:0039693	184	1	64
GO:0016817	181	1	64
GO:0099000	179	1	64
GO:0006323	170	1	64
GO:0007165	158	1	64
GO:0006935	148	1	64
GO:0006313	143	1	64
GO:0004803	133	1	64
GO:0009307	123	1	64
GO:0019028	121	1	64
GO:0071973	121	1	64
GO:0008998	119	1	64
GO:0098027	115	1	64
GO:0008134	114	1	64
GO:0019012	111	1	64
GO:0099002	107	1	64
GO:0009007	105	1	64
GO:0030288	96	1	64
GO:0039686	91	1	64
GO:0000271	88	1	64
GO:0051607	88	1	64
GO:0019073	84	1	64
GO:0098009	84	1	64
GO:0005198	80	1	64
GO:0050797	79	1	64
GO:0031418	74	1	64
GO:0015667	72	1	64
GO:0019076	72	1	64
GO:0017108	69	1	64
GO:0033567	69	1	64
GO:0043165	69	1	64
GO:0015344	65	1	64
GO:0038023	65	1	64
GO:0009190	64	1	64
GO:0019072	64	1	64
GO:0009253	63	1	64
GO:0035556	63	1	64
GO:0071897	63	1	64
GO:0015299	61	1	64
GO:0016832	61	1	64
GO:0004673	58	1	64
GO:0008081	58	1	64
GO:0009425	58	1	64
GO:0003910	57	1	64
GO:0004888	57	1	64
GO:0016811	55	1	64
GO:0044780	55	1	64
GO:0004499	54	1	64
GO:0006635	54	1	64
GO:0006817	50	1	64
GO:0009103	50	1	64
GO:0016788	50	1	64
GO:0006808	49	1	64
GO:0008976	49	1	64
GO:0008446	48	1	64
GO:0019673	48	1	64
GO:0042128	48	1	64
GO:0008773	47	1	64
GO:0004601	46	1	64
GO:0006811	46	1	64
GO:0008745	46	1	64
GO:0031177	46	1	64
GO:0046718	46	1	64
GO:0003682	45	1	64
GO:0003886	44	1	64
GO:0043335	44	1	64
GO:0051205	44	1	64
GO:0071705	44	1	64
GO:0042908	43	1	64
GO:0000156	42	1	64
GO:0000270	42	1	64
GO:0006139	42	1	64
GO:0003774	41	1	64
GO:0006799	40	1	64
GO:0008859	40	1	64
GO:0009358	40	1	64
GO:0042619	40	1	64
GO:0070814	40	1	64
GO:1901135	40	1	64
GO:0003985	39	1	64
GO:0006751	39	1	64
GO:0009401	39	1	64
GO:0015288	39	1	64
GO:0015627	39	1	64
GO:0004352	38	1	64
GO:0015628	38	1	64
GO:0016668	37	1	64
GO:0019551	37	1	64
GO:0004494	36	1	64
GO:0008184	36	1	64
GO:0016042	36	1	64
GO:0042834	36	1	64
GO:0005615	35	1	64
GO:0006072	35	1	64
GO:0008948	35	1	64
GO:0008965	35	1	64
GO:0045892	35	1	64
GO:0004300	34	1	64
GO:0008271	34	1	64
GO:0008882	34	1	64
GO:0008933	34	1	64
GO:0009916	34	1	64
GO:0044826	34	1	64
GO:0070401	34	1	64
GO:0075713	34	1	64
GO:0098024	34	1	64
GO:0102953	34	1	64
GO:0103068	34	1	64
GO:0000150	33	1	64
GO:0004812	33	1	64
GO:0008152	33	1	64
GO:0036374	33	1	64
GO:0007156	32	1	64
GO:0016798	32	1	64
GO:0044781	32	1	64
GO:0000103	31	1	64
GO:0006561	31	1	64
GO:0009331	31	1	64
GO:0009424	31	1	64
GO:0009898	31	1	64
GO:0051920	31	1	64
GO:0006527	30	1	64
GO:0009507	30	1	64
GO:0016639	30	1	64
GO:0045278	30	1	64
GO:0003842	29	1	64
GO:0004657	29	1	64
GO:0010133	29	1	64
GO:0016051	29	1	64
GO:0030151	29	1	64
GO:0003979	28	1	64
GO:0006508	28	1	64
GO:0007155	28	1	64
GO:0008235	28	1	64
GO:0019439	28	1	64
GO:0102250	28	1	64
GO:0102499	28	1	64
GO:0006529	27	1	64
