Annotation	n	depth	station
GO:0009236	30484	2	76
GO:0016810	30023	2	76
GO:0016616	29878	2	76
GO:0008658	29740	2	76
GO:0015930	29633	2	76
GO:0006353	29018	2	76
GO:0030145	28766	2	76
GO:0003743	28695	2	76
GO:0009086	28376	2	76
GO:0017004	28289	2	76
GO:0046961	28267	2	76
GO:0009435	27791	2	76
GO:0043565	27787	2	76
GO:0031676	27628	2	76
GO:0043022	27044	2	76
GO:0043952	26609	2	76
GO:0004826	26533	2	76
GO:0006432	26290	2	76
GO:0003697	26282	2	76
GO:0050567	26004	2	76
GO:0008654	25972	2	76
GO:0006207	25870	2	76
GO:0004822	25809	2	76
GO:0009228	25649	2	76
GO:0008115	25424	2	76
GO:0008410	25372	2	76
GO:0006428	25186	2	76
GO:0008236	24827	2	76
GO:0046653	24820	2	76
GO:0016987	24680	2	76
GO:0019877	24632	2	76
GO:0004356	24577	2	76
GO:0000160	24537	2	76
GO:0019288	24521	2	76
GO:0003755	24378	2	76
GO:0006520	24067	2	76
GO:0015935	23999	2	76
GO:0018298	23967	2	76
GO:0006542	23911	2	76
GO:0003989	23839	2	76
GO:0030163	23751	2	76
GO:0003994	23720	2	76
GO:0006814	23122	2	76
GO:0044208	23057	2	76
GO:0004642	22989	2	76
GO:0004813	22973	2	76
GO:0006419	22800	2	76
GO:0006865	22756	2	76
GO:0070006	22703	2	76
GO:0051213	22632	2	76
GO:0003852	22571	2	76
GO:0006629	22549	2	76
GO:0016779	22539	2	76
GO:0015934	22537	2	76
GO:0017038	22207	2	76
GO:0008955	22192	2	76
GO:0047780	21843	2	76
GO:0003917	21631	2	76
GO:0004497	21508	2	76
GO:0006269	21291	2	76
GO:0004375	21162	2	76
GO:0009060	21148	2	76
GO:0006782	20986	2	76
GO:0008484	20943	2	76
GO:0008033	20935	2	76
GO:0005507	20856	2	76
GO:0009231	20785	2	76
GO:0097367	20678	2	76
GO:0019346	20670	2	76
GO:0006402	20640	2	76
GO:0004177	20590	2	76
GO:0006284	20571	2	76
GO:0006094	20511	2	76
GO:0004823	20181	2	76
GO:0009002	20118	2	76
GO:0006429	20031	2	76
GO:0070403	19832	2	76
GO:0016614	19763	2	76
GO:0006090	19523	2	76
GO:0004832	19520	2	76
GO:0006438	19482	2	76
GO:0005576	19479	2	76
GO:0000272	19286	2	76
GO:0004591	19277	2	76
GO:0004654	19027	2	76
GO:0009360	19000	2	76
GO:0008519	18858	2	76
GO:0004829	18856	2	76
GO:0004739	18753	2	76
GO:0006435	18726	2	76
GO:0031564	18518	2	76
GO:0004775	18474	2	76
GO:0015937	18471	2	76
GO:0000162	18357	2	76
GO:0004427	18326	2	76
GO:0009245	18262	2	76
GO:0042026	18237	2	76
GO:0004359	18201	2	76
GO:0004315	18143	2	76
GO:0006807	18018	2	76
GO:0003984	17693	2	76
GO:0050242	17586	2	76
GO:0009678	17509	2	76
GO:2001295	17475	2	76
GO:0006614	17453	2	76
GO:0015450	17449	2	76
GO:0015293	17413	2	76
GO:0008094	17394	2	76
GO:0016655	17393	2	76
GO:0009113	17307	2	76
GO:0003861	17271	2	76
GO:0003987	17137	2	76
GO:0004527	17101	2	76
GO:0047834	16877	2	76
GO:0070469	16762	2	76
GO:0016149	16710	2	76
GO:0004518	16706	2	76
GO:0004834	16657	2	76
GO:0044210	16628	2	76
GO:0043546	16563	2	76
GO:0004820	16561	2	76
GO:0008616	16524	2	76
GO:0042254	16479	2	76
GO:0015833	16420	2	76
GO:0006426	16415	2	76
GO:0008299	16318	2	76
GO:0009399	16219	2	76
GO:0016208	16110	2	76
GO:0019427	16110	2	76
GO:0002098	16017	2	76
GO:0008177	15995	2	76
GO:0004160	15832	2	76
GO:0045454	15794	2	76
GO:0015297	15713	2	76
GO:0015979	15546	2	76
GO:0006546	15304	2	76
GO:0016765	15300	2	76
GO:0019752	15149	2	76
GO:0030246	15148	2	76
GO:0006744	15132	2	76
GO:0006097	15119	2	76
GO:0043093	15112	2	76
GO:0055129	15012	2	76
GO:0015232	14975	2	76
GO:0016831	14726	2	76
GO:0009317	14661	2	76
GO:0042450	14624	2	76
GO:0004360	14566	2	76
GO:0006364	14547	2	76
GO:0006979	14518	2	76
GO:0008324	14514	2	76
GO:1901137	14499	2	76
GO:0015658	14448	2	76
GO:0022904	14266	2	76
GO:0004814	14253	2	76
GO:0006420	14146	2	76
GO:0009306	14046	2	76
GO:0005315	14045	2	76
GO:0015969	14011	2	76
GO:0006777	13957	2	76
GO:0019464	13894	2	76
GO:0003883	13732	2	76
GO:0016597	13689	2	76
GO:0006352	13667	2	76
GO:0004815	13646	2	76
GO:0006422	13585	2	76
GO:0009229	13486	2	76
GO:0004355	13463	2	76
GO:0008080	13372	2	76
GO:0016818	13318	2	76
GO:0004824	13312	2	76
GO:0045727	13288	2	76
GO:0004013	13270	2	76
GO:0006430	13260	2	76
GO:0000917	13223	2	76
GO:0015074	13205	2	76
GO:0008610	13096	2	76
GO:0030261	13093	2	76
GO:0050136	13060	2	76
GO:0001123	13042	2	76
GO:0006298	13029	2	76
GO:0007062	13020	2	76
GO:0016747	12934	2	76
GO:0004148	12848	2	76
GO:0030983	12823	2	76
GO:0031071	12781	2	76
GO:0032153	12715	2	76
GO:0004825	12694	2	76
GO:0009408	12599	2	76
GO:0034605	12588	2	76
GO:0006515	12526	2	76
GO:0006268	12484	2	76
GO:0008661	12438	2	76
GO:0004372	12412	2	76
GO:0019264	12411	2	76
GO:0022900	12399	2	76
GO:0004471	12355	2	76
GO:0071897	12325	2	76
GO:0006431	12306	2	76
GO:0006749	12175	2	76
GO:0015940	12101	2	76
GO:0004018	12098	2	76
GO:0016743	12091	2	76
GO:0003896	11918	2	76
GO:0030955	11872	2	76
GO:0050560	11859	2	76
GO:0046677	11816	2	76
GO:0003857	11787	2	76
GO:0016117	11763	2	76
GO:0070626	11753	2	76
GO:0052865	11701	2	76
GO:0050566	11642	2	76
GO:0004802	11615	2	76
GO:0016168	11614	2	76
GO:0046855	11486	2	76
GO:0008750	11465	2	76
GO:0004478	11450	2	76
GO:0004019	11445	2	76
GO:0006556	11429	2	76
GO:0004151	11427	2	76
GO:0001522	11369	2	76
GO:0016868	11317	2	76
GO:0004044	11263	2	76
GO:0002949	11258	2	76
GO:0003995	11247	2	76
GO:0006817	11244	2	76
GO:0004672	11228	2	76
GO:0004827	11173	2	76
GO:0000271	11168	2	76
GO:0004817	11159	2	76
GO:0006423	11106	2	76
GO:0004333	11004	2	76
GO:0016209	10999	2	76
GO:0035596	10993	2	76
GO:0006433	10991	2	76
GO:0004540	10989	2	76
GO:0048500	10948	2	76
GO:0008312	10928	2	76
GO:0003911	10921	2	76
GO:0000902	10772	2	76
GO:0006275	10768	2	76
GO:0006424	10673	2	76
GO:0008173	10610	2	76
GO:0016811	10610	2	76
GO:0004450	10582	2	76
GO:0000716	10542	2	76
GO:0003922	10537	2	76
GO:0006108	10499	2	76
GO:0032977	10449	2	76
GO:0042910	10444	2	76
GO:0006106	10438	2	76
GO:0045239	10437	2	76
GO:0045263	10436	2	76
GO:0004326	10417	2	76
GO:0015977	10352	2	76
GO:0009982	10291	2	76
GO:0016783	10286	2	76
GO:0006119	10193	2	76
GO:0016151	10186	2	76
GO:0016773	10174	2	76
GO:0016462	10119	2	76
GO:0006098	10104	2	76
GO:0006270	9923	2	76
GO:0019867	9905	2	76
GO:0046654	9904	2	76
GO:0004634	9900	2	76
GO:0006813	9895	2	76
GO:0006635	9893	2	76
GO:0000015	9884	2	76
GO:0015990	9843	2	76
GO:0006535	9817	2	76
GO:0004818	9794	2	76
GO:0009249	9770	2	76
GO:0003688	9709	2	76
GO:0004821	9679	2	76
GO:0030956	9651	2	76
GO:0009234	9648	2	76
GO:0008186	9633	2	76
GO:0009986	9546	2	76
GO:0008863	9463	2	76
GO:0044237	9448	2	76
GO:0004072	9424	2	76
GO:0015562	9415	2	76
GO:0016791	9414	2	76
GO:0050897	9393	2	76
GO:0042777	9364	2	76
GO:0015035	9339	2	76
GO:0003952	9324	2	76
GO:0042158	9317	2	76
GO:0006427	9312	2	76
GO:0004474	9256	2	76
GO:0004096	9194	2	76
GO:0042744	9159	2	76
GO:0004399	9107	2	76
GO:0008795	9095	2	76
GO:0009063	9001	2	76
GO:0007059	8827	2	76
GO:0004831	8714	2	76
GO:0006534	8701	2	76
GO:0004795	8691	2	76
GO:0006231	8681	2	76
GO:0006071	8639	2	76
GO:0003937	8623	2	76
GO:0009376	8584	2	76
GO:0008852	8573	2	76
GO:0004643	8551	2	76
GO:0006437	8536	2	76
GO:0008121	8494	2	76
GO:0008964	8457	2	76
GO:0008170	8413	2	76
GO:0004049	8411	2	76
GO:0004332	8379	2	76
GO:0004107	8304	2	76
GO:0045892	8273	2	76
GO:0008686	8265	2	76
GO:0016628	8217	2	76
GO:0140078	8217	2	76
GO:0003951	8207	2	76
GO:0008963	8168	2	76
GO:0003849	8141	2	76
GO:0051258	8076	2	76
GO:0004056	7975	2	76
GO:0043714	7873	2	76
GO:0009263	7735	2	76
GO:0006783	7686	2	76
GO:0004455	7673	2	76
GO:0004749	7666	2	76
GO:0009165	7630	2	76
GO:0004174	7539	2	76
GO:0004055	7521	2	76
GO:0004828	7315	2	76
GO:0000107	7308	2	76
GO:0006164	7287	2	76
GO:0006235	7238	2	76
GO:0004491	7205	2	76
GO:0043335	7205	2	76
GO:0006631	7199	2	76
GO:0031317	7192	2	76
GO:0050797	7177	2	76
GO:0006434	7163	2	76
GO:0006166	7128	2	76
GO:0003862	7123	2	76
GO:0019509	7067	2	76
GO:0008966	7026	2	76
GO:0004329	6902	2	76
GO:0097056	6896	2	76
GO:0016903	6884	2	76
GO:0004791	6845	2	76
GO:0046429	6845	2	76
GO:0031072	6828	2	76
GO:0004830	6707	2	76
GO:0019430	6703	2	76
GO:0004070	6684	2	76
GO:0006436	6639	2	76
GO:0008495	6613	2	76
GO:0048034	6613	2	76
GO:0004075	6609	2	76
GO:0070180	6583	2	76
GO:0052654	6575	2	76
GO:0052655	6575	2	76
GO:0052656	6575	2	76
GO:0006221	6574	2	76
GO:0061711	6545	2	76
GO:0015995	4813	2	76
GO:0006313	3391	2	76
GO:0071973	3196	2	76
GO:0004803	2817	2	76
GO:0008854	2757	2	76
GO:0009190	2523	2	76
GO:0035556	2482	2	76
GO:0008134	2429	2	76
GO:0042558	2387	2	76
GO:0008705	2273	2	76
GO:0045156	2270	2	76
GO:0006935	2196	2	76
GO:0016851	2188	2	76
GO:0004181	2127	2	76
GO:0009772	2125	2	76
GO:0006006	2113	2	76
GO:0019829	2111	2	76
GO:0004180	2021	2	76
GO:0000027	1995	2	76
GO:0007165	1947	2	76
GO:0005198	1934	2	76
GO:0106311	1917	2	76
GO:0106310	1914	2	76
GO:0009378	1869	2	76
GO:0006564	1862	2	76
GO:0005978	1763	2	76
GO:0015299	1761	2	76
GO:0009522	1741	2	76
GO:0043165	1738	2	76
GO:0106029	1733	2	76
GO:0008643	1720	2	76
GO:0016788	1709	2	76
GO:0008081	1657	2	76
GO:0009425	1639	2	76
GO:0016798	1637	2	76
GO:0070475	1571	2	76
GO:0009523	1561	2	76
GO:0019684	1540	2	76
GO:0006751	1442	2	76
GO:0008615	1417	2	76
GO:0102953	1397	2	76
GO:0103068	1397	2	76
GO:0009117	1396	2	76
GO:0036374	1396	2	76
GO:0004494	1395	2	76
GO:0008239	1382	2	76
GO:0031119	1380	2	76
GO:0008976	1375	2	76
GO:0004109	1373	2	76
GO:0008295	1351	2	76
GO:0016992	1346	2	76
GO:0102552	1338	2	76
GO:0102553	1338	2	76
GO:0051116	1303	2	76
GO:0008915	1285	2	76
GO:0004521	1282	2	76
GO:0009102	1276	2	76
GO:0006779	1274	2	76
GO:0016879	1262	2	76
GO:0016410	1252	2	76
GO:0070615	621	2	76
GO:0005634	385	2	76
GO:0009307	348	2	76
GO:0004674	293	2	76
GO:0099000	290	2	76
GO:0030288	282	2	76
GO:0007156	271	2	76
GO:0004601	266	2	76
GO:0006464	262	2	76
GO:0007155	254	2	76
GO:0044780	254	2	76
GO:0008235	250	2	76
GO:0009007	200	2	76
GO:0030151	161	2	76
GO:0050992	138	2	76
GO:0005874	132	2	76
GO:0005829	126	2	76
GO:0017000	124	2	76
GO:0051745	123	2	76
GO:0008234	122	2	76
GO:0003985	119	2	76
GO:0004743	119	2	76
GO:0019646	118	2	76
GO:0003774	111	2	76
GO:0009288	109	2	76
GO:0006323	90	2	76
GO:0019556	85	2	76
GO:0019557	85	2	76
GO:0043023	79	2	76
GO:0009507	78	2	76
GO:0004673	75	2	76
GO:0008998	71	2	76
GO:0031418	63	2	76
GO:0019028	58	2	76
GO:0016817	57	2	76
GO:0039693	56	2	76
GO:0019012	54	2	76
GO:0009635	52	2	76
GO:0099002	52	2	76
GO:0009253	48	2	76
GO:0008446	43	2	76
GO:0019673	43	2	76
GO:0006811	40	2	76
GO:0042834	40	2	76
GO:0004352	39	2	76
GO:0004888	39	2	76
GO:0019551	39	2	76
GO:0015344	37	2	76
GO:0018580	37	2	76
GO:0038023	37	2	76
GO:0003886	36	2	76
GO:0009103	36	2	76
GO:0098027	35	2	76
GO:0042908	34	2	76
GO:0046718	33	2	76
GO:0000156	32	2	76
GO:0008773	32	2	76
GO:0016832	32	2	76
GO:0003910	31	2	76
GO:0004300	31	2	76
GO:0071705	31	2	76
GO:0009401	30	2	76
GO:0006808	29	2	76
GO:0016998	29	2	76
GO:0051205	29	2	76
GO:0003796	28	2	76
GO:0003842	28	2	76
GO:0006139	28	2	76
GO:0006561	28	2	76
GO:0009898	28	2	76
GO:0019073	28	2	76
GO:0042619	28	2	76
GO:0044826	28	2	76
GO:0050313	28	2	76
GO:0070401	28	2	76
GO:0075713	28	2	76
GO:0098009	28	2	76
GO:1901135	28	2	76
GO:0004499	27	2	76
GO:0017108	27	2	76
GO:0019076	27	2	76
GO:0033567	27	2	76
GO:0004190	26	2	76
GO:0004066	25	2	76
GO:0004657	25	2	76
GO:0006529	25	2	76
GO:0008965	25	2	76
GO:0009331	25	2	76
GO:0019072	25	2	76
GO:0044781	25	2	76
GO:0000103	24	2	76
GO:0008948	24	2	76
GO:0009424	24	2	76
GO:0010133	24	2	76
GO:0045900	24	2	76
GO:0070814	24	2	76
GO:0006072	23	2	76
GO:0019835	23	2	76
GO:0042742	23	2	76
GO:0051607	23	2	76
GO:0004866	22	2	76
GO:0006799	22	2	76
GO:0008745	22	2	76
GO:0008995	22	2	76
GO:0009035	22	2	76
GO:0009358	22	2	76
GO:0070069	22	2	76
GO:1904047	22	2	76
GO:0001510	21	2	76
GO:0003979	21	2	76
GO:0006825	21	2	76
GO:0009166	21	2	76
GO:0009254	21	2	76
GO:0015627	21	2	76
GO:0015628	21	2	76
GO:0019897	21	2	76
GO:0035435	21	2	76
GO:0042953	21	2	76
GO:0051920	21	2	76
GO:0071266	21	2	76
GO:0003993	20	2	76
GO:0004412	20	2	76
GO:0004781	20	2	76
GO:0005615	20	2	76
GO:0006306	20	2	76
GO:0016668	20	2	76
GO:0019679	20	2	76
GO:0032300	20	2	76
GO:0039686	20	2	76
GO:0042128	20	2	76
